,autovalores
"('848.2',)",46505.29746770267
"('888.1',)",35980.24701283211
"('888.2',)",31336.86346027431
"('852.1',)",28728.77281895153
"('890.2',)",15706.674979265761
"('890.3',)",15629.702363565859
"('852.2',)",13918.984071536459
"('890.1',)",10229.096755241382
"('852r.3',)",8887.2979167785
"('848.3',)",5911.096697189121
"('852r.1',)",5672.6745760167
"('852r.2',)",3922.9617559988146
"('856.2',)",3601.7617256405665
"('864.1',)",3376.413496225159
"('852.3',)",3037.178949412091
"('838.2',)",2906.1399581522105
"('888.3',)",2523.488865767757
"('848.1',)",2310.404385528509
"('846.2',)",2065.2605346954215
"('846.3',)",1945.8806944624223
"('846.1',)",1861.1964999513189
"('844.3',)",1762.627308847915
"('844.2',)",1647.3299341020702
"('844.1',)",1374.7207795048098
"('862.3',)",1301.5984770346633
"('862.1',)",1270.626897795969
"('862.2',)",1239.277854296627
"('840.3',)",1098.8629584036419
"('840.2',)",1041.204701981982
"('840.1',)",964.9792214753256
"('836.3',)",932.8426088187459
"('836.2',)",829.7807749757447
"('836.1',)",655.0941895144948
"('842.3',)",567.5419083541526
"('860.2',)",446.47539705421264
"('834.3',)",440.41072617765883
"('842.2',)",403.3590076049952
"('860.3',)",374.81975243724327
"('842.1',)",358.75327699242894
"('860.1',)",331.58040633307655
"('834.2',)",327.49508479019505
"('858.3',)",304.3508646955109
"('834.1',)",297.50736740599353
"('832.3',)",277.2360838849532
"('858.2',)",263.2585340491925
"('858.1',)",255.41576675901595
"('832.2',)",240.6359256902545
"('854.1',)",207.73852938003657
"('830.3',)",181.6190559655233
"('832.1',)",175.3503890655436
"('854.2',)",169.88655301966799
"('830.2',)",168.42685324512868
"('854.3',)",167.1068251949459
"('828.1',)",151.7638199069694
"('830.1',)",119.30462445545072
"('824.2',)",113.78241036469292
"('824.3',)",104.68585692467676
"('828.3',)",102.15298079012794
"('828.2',)",92.42664893715846
"('826.2',)",90.47549480299314
"('820.1',)",74.19252382069628
"('822.1',)",73.19089020619903
"('824.1',)",73.04512944442965
"('818.1',)",65.13834316751466
"('816.2',)",58.77336426831688
"('816.3',)",56.48956665335764
"('814r.2',)",54.715133679753535
"('816.1',)",54.077637537572365
"('850.3',)",49.98547143531511
"('814r.3',)",42.74146494412442
"('850.1',)",39.435331722707346
"('850.2',)",39.10982174215991
"('810.2',)",32.92949541873459
"('814.3',)",32.67647572487309
"('808.3',)",32.136356069785116
"('808.2',)",30.986070425316175
"('814.2',)",30.70817599817951
"('814.1',)",27.92967276239958
"('814r.1',)",27.659552216181364
"('808.1',)",21.418203243485237
"('812.3',)",21.20810027015947
"('806.3',)",20.2441038874306
"('812.2',)",19.461823821027075
"('812.1',)",18.80234620716415
"('802.3',)",16.570735406996516
"('806.1',)",13.756603125820726
"('806.2',)",13.335761292314745
"('802.2',)",10.5477200520819
"('802.1',)",10.226425130424877
"('800.3',)",0.7689073927283739
"('sourcebus.3',)",0.7629587025838647
"('800.2',)",0.5434573178773916
"('sourcebus.2',)",0.5392785185247563
"('800.1',)",0.41655386756558754
"('sourcebus.1',)",0.4133416491005226
