,autovalores
"('890.2',)",24849.870010273546
"('856.2',)",18178.4312148548
"('888.3',)",15474.257387932428
"('890.1',)",6601.290508923356
"('852.2',)",4480.332789961694
"('888.2',)",3749.6359977387915
"('852r.2',)",3531.3615803302937
"('888.1',)",1411.7550822988694
"('852.3',)",1272.86488344009
"('890.3',)",1189.194986066272
"('852r.3',)",998.8681824537714
"('852.1',)",805.6570597498534
"('848.3',)",696.6192477386452
"('848.2',)",656.6788655235844
"('848.1',)",572.6003461604445
"('846.3',)",463.72032308125335
"('838.2',)",397.1422405712724
"('864.1',)",391.61378029594397
"('852r.1',)",365.95295243143505
"('846.2',)",318.0804875616797
"('846.1',)",298.77249336820483
"('844.3',)",278.84988384622056
"('862.3',)",237.26422924502765
"('844.1',)",232.60112915351598
"('844.2',)",226.70226168953383
"('862.2',)",210.29171499507586
"('862.1',)",199.61115325957905
"('840.3',)",179.05499920500557
"('840.2',)",171.461568910186
"('840.1',)",154.5272369058138
"('836.3',)",138.64720642874667
"('836.2',)",132.10570264941404
"('836.1',)",123.74598709404685
"('842.3',)",114.15626601067345
"('842.1',)",108.89517171819551
"('842.2',)",100.70044615277548
"('860.3',)",88.84163961806703
"('860.2',)",75.61864778793232
"('834.2',)",65.00582686001967
"('860.1',)",55.073787430675544
"('834.3',)",52.8247463524407
"('834.1',)",48.61293578423637
"('832.3',)",43.69476565787408
"('858.3',)",42.52197726638757
"('858.1',)",40.592116871899066
"('858.2',)",37.97445283976788
"('832.2',)",34.99640996951942
"('832.1',)",34.43012571859185
"('854.3',)",33.514824052833916
"('854.1',)",30.853663109507988
"('854.2',)",30.26924320594612
"('830.3',)",28.390135258376425
"('830.2',)",27.202258357998062
"('822.1',)",20.82659771221376
"('828.1',)",20.270362152492844
"('830.1',)",19.355973726699574
"('820.1',)",19.01714252224542
"('828.3',)",18.323191061058726
"('826.2',)",18.272543826598454
"('824.1',)",16.51950899368533
"('828.2',)",16.136699596795307
"('824.3',)",13.92598152677446
"('816.1',)",12.906512784273595
"('824.2',)",11.713846848121284
"('816.3',)",10.942153511113528
"('818.1',)",10.480685472518035
"('816.2',)",10.440820838422825
"('850.3',)",8.391175419737545
"('850.1',)",7.521577603786469
"('814r.2',)",6.956774104062611
"('814r.3',)",6.9118908150186655
"('850.2',)",6.901345920269804
"('814.2',)",5.132730376154948
"('814.3',)",4.945720359925413
"('812.2',)",4.453698451187063
"('814r.1',)",4.408252688516395
"('808.2',)",4.2236755681788996
"('808.1',)",3.701092855558935
"('806.3',)",3.619211987539038
"('810.2',)",3.5049882645618893
"('814.1',)",3.431181197744158
"('812.3',)",3.319899559055094
"('808.3',)",3.2007939848315514
"('812.1',)",3.169123477153394
"('802.3',)",2.4341772483692328
"('806.1',)",2.1916709769723988
"('806.2',)",2.12821844570377
"('802.2',)",1.575542621660811
"('802.1',)",1.5292836800384775
"('800.3',)",0.13539272109586228
"('sourcebus.3',)",0.13434622763541568
"('800.2',)",0.08652503032468165
"('sourcebus.2',)",0.08585505976113257
"('800.1',)",0.06221347780776141
"('sourcebus.1',)",0.061734583599254364
