,autovalores
"('846.2',)",57442.84596010649
"('846.1',)",45903.573131948004
"('852r.1',)",39927.25277692957
"('852r.2',)",32513.195555870498
"('838.2',)",17973.604684926675
"('890.3',)",17574.17128614053
"('864.1',)",15720.658261819755
"('890.1',)",14695.873906837112
"('888.3',)",12189.317614827663
"('848.2',)",8480.91714479082
"('848.3',)",7817.843223525812
"('852r.3',)",5351.202407553293
"('852.1',)",4751.608762801162
"('852.3',)",4594.220412131171
"('856.2',)",4016.1572189870026
"('890.2',)",3609.4651816042024
"('888.1',)",3477.657707806982
"('846.3',)",2986.1324488754594
"('848.1',)",2885.5938447092585
"('888.2',)",2637.6890954103555
"('844.3',)",2536.7980536315877
"('852.2',)",2395.7345668882112
"('844.2',)",2238.3238350747433
"('844.1',)",1941.1387785665493
"('862.3',)",1884.3712058269384
"('862.2',)",1826.7825046427884
"('862.1',)",1769.520249682162
"('840.1',)",1388.0423143275386
"('840.2',)",1338.9283954315438
"('840.3',)",1313.5192070932965
"('836.3',)",1174.1384310112178
"('836.1',)",1001.4572767792606
"('836.2',)",931.0453571263619
"('842.3',)",807.5049195964509
"('842.2',)",568.9998400419811
"('860.3',)",558.491105605545
"('834.1',)",540.8297494003477
"('842.1',)",513.8339165501767
"('834.2',)",474.16886580081086
"('860.2',)",453.56147226813755
"('860.1',)",445.6395286556591
"('834.3',)",428.1323086525524
"('858.3',)",392.2605885202681
"('858.2',)",390.5404340830943
"('858.1',)",372.3680638263151
"('832.3',)",350.75823052591653
"('832.2',)",339.4817292398923
"('830.2',)",266.326801957768
"('830.3',)",264.2728758465046
"('830.1',)",246.63810817802548
"('832.1',)",240.71791606392048
"('854.1',)",221.91167134299027
"('854.2',)",221.58582380329298
"('854.3',)",221.29974688041014
"('828.3',)",172.43736711876002
"('824.2',)",166.4661722900441
"('828.2',)",147.84237212890727
"('820.1',)",136.36092176874948
"('828.1',)",131.32909069588572
"('826.2',)",110.83648211163212
"('822.1',)",105.78306555848046
"('824.3',)",94.28592182058507
"('816.3',)",85.05789421104099
"('824.1',)",75.04880683396004
"('818.1',)",74.3638876160165
"('816.2',)",70.85067027809444
"('814r.2',)",67.47276294183791
"('816.1',)",66.61364809321621
"('814r.3',)",61.36749330093038
"('850.2',)",60.23791016386094
"('850.1',)",57.579998992066926
"('850.3',)",57.10339225032774
"('812.1',)",48.184039289697694
"('810.2',)",47.04871147481675
"('814.3',)",44.833864473271646
"('808.3',)",41.89489934311714
"('814.2',)",40.75209715760704
"('814r.1',)",40.37350606461028
"('814.1',)",39.543479291737654
"('808.1',)",29.16051085020044
"('812.2',)",28.428662246783603
"('812.3',)",27.440866385097078
"('806.3',)",25.763397894881535
"('808.2',)",25.5031430595692
"('806.1',)",20.085626726217306
"('802.3',)",19.946979627156548
"('806.2',)",19.447044833366043
"('802.2',)",12.684583396675597
"('802.1',)",12.30266389468118
"('800.3',)",1.1236046379103917
"('sourcebus.3',)",1.1149114539103242
"('800.2',)",0.7936824184639771
"('sourcebus.2',)",0.7875779935572085
"('800.1',)",0.5009828892106554
"('sourcebus.1',)",0.4971226141093826
