,autovalores
"('852r.2',)",39931.179173038516
"('888.1',)",33606.237535726366
"('864.1',)",26163.88991883413
"('852r.3',)",23582.860154232054
"('890.3',)",14390.688039021084
"('890.1',)",14080.54297125392
"('838.2',)",12570.269625029616
"('890.2',)",7768.095127968206
"('888.2',)",6957.880442735821
"('856.2',)",4509.36615285495
"('888.3',)",4441.880734659195
"('848.3',)",3227.9692302378144
"('852r.1',)",3021.003696979476
"('852.2',)",2724.8117391487876
"('848.2',)",2475.224163941557
"('852.3',)",2264.8228673719154
"('848.1',)",2043.4490079404604
"('846.3',)",1850.8914542195678
"('846.2',)",1635.1316364537147
"('846.1',)",1572.0047522423733
"('852.1',)",1462.6016640372827
"('844.3',)",1387.123150833339
"('844.2',)",1249.4762425419924
"('844.1',)",1056.3475373978663
"('862.3',)",991.5747293313556
"('840.3',)",968.9803021631899
"('862.1',)",958.7088586654902
"('862.2',)",953.677144238481
"('840.2',)",861.1593384859999
"('840.1',)",793.1148445601784
"('836.3',)",723.9037591636278
"('836.2',)",708.1606592396822
"('836.1',)",505.9637850962539
"('842.3',)",437.14342014476654
"('842.1',)",378.55479882847953
"('842.2',)",375.1680827025918
"('860.2',)",322.680973705131
"('860.3',)",313.3247105444512
"('860.1',)",296.62876632885695
"('834.3',)",259.4448100071151
"('858.3',)",248.7011076209764
"('834.2',)",241.48743633220022
"('834.1',)",229.1163678670797
"('858.1',)",213.3628487800544
"('858.2',)",211.31196107237565
"('832.3',)",193.2082826487225
"('832.2',)",181.967961806204
"('854.1',)",172.2938244104193
"('854.3',)",144.83925741246125
"('854.2',)",139.21670479438984
"('830.2',)",136.82134348824337
"('832.1',)",127.11084935101651
"('828.3',)",126.76899601681036
"('820.1',)",114.35003395172329
"('830.3',)",90.9077361779646
"('824.2',)",85.71224633329138
"('824.3',)",85.66753432670582
"('830.1',)",79.94009759746672
"('828.1',)",77.49466130979324
"('828.2',)",73.31042093872888
"('826.2',)",71.98447189330983
"('822.1',)",68.59524257526122
"('824.1',)",55.68184023507575
"('816.3',)",49.779153363851876
"('818.1',)",48.487798286992756
"('814r.3',)",47.15109772984312
"('816.2',)",44.81052967246384
"('816.1',)",44.58057911722867
"('850.3',)",43.02567547819106
"('850.1',)",32.94492314786319
"('814r.2',)",29.776955736253395
"('850.2',)",29.532439676839186
"('814r.1',)",27.93616971482386
"('808.3',)",24.891641804503156
"('808.2',)",24.37354244100622
"('808.1',)",24.099254947682745
"('814.1',)",23.17540270934876
"('812.3',)",21.17450470030217
"('814.3',)",20.95660655428072
"('812.2',)",18.508067737284755
"('814.2',)",18.335751681200218
"('806.3',)",15.413344856382379
"('812.1',)",14.69239530404747
"('806.2',)",14.358789036172647
"('810.2',)",14.200650509559116
"('802.3',)",10.420851693816855
"('806.1',)",10.116649034838439
"('802.2',)",9.119187728973488
"('802.1',)",8.834101482557756
"('800.3',)",0.5803546366561639
"('sourcebus.3',)",0.5758651039311514
"('800.2',)",0.4116149270072802
"('sourcebus.2',)",0.4084517470877864
"('800.1',)",0.36012087918570024
"('sourcebus.1',)",0.3573408843533227
