,autovalores
"('848.3',)",39872.49469357943
"('888.2',)",33583.56621174801
"('852.3',)",26139.684604826245
"('888.3',)",23515.58280103711
"('890.2',)",14377.885267708629
"('890.1',)",14065.048167670579
"('852.2',)",12556.138146824851
"('890.3',)",7746.639487969955
"('888.1',)",6940.604277985464
"('852.1',)",4497.264052298089
"('856.2',)",4430.810083591412
"('852r.3',)",3222.648962812633
"('852r.2',)",3015.49836284122
"('864.1',)",2719.1166478280925
"('852r.1',)",2469.2088337991136
"('838.2',)",2259.2968704194996
"('848.2',)",2039.4304746588746
"('846.3',)",1846.2452826110232
"('846.2',)",1632.401946714502
"('846.1',)",1567.7646166516822
"('848.1',)",1458.9624419563481
"('844.3',)",1383.6366988979264
"('844.2',)",1246.0245835145126
"('844.1',)",1053.5362327238333
"('862.3',)",988.8869883519359
"('840.3',)",966.3969720979807
"('862.1',)",956.5307888289686
"('862.2',)",952.0169954198974
"('840.2',)",859.5460268817222
"('840.1',)",791.5041255382373
"('836.3',)",722.4849076315124
"('836.2',)",706.508006045668
"('836.1',)",504.66781083833536
"('842.3',)",436.0012802907151
"('860.2',)",377.98061980162237
"('860.3',)",374.5003859918891
"('842.1',)",322.0227394052959
"('842.2',)",312.8931834504607
"('860.1',)",295.90056523413074
"('834.3',)",258.81203985797987
"('858.3',)",248.0152082660803
"('834.2',)",240.96839182456202
"('834.1',)",228.46352358636372
"('832.2',)",212.79684832347792
"('858.2',)",210.82470174154582
"('858.1',)",192.6671921630897
"('832.3',)",181.45796933464175
"('832.1',)",171.9657954470966
"('854.3',)",144.54890714381133
"('854.1',)",138.93672809192074
"('830.2',)",136.43236326050027
"('854.2',)",126.76156047969116
"('830.1',)",126.40751323537151
"('824.3',)",114.02520425050946
"('830.3',)",90.66480639107154
"('820.1',)",85.49358084265542
"('824.2',)",85.46862945999285
"('828.2',)",79.81699770873585
"('828.1',)",77.28015339264664
"('828.3',)",73.30025272326428
"('826.2',)",71.97058013459367
"('822.1',)",68.40428687932356
"('824.1',)",55.533807169871814
"('816.3',)",49.64948673428191
"('818.1',)",48.41091715587875
"('850.1',)",47.08151413310589
"('816.2',)",44.72258425405345
"('850.3',)",44.456789573258504
"('816.1',)",42.95617113022049
"('814r.2',)",32.862567299454405
"('814r.3',)",29.693216284724357
"('850.2',)",29.44940932979997
"('814.3',)",27.888373553523653
"('812.1',)",24.823357775890834
"('810.2',)",24.309182806933734
"('808.3',)",24.03236533082755
"('814.2',)",23.110011133071843
"('812.3',)",21.116969772134446
"('814r.1',)",20.89944426274785
"('812.2',)",18.479400862733417
"('814.1',)",18.30751494552623
"('806.3',)",15.371465555098263
"('808.1',)",14.651057206690094
"('806.2',)",14.337474848327314
"('808.2',)",14.160740563748458
"('802.3',)",10.392404431846586
"('806.1',)",10.089252713102802
"('802.2',)",9.105148855076314
"('802.1',)",8.820364773204098
"('800.3',)",0.5787207213684776
"('sourcebus.3',)",0.5742438343378312
"('800.2',)",0.41049059119879255
"('sourcebus.2',)",0.40733608168310986
"('800.1',)",0.3595664112227779
"('sourcebus.1',)",0.35679065520668174
