,autovalores
"('852r.1',)",42584.55963272181
"('852r.2',)",34591.391032933534
"('838.2',)",27230.81820566694
"('888.1',)",26650.14014837433
"('890.3',)",14939.369712349318
"('890.2',)",14750.428969562368
"('864.1',)",13163.410445700334
"('890.1',)",8744.525839280976
"('852r.3',)",7735.66235582855
"('848.2',)",5064.530904705861
"('848.3',)",4937.430031134647
"('888.2',)",3484.0490279518444
"('856.2',)",3263.438106434509
"('852.3',)",2977.427205831188
"('888.3',)",2731.5997446581596
"('852.2',)",2520.2545200687537
"('852.1',)",2225.166032737149
"('848.1',)",2052.5526194261165
"('846.2',)",1774.0136916676413
"('846.3',)",1749.2111510236805
"('846.1',)",1625.6802751862876
"('844.2',)",1542.9189394399596
"('844.3',)",1406.855810951556
"('862.3',)",1183.6618107635072
"('844.1',)",1114.167420593822
"('862.1',)",1088.1835387283636
"('862.2',)",1068.911239421155
"('840.3',)",1015.0201340273661
"('840.2',)",933.6316144529841
"('840.1',)",862.8539098583939
"('836.3',)",805.7818962176704
"('836.2',)",763.4561964408134
"('836.1',)",565.0431286014067
"('842.3',)",489.0012570225445
"('860.2',)",404.67633838478633
"('860.1',)",403.9491170085335
"('842.1',)",353.34993402008223
"('842.2',)",332.25175140305197
"('860.3',)",328.9018806278999
"('834.3',)",288.3256407132395
"('834.1',)",279.9291232862107
"('834.2',)",264.37569682965704
"('858.3',)",258.8791417250888
"('832.3',)",238.9478308690648
"('858.2',)",232.85250258896866
"('858.1',)",217.86465341461104
"('832.2',)",205.20196752447382
"('854.1',)",186.8462030727283
"('832.1',)",157.568636579126
"('830.1',)",154.55033645313665
"('854.2',)",151.7074860202837
"('828.3',)",143.24888305610202
"('854.3',)",142.9961221035897
"('828.1',)",129.15575450021828
"('830.3',)",102.09097254935868
"('824.2',)",96.81798672266038
"('820.1',)",93.4224086295635
"('828.2',)",87.28236790880862
"('830.2',)",85.19639681290708
"('826.2',)",77.287768873805
"('822.1',)",73.72006836825886
"('824.3',)",72.54442901719243
"('824.1',)",62.50528117081415
"('818.1',)",55.79124633238627
"('816.3',)",51.80663432804125
"('814r.2',)",50.2422161819212
"('816.1',)",50.212470091792326
"('816.2',)",48.68346185246908
"('850.3',)",45.98764085623064
"('814r.3',)",36.76949329839321
"('850.1',)",33.59638002897756
"('850.2',)",33.319675865688346
"('814.3',)",29.965802184613686
"('810.2',)",28.04582292800854
"('808.3',)",27.371148602739318
"('808.2',)",26.99466449222825
"('814.1',)",26.156241866835554
"('814.2',)",23.827254319381346
"('814r.1',)",23.59022139650593
"('808.1',)",19.73838614307027
"('812.3',)",19.54902144354685
"('806.3',)",17.327997856563442
"('812.2',)",16.578120618761734
"('812.1',)",16.020728226619458
"('802.3',)",15.283915351807117
"('806.2',)",11.731455565574425
"('806.1',)",11.38040625034411
"('802.2',)",9.722505415511975
"('802.1',)",9.423146593720718
"('800.3',)",0.6548951521927399
"('sourcebus.3',)",0.6498287411464931
"('800.2',)",0.46341354766686715
"('sourcebus.2',)",0.45985113652594983
"('800.1',)",0.3839522528427036
"('sourcebus.1',)",0.3809899108291054
