,autovalores
"('890.2',)",30516.280949732034
"('888.3',)",26567.15323142122
"('888.2',)",20935.31133523251
"('838.2',)",11089.448961685206
"('890.3',)",10946.136213275733
"('890.1',)",10098.595135821457
"('856.2',)",8573.469381615367
"('852.3',)",3754.19022699878
"('888.1',)",3586.3611862010457
"('864.1',)",2440.2875493380084
"('852r.2',)",2218.0594033842185
"('852r.1',)",2120.1624811069555
"('846.3',)",1858.4893561121587
"('848.3',)",1444.758154185623
"('852.2',)",1371.3139050769819
"('848.1',)",1251.872083015072
"('852r.3',)",1075.0209529526228
"('848.2',)",1036.1332369678855
"('846.2',)",912.9378497921682
"('844.1',)",783.5097051328953
"('846.1',)",764.2958507135401
"('862.3',)",701.3478628384748
"('844.2',)",623.91642951374
"('844.3',)",609.2177836132169
"('840.2',)",565.4951607709397
"('852.1',)",516.0574793399021
"('862.2',)",494.16493245671813
"('862.1',)",491.3914625809054
"('840.3',)",478.16083515690315
"('840.1',)",460.7318861991466
"('836.3',)",412.9028438414983
"('860.3',)",339.0988587625491
"('836.2',)",268.6424840235576
"('842.1',)",253.25680641451203
"('842.2',)",229.17709274592505
"('842.3',)",219.64541796394786
"('836.1',)",214.85697618805722
"('860.2',)",193.3294749332399
"('860.1',)",156.56626195403484
"('834.3',)",143.08705987960397
"('834.2',)",125.28103205768981
"('858.2',)",120.33611449927848
"('834.1',)",110.37876686767399
"('858.3',)",107.86087862923453
"('832.3',)",104.45066076124753
"('832.1',)",102.31296908548421
"('858.1',)",92.65639591273987
"('832.2',)",86.91469276324243
"('854.1',)",80.97220961427966
"('854.2',)",79.82239053018046
"('854.3',)",69.3654401155975
"('830.3',)",66.6343032258875
"('828.3',)",64.50966153221991
"('830.2',)",62.523984295652596
"('826.2',)",59.632063447119464
"('830.1',)",54.082649481914316
"('822.1',)",53.98069876466892
"('828.1',)",49.39993409291493
"('828.2',)",42.60589239528841
"('818.1',)",40.482882612616116
"('820.1',)",37.97498954001035
"('824.3',)",33.29978876969531
"('824.2',)",32.794120168177784
"('850.3',)",31.985610972826947
"('824.1',)",29.636895075865937
"('816.3',)",26.915717703388687
"('816.2',)",25.255079475652263
"('816.1',)",22.94616335229399
"('850.2',)",21.521481261860394
"('850.1',)",19.747809197550783
"('814.3',)",14.962174069825853
"('814r.1',)",14.455093203146733
"('814r.3',)",14.350498544846964
"('814.2',)",12.50554760617524
"('810.2',)",12.475326120330719
"('814r.2',)",12.361567121417908
"('808.1',)",11.615214630619581
"('806.1',)",11.360635090911988
"('812.3',)",11.086657903154679
"('812.2',)",9.83724640271498
"('814.1',)",9.74633727527981
"('812.1',)",9.62062734471939
"('802.3',)",7.392368709985885
"('808.3',)",7.136580422947717
"('808.2',)",6.892674709469792
"('806.2',)",6.146212334489668
"('806.3',)",5.979817446048155
"('802.2',)",4.846231588802062
"('802.1',)",4.69701587536129
"('800.3',)",0.28178731132323426
"('sourcebus.3',)",0.2796107613561901
"('800.2',)",0.24266298292293673
"('sourcebus.2',)",0.24078862528450487
"('800.1',)",0.19138959374461267
"('sourcebus.1',)",0.18991559212834683
