,autovalores
"('890.1',)",25131.448174023888
"('888.3',)",18540.15341464353
"('888.2',)",15750.822919466924
"('890.2',)",6795.295599063966
"('852.2',)",4712.490085151485
"('852.3',)",3935.091420040799
"('852.1',)",3751.748307308068
"('888.1',)",1476.2808937697714
"('856.2',)",1346.14664106396
"('890.3',)",1237.9533355601302
"('852r.2',)",1043.5242062448622
"('838.2',)",844.216540432832
"('852r.1',)",737.9656590034734
"('848.3',)",684.0394619802573
"('848.2',)",600.7952675650405
"('848.1',)",489.9366554175967
"('864.1',)",416.1070702776976
"('852r.3',)",412.8511915950182
"('846.3',)",381.31493303633334
"('846.2',)",334.10838840319633
"('846.1',)",315.30034616338725
"('862.3',)",290.73581913211905
"('844.2',)",251.23316466129165
"('844.3',)",246.16739041404304
"('844.1',)",237.63196057510993
"('862.2',)",221.02126623888012
"('862.1',)",207.91092499061867
"('840.3',)",189.27696911284542
"('840.2',)",181.662355016879
"('840.1',)",163.03124051882716
"('836.3',)",146.92267742711937
"('842.3',)",137.53269512655572
"('836.2',)",128.6327714765521
"('836.1',)",118.2866946882133
"('842.1',)",115.5698705675333
"('842.2',)",105.36930294458882
"('860.3',)",92.68497375981141
"('860.2',)",79.68842239133124
"('834.1',)",68.34324714645757
"('860.1',)",56.180173026802215
"('834.3',)",55.77195008324573
"('834.2',)",49.90618476913079
"('854.2',)",45.777247192249085
"('858.3',)",45.04913367341066
"('858.1',)",42.97237600250572
"('858.2',)",40.220889303998966
"('832.1',)",36.94725419893829
"('854.3',)",36.54167108477023
"('854.1',)",35.32535624318246
"('832.2',)",32.71114895307972
"('832.3',)",31.360246617647455
"('830.3',)",30.127182931482288
"('830.2',)",28.84984234575207
"('826.2',)",22.075653546150082
"('828.2',)",21.283537004196486
"('830.1',)",20.526328751999905
"('820.1',)",20.198528226411728
"('824.3',)",19.144727254576622
"('828.3',)",18.985743242651548
"('824.1',)",17.348316688241344
"('828.1',)",16.722161343144677
"('822.1',)",14.769806639440517
"('850.3',)",13.70008990503814
"('824.2',)",12.421794991157306
"('816.3',)",11.486765326148697
"('818.1',)",11.116528658284816
"('816.2',)",10.824446612491407
"('816.1',)",8.898815135076008
"('850.1',)",7.976777107323967
"('814r.2',)",7.331405270322502
"('814r.3',)",7.208424147817036
"('850.2',)",7.150993299021571
"('814.2',)",5.324437812665011
"('814.3',)",5.243225862411642
"('814.1',)",4.724044865321978
"('814r.1',)",4.675765595642588
"('808.2',)",4.4772906691179175
"('808.1',)",3.9320398297877146
"('806.3',)",3.8449821158691386
"('810.2',)",3.7182657877965037
"('812.2',)",3.555318882446081
"('812.3',)",3.440006158189271
"('808.3',)",3.395244969335659
"('812.1',)",3.3617226587798417
"('802.3',)",2.5806933648600268
"('806.1',)",2.3246849841894814
"('806.2',)",2.2574063046115134
"('802.2',)",1.6713011740201722
"('802.1',)",1.622157083515872
"('800.3',)",0.14029559622401208
"('sourcebus.3',)",0.1392113985810054
"('800.2',)",0.0917768703755085
"('sourcebus.2',)",0.09106623144490358
"('800.1',)",0.06599500624952996
"('sourcebus.1',)",0.06548699962463891
