,autovalores
"('890.3',)",24025.89237668639
"('856.2',)",17137.152499981217
"('888.3',)",14661.059639416564
"('890.2',)",6058.554931241859
"('888.2',)",3858.0512252556596
"('888.1',)",3252.9151355555573
"('848.2',)",2961.699934871317
"('852r.3',)",1243.4045421778958
"('838.2',)",1084.6879396321735
"('890.1',)",1054.0107610613113
"('852r.2',)",879.0099117528038
"('848.3',)",702.8103718277044
"('864.1',)",594.2217195713338
"('852r.1',)",578.3624256635492
"('846.3',)",496.6010176038617
"('848.1',)",395.0277147775953
"('852.3',)",348.4495218170441
"('852.2',)",341.14683643012984
"('852.1',)",319.3346707844945
"('846.2',)",277.3636247116006
"('846.1',)",255.17955581499322
"('844.3',)",244.94081732261444
"('844.1',)",201.17342234573215
"('844.2',)",199.27231800664825
"('862.3',)",196.54130819509393
"('862.2',)",181.5235692891563
"('862.1',)",178.11031606483687
"('840.3',)",152.28469630619074
"('840.2',)",145.0201297610474
"('840.1',)",133.63548696482601
"('836.3',)",117.24094890070033
"('836.2',)",116.24453432453014
"('836.1',)",110.52424393826092
"('842.3',)",102.80377872056306
"('860.3',)",91.59934968969702
"('842.2',)",88.19637943827799
"('842.1',)",78.62499924325482
"('860.2',)",65.0911343718018
"('834.3',)",55.98974497684866
"('860.1',)",51.63296971648106
"('834.1',)",45.09360974960087
"('834.2',)",44.70949084815415
"('832.3',)",38.136900053027354
"('858.3',)",35.95403366662391
"('858.1',)",34.41127123750672
"('858.2',)",32.130722382988466
"('854.2',)",30.202375460871398
"('854.3',)",28.94213663750661
"('854.1',)",28.469272857964466
"('832.2',)",27.287532728038364
"('832.1',)",26.024229292728414
"('830.3',)",23.888884899901907
"('830.2',)",22.92246063604277
"('828.1',)",17.69049813747156
"('828.2',)",17.574712004116275
"('828.3',)",16.513570811192935
"('830.1',)",16.319867094923843
"('820.1',)",16.143672880580006
"('824.3',)",15.908735347262349
"('826.2',)",14.53604243624171
"('818.1',)",14.11786444112851
"('822.1',)",11.742819992215109
"('816.1',)",10.851910922316062
"('824.2',)",9.880252559027644
"('824.1',)",9.49260667840399
"('816.2',)",9.391866226898214
"('816.3',)",8.833085821867465
"('850.1',)",7.07728020218908
"('850.2',)",6.343762630045372
"('814r.3',)",6.269085852025932
"('850.3',)",6.219470294651655
"('814r.2',)",5.825670781962782
"('812.3',)",4.610438880839265
"('812.2',)",4.174192342755505
"('814.1',)",3.753005293871501
"('814r.1',)",3.714816224120286
"('808.2',)",3.5636547393954565
"('808.1',)",3.1041028440750202
"('814.3',)",3.092124640229189
"('806.3',)",3.0356266437584387
"('814.2',)",2.9917572012163585
"('808.3',)",2.9525630743750932
"('810.2',)",2.6980129815777136
"('812.1',)",2.6711613544188966
"('802.3',)",2.0547858637634384
"('806.1',)",1.8468838954891087
"('806.2',)",1.7933999073844094
"('802.2',)",1.3279643346574783
"('802.1',)",1.2891309618487432
"('800.3',)",0.1220020997620613
"('800.1',)",0.12105861449055162
"('800.2',)",0.0729119267227507
"('sourcebus.2',)",0.07234736658086696
"('sourcebus.3',)",0.05243668292033064
"('sourcebus.1',)",0.05203305352767484
