,autovalores
"('852.1',)",7867.574028469551
"('856.2',)",2886.87659683543
"('888.3',)",2580.622126954239
"('888.2',)",881.7437310990034
"('846.3',)",267.35353269150005
"('848.1',)",255.90783200965762
"('852r.3',)",141.56356774170968
"('888.1',)",123.88110120924613
"('852.2',)",115.60118197214862
"('852r.2',)",96.34336902899685
"('890.3',)",74.01013081345896
"('852r.1',)",58.45723746585763
"('848.3',)",51.38428949330513
"('864.1',)",41.54069955614842
"('890.1',)",39.684588082642264
"('838.2',)",38.65800027368816
"('848.2',)",33.4157244502962
"('846.2',)",31.016883118865866
"('890.2',)",29.91483106239816
"('852.3',)",29.78968613943056
"('846.1',)",25.162940617535746
"('844.3',)",21.441418881612176
"('844.2',)",18.559826670997456
"('844.1',)",16.93692616016068
"('862.2',)",15.894820129998184
"('862.3',)",13.788844349537616
"('862.1',)",13.493222262913052
"('840.3',)",12.434259700504594
"('836.2',)",10.87536696694132
"('840.2',)",10.447064407684978
"('840.1',)",10.278091868958686
"('836.3',)",10.17652508079693
"('836.1',)",8.885143873351552
"('842.3',)",8.740790893480181
"('842.2',)",8.105898266005353
"('860.3',)",6.235173659832798
"('842.1',)",5.552335125764757
"('858.2',)",4.926343658615355
"('860.2',)",4.753337080012669
"('860.1',)",3.7936476672410255
"('834.3',)",3.7411567773439534
"('858.3',)",3.568025606847449
"('834.2',)",3.3744710438240983
"('834.1',)",3.3336583442896033
"('832.3',)",2.8931135619135326
"('858.1',)",2.4796092937921412
"('854.3',)",2.3150498157832695
"('854.2',)",2.226010707569696
"('832.2',)",2.058295004679653
"('832.1',)",2.0272708825757695
"('854.1',)",1.769562022987185
"('822.1',)",1.316234417369874
"('826.2',)",1.2406170296753531
"('830.3',)",1.1510577409150018
"('828.3',)",1.1358636254897565
"('830.1',)",1.1296756324515564
"('830.2',)",1.1091041041211374
"('828.2',)",1.0737391303820996
"('828.1',)",1.020998898655138
"('824.3',)",0.846898560643852
"('820.1',)",0.8284959401923663
"('818.1',)",0.8165676805195692
"('824.1',)",0.7711299290353268
"('824.2',)",0.7655279149467995
"('816.1',)",0.6959003396012912
"('850.2',)",0.6411209125880931
"('816.3',)",0.6166676239174319
"('814r.2',)",0.5698909818807681
"('816.2',)",0.5525668332846893
"('850.1',)",0.5273031760419117
"('850.3',)",0.4997858679619333
"('814r.3',)",0.44812389133341074
"('814.3',)",0.3805537561108767
"('814r.1',)",0.36756843060589584
"('814.2',)",0.366080470691642
"('812.3',)",0.2963970233956496
"('812.2',)",0.23423186988817973
"('814.1',)",0.23178589927536924
"('810.2',)",0.190050588400131
"('812.1',)",0.18807559911605698
"('808.3',)",0.18285507157468894
"('806.2',)",0.15420496801967867
"('806.3',)",0.14550745494851725
"('802.2',)",0.12921413140658924
"('802.1',)",0.127492346181553
"('808.1',)",0.11522714027550164
"('808.2',)",0.11193532420512964
"('806.1',)",0.09349676005928817
"('802.3',)",0.09081829581918616
"('800.3',)",0.014975970898734411
"('800.2',)",0.014858620216161729
"('800.1',)",0.004546896484868159
"('sourcebus.2',)",0.004511579567158664
"('sourcebus.3',)",0.0036902486112169812
"('sourcebus.1',)",0.0036618266373689393
