,autovalores
"('890.3',)",17604.244118523267
"('890.1',)",9834.931296046692
"('838.2',)",8532.306938721116
"('890.2',)",3029.3145801599294
"('888.2',)",1239.314118383234
"('888.1',)",1122.2700208538408
"('852r.3',)",833.1192272710464
"('852r.2',)",524.8998367773575
"('864.1',)",433.03059176645763
"('852.2',)",363.4135702020309
"('888.3',)",335.1621383057643
"('852.3',)",252.6170831619489
"('852r.1',)",241.83615988665414
"('848.2',)",175.5732271880148
"('848.3',)",168.44595363838422
"('852.1',)",151.83224500253533
"('856.2',)",144.52957984491542
"('848.1',)",127.99921250280593
"('844.3',)",112.86727867414027
"('846.1',)",100.56945720752064
"('846.3',)",93.96497446628477
"('846.2',)",91.96195215569396
"('844.2',)",81.86246629385096
"('844.1',)",77.66153144351503
"('862.2',)",64.65333931105006
"('862.1',)",60.1859356289482
"('862.3',)",59.70588990823086
"('840.3',)",56.22521239623846
"('840.2',)",49.08605407419964
"('840.1',)",47.371103921759676
"('836.3',)",45.00081977895299
"('836.2',)",43.99677275166301
"('842.2',)",35.919057525213844
"('842.1',)",35.553248659454056
"('836.1',)",33.205233667282045
"('842.3',)",32.86034269919843
"('860.1',)",26.656045094905604
"('860.3',)",23.784257253713243
"('860.2',)",23.35948782844847
"('834.3',)",18.544255193267727
"('834.2',)",17.63098494121936
"('834.1',)",14.44822584683563
"('858.2',)",14.064491790807404
"('858.3',)",12.369265114165445
"('832.3',)",11.144697936187443
"('858.1',)",10.94640527953814
"('832.2',)",10.728419739181977
"('832.1',)",9.776403600655701
"('854.1',)",8.306733785221446
"('830.3',)",8.126384017828373
"('828.2',)",7.804229754198185
"('854.3',)",7.541523840715706
"('854.2',)",7.477832970843341
"('830.2',)",6.891961553942677
"('830.1',)",6.658149313537085
"('828.3',)",6.544967776888211
"('826.2',)",6.060206521315132
"('818.1',)",4.883307432641973
"('828.1',)",4.867532680078673
"('816.3',)",4.500187811234651
"('820.1',)",4.178246270985165
"('816.2',)",4.087615093608372
"('822.1',)",3.562193651253538
"('824.3',)",3.384194275353463
"('850.2',)",3.1511324421084272
"('824.1',)",2.9400494876527907
"('850.3',)",2.836040505941627
"('824.2',)",2.8152476829301776
"('816.1',)",2.6336277115214846
"('850.1',)",2.148433659099657
"('814r.2',)",2.027121569066949
"('814r.3',)",1.9268255459424477
"('814r.1',)",1.739720305108672
"('814.2',)",1.39955251692917
"('814.3',)",1.353061999555883
"('812.3',)",1.2718149288420713
"('812.2',)",1.11725776923795
"('814.1',)",1.1058072587710668
"('808.2',)",1.0306656717214022
"('810.2',)",0.8777583441992353
"('808.1',)",0.8730042626205229
"('806.3',)",0.854844475286243
"('808.3',)",0.8174059252677118
"('812.1',)",0.8090336268093676
"('802.3',)",0.6268858265140996
"('806.1',)",0.5497381906392397
"('806.2',)",0.5339491231801835
"('802.2',)",0.4021944613267818
"('802.1',)",0.390647061029087
"('800.3',)",0.055175077151999444
"('800.1',)",0.0547465618363928
"('800.2',)",0.021700601404105953
"('sourcebus.2',)",0.02153252814487968
"('sourcebus.3',)",0.015879961937786666
"('sourcebus.1',)",0.01575772699434506
