,autovalores
"('890.3',)",25361.073346264537
"('888.3',)",18837.74828603691
"('888.2',)",15975.854195447122
"('890.2',)",6956.625178092755
"('856.2',)",4909.129784775832
"('838.2',)",4092.362475724833
"('888.1',)",3942.0310883856273
"('852r.3',)",1531.8400828554563
"('852.3',)",1409.3838886750978
"('890.1',)",1278.829302180425
"('852r.2',)",1081.3584887425673
"('864.1',)",877.0870323915489
"('852r.1',)",773.6980953999807
"('848.3',)",707.1161526332453
"('848.2',)",624.6509594910762
"('848.1',)",512.3946433954994
"('852.1',)",432.78896965375566
"('852.2',)",431.28514616690194
"('846.3',)",393.8884237549128
"('846.1',)",348.0369975931124
"('844.2',)",329.3671384678716
"('862.3',)",300.57130337918466
"('844.1',)",263.29018298265896
"('846.2',)",257.83647143504237
"('844.3',)",247.07780276610552
"('862.2',)",230.09302105559652
"('862.1',)",215.095379814652
"('840.3',)",198.04391815400658
"('840.2',)",190.4559657953604
"('840.1',)",170.494604156661
"('836.3',)",154.059149587412
"('836.1',)",141.98878546026324
"('836.2',)",132.77020846051613
"('842.3',)",121.75026036998285
"('842.1',)",121.3224503283339
"('842.2',)",109.33156616524971
"('860.3',)",95.96318131607032
"('860.2',)",83.20033315942703
"('834.2',)",71.16189404330481
"('834.3',)",58.2977094196538
"('860.1',)",57.05351028367768
"('834.1',)",50.94023590485788
"('832.3',)",47.547606484243445
"('858.3',)",47.22495815351374
"('858.1',)",45.02310782722933
"('858.2',)",42.15404852623847
"('832.1',)",38.68339331043288
"('832.2',)",38.35413865959908
"('854.1',)",36.824114343421165
"('854.3',)",34.3103478469913
"('854.2',)",32.27801509986831
"('830.3',)",31.6250385855694
"('830.2',)",30.268554150478277
"('826.2',)",23.160995033445662
"('828.2',)",22.14616727606334
"('830.1',)",21.53478466006178
"('820.1',)",21.219852636908072
"('824.3',)",19.929080078340764
"('828.3',)",19.543203842511126
"('824.1',)",18.01015154378406
"('828.1',)",17.21454046752133
"('822.1',)",15.497979593688807
"('816.2',)",14.384507759099025
"('824.2',)",13.03203309576017
"('816.3',)",11.950594165341226
"('818.1',)",11.664713197439823
"('816.1',)",11.146971597530383
"('850.3',)",9.33679414862147
"('850.2',)",8.369588587662337
"('814r.3',)",7.6931700586732115
"('814r.2',)",7.420232599694589
"('850.1',)",7.361065498405641
"('814.3',)",5.504873903499719
"('814.2',)",5.480728269752025
"('814.1',)",4.957087812045869
"('814r.1',)",4.906347790059815
"('808.2',)",4.6955154237883026
"('808.1',)",4.131434644058122
"('806.3',)",4.039911500118564
"('810.2',)",3.902181703634954
"('812.1',)",3.6597789464747104
"('808.3',)",3.5631062618172695
"('812.3',)",3.5410553558308417
"('812.2',)",3.5279905776050446
"('802.3',)",2.707083933298204
"('806.1',)",2.4393372174516195
"('806.2',)",2.3687719035822963
"('802.2',)",1.7539687553147354
"('802.1',)",1.7023281659305
"('800.3',)",0.1444213757375688
"('sourcebus.3',)",0.14330545446923498
"('800.2',)",0.09630376723554099
"('sourcebus.2',)",0.09555807286871915
"('800.1',)",0.06925959189980258
"('sourcebus.1',)",0.06872645209848782
