,autovalores
"('890.2',)",23987.837781524202
"('856.2',)",17089.611002306563
"('888.3',)",14623.374979385291
"('864.1',)",6034.403641940014
"('888.1',)",3831.3455471289226
"('852r.3',)",3231.588311818102
"('848.1',)",2937.89656651614
"('852r.2',)",1236.297199815359
"('852.3',)",1077.0043059920497
"('890.3',)",1047.9152965924814
"('848.3',)",873.8552169602324
"('848.2',)",698.3913395424738
"('852.2',)",590.4193373188799
"('852r.1',)",574.5078575202882
"('846.2',)",493.3211163534236
"('846.3',)",392.13099768061477
"('890.1',)",346.41933769298345
"('838.2',)",339.2007035321943
"('852.1',)",317.135467042443
"('846.1',)",275.68831302950105
"('844.3',)",253.33997434701615
"('844.2',)",243.40389851920193
"('844.1',)",199.6674790820793
"('888.2',)",198.07004537639307
"('862.3',)",195.08527388168957
"('862.2',)",180.3080509465433
"('862.1',)",177.18870904034014
"('840.3',)",151.1549151070275
"('840.2',)",143.91310115424275
"('840.1',)",132.80613485446943
"('836.3',)",116.34908129461762
"('842.3',)",115.51076689810718
"('836.2',)",109.9481086401702
"('836.1',)",102.30556310468145
"('842.1',)",90.87558846141233
"('842.2',)",87.65903209248397
"('860.3',)",78.18769645576079
"('860.2',)",64.65069439474955
"('834.3',)",55.600303622987006
"('860.1',)",51.4675252598669
"('834.1',)",44.767660174611244
"('834.2',)",44.525501302136725
"('854.1',)",37.89870145955965
"('858.3',)",35.67846229704058
"('832.3',)",34.152024936340005
"('858.2',)",31.885373209424426
"('832.2',)",30.005952973108627
"('832.1',)",28.712396770000996
"('854.3',)",28.249972342597076
"('858.1',)",27.1571879889822
"('854.2',)",25.821498848814464
"('830.3',)",23.700438140210487
"('830.2',)",22.74298758851792
"('828.1',)",17.565088425778715
"('828.2',)",17.459461197219433
"('828.3',)",16.43440377851488
"('830.1',)",16.19278586755268
"('822.1',)",16.044687720994062
"('820.1',)",15.785599132228214
"('826.2',)",14.466056330797992
"('818.1',)",14.01172479420418
"('824.3',)",11.651536353727403
"('816.1',)",10.765974572556878
"('824.1',)",9.803628094841441
"('824.2',)",9.430531364643434
"('816.3',)",9.346013369465224
"('816.2',)",8.764123303892545
"('850.1',)",7.022326945957504
"('850.2',)",6.2945097466112045
"('814r.3',)",6.239037210726099
"('850.3',)",6.1896760935392825
"('814r.2',)",5.7802168555192885
"('814.3',)",4.587634061683247
"('812.2',)",4.141904293161446
"('812.3',)",3.723673297117255
"('814r.1',)",3.6857856932902493
"('808.2',)",3.5359306463652422
"('808.1',)",3.0791565770635025
"('814.2',)",3.0773099808067643
"('806.3',)",3.0112411950216855
"('814.1',)",2.9774168943487553
"('810.2',)",2.929448001185935
"('808.3',)",2.6769993595438217
"('812.1',)",2.650350126796611
"('802.3',)",2.038911048692718
"('806.1',)",1.832449692073884
"('806.2',)",1.7793842682455991
"('802.2',)",1.3176174687486524
"('802.1',)",1.2790933473161172
"('800.3',)",0.1214170335476305
"('800.1',)",0.1204780500283635
"('800.2',)",0.07234203433082785
"('sourcebus.2',)",0.07178188689570145
"('sourcebus.3',)",0.05202809231659733
"('sourcebus.1',)",0.0516276083015315
