,autovalores
"('852r.3',)",41954.22673579868
"('888.1',)",34362.84522506155
"('852.1',)",26981.786814515006
"('888.2',)",25915.711726141846
"('890.3',)",14813.572497821133
"('890.2',)",14596.279508815529
"('856.2',)",13029.807727771056
"('890.1',)",8511.05076500686
"('852r.2',)",7551.180840937601
"('848.1',)",4931.384941968698
"('848.2',)",4820.055294753451
"('852r.1',)",3420.137031570981
"('864.1',)",3207.0917817143186
"('838.2',)",2917.4599161433985
"('888.3',)",2673.900055148983
"('852.3',)",2458.765237712676
"('848.3',)",2181.3525976672204
"('846.1',)",2006.3603375690066
"('846.3',)",1734.2414843100112
"('846.2',)",1713.4513288247279
"('844.3',)",1587.1813040991847
"('844.2',)",1506.2443049207488
"('844.1',)",1369.1711783351318
"('862.3',)",1153.3367995277708
"('852.2',)",1084.8065967673776
"('862.2',)",1059.530799749487
"('862.1',)",1042.3253299520927
"('840.3',)",1001.0039627540912
"('840.2',)",916.4404812122203
"('840.1',)",846.748808747479
"('836.3',)",784.837388354536
"('836.2',)",752.0729136045456
"('836.1',)",550.9017342891877
"('842.3',)",476.62062399672135
"('842.1',)",398.070121428608
"('842.2',)",397.70140809004266
"('860.3',)",345.8677919996678
"('860.2',)",327.84622470536084
"('860.1',)",321.34917129052604
"('834.3',)",281.42315604389415
"('834.1',)",272.45934533007414
"('834.2',)",259.01218440529533
"('858.3',)",251.75300848706945
"('858.1',)",232.86058314394188
"('858.2',)",227.8156530771004
"('832.3',)",211.9637295114879
"('832.2',)",199.641906711277
"('854.1',)",183.43070786148343
"('832.1',)",154.60727103377516
"('830.2',)",150.30625453618092
"('854.2',)",148.76341847662502
"('830.1',)",139.30306941094116
"('854.3',)",139.1998202807298
"('828.1',)",125.61135797986248
"('830.3',)",99.40061387095636
"('824.2',)",94.15904437765411
"('824.3',)",91.59566168386158
"('828.2',)",84.95211746038552
"('828.3',)",83.97808919863348
"('820.1',)",75.20901907175936
"('826.2',)",73.63071442560492
"('822.1',)",72.42224100688489
"('824.1',)",60.86196801558639
"('818.1',)",54.33883244247673
"('816.3',)",51.03899569221529
"('814r.2',)",49.51562915899208
"('816.1',)",48.866086875903626
"('816.2',)",47.78023145429936
"('850.3',)",45.310040809892165
"('814r.3',)",35.844023832420056
"('850.1',)",32.68163138540666
"('850.2',)",32.412611425730354
"('814.1',)",29.503099578840907
"('808.3',)",27.285282358483048
"('808.2',)",26.637372195259037
"('808.1',)",26.331532472648306
"('814.2',)",25.442610343066654
"('814.3',)",23.188254953369956
"('814r.1',)",22.956095112558963
"('810.2',)",19.455556494626617
"('812.3',)",19.269909723117422
"('806.3',)",16.869439309189964
"('812.2',)",16.126445933345156
"('812.1',)",15.584863203499784
"('802.3',)",15.069551234840274
"('806.2',)",11.41588828585343
"('806.1',)",11.075909832206982
"('802.2',)",9.583697726276732
"('802.1',)",9.287809237305312
"('800.3',)",0.6370399094650653
"('sourcebus.3',)",0.6321116779146966
"('800.2',)",0.4509414588902749
"('sourcebus.2',)",0.44747513989535864
"('800.1',)",0.3784688477779865
"('sourcebus.1',)",0.37554849041431676
