,autovalores
"('890.3',)",28068.560483836965
"('856.2',)",22624.53654061181
"('888.3',)",18609.414460062642
"('890.2',)",9030.889427618395
"('890.1',)",7627.137334381408
"('888.1',)",7020.670810242932
"('888.2',)",6322.955199232783
"('852r.2',)",2438.2317028388975
"('852r.3',)",2411.5496848897433
"('838.2',)",1831.3957488368908
"('852r.1',)",1621.8966996507572
"('848.3',)",1400.0698150073597
"('848.2',)",1315.7849584900441
"('846.1',)",1034.084697620982
"('848.1',)",979.1828812932326
"('846.2',)",848.6965510876602
"('852.3',)",729.0965987810681
"('864.1',)",703.7438192792864
"('844.3',)",596.7970391375688
"('846.3',)",551.7633412657594
"('844.2',)",532.7518570753823
"('862.3',)",456.6272249997943
"('852.2',)",436.6426291981612
"('844.1',)",430.3246056670015
"('852.1',)",401.92588803188767
"('840.2',)",355.69066131277293
"('862.1',)",334.45668351587955
"('862.2',)",333.67082024263067
"('840.3',)",329.3784487495818
"('840.1',)",295.58149838577174
"('836.3',)",268.04446735607775
"('836.1',)",216.33945260485217
"('842.2',)",196.94476374918483
"('836.2',)",193.60045804141123
"('842.3',)",168.49425313587622
"('842.1',)",166.58958861692793
"('860.3',)",147.19910766196733
"('860.2',)",137.44531147257453
"('860.1',)",111.07831504278465
"('834.3',)",97.078417936267
"('834.2',)",81.67312903762317
"('858.1',)",77.78454276141505
"('854.3',)",73.43352101137054
"('858.3',)",72.59484729448748
"('832.2',)",68.36604150808697
"('832.1',)",67.14191997737834
"('834.1',)",65.20726880589658
"('858.2',)",61.12714724573835
"('832.3',)",59.729790834943586
"('854.1',)",57.65155284906793
"('854.2',)",55.63546572097194
"('830.3',)",52.628921914322945
"('830.2',)",45.17931554297521
"('822.1',)",40.93712351957914
"('820.1',)",37.76386862682808
"('830.1',)",37.40292136061034
"('828.1',)",34.88941330008953
"('824.3',)",34.33908680118229
"('828.2',)",27.39972311797043
"('828.3',)",27.240897890414836
"('816.3',)",26.176261152474883
"('816.2',)",24.70550682755498
"('826.2',)",24.069627477008055
"('824.2',)",22.645924502722373
"('824.1',)",20.37360628883698
"('818.1',)",18.822201513381145
"('816.1',)",16.36833905892075
"('850.2',)",15.605315130310412
"('850.3',)",14.69632387096791
"('814r.3',)",13.47902265666278
"('814r.1',)",10.402018548448767
"('850.1',)",10.323038876320222
"('814.2',)",9.62828119451428
"('814.3',)",8.636174115849654
"('814r.2',)",8.54227414595382
"('808.2',)",8.13926870033422
"('812.3',)",7.747174227765206
"('806.2',)",7.3566367015830325
"('806.1',)",7.193534241681676
"('812.1',)",6.810661666974872
"('812.2',)",6.274658497990497
"('814.1',)",6.214460252920415
"('810.2',)",5.132820209887108
"('808.3',)",4.962140296849463
"('802.3',)",4.739056298084254
"('808.1',)",4.247309195714679
"('806.3',)",4.128032693687915
"('802.1',)",3.0897614216033604
"('802.2',)",2.9970443882381086
"('800.3',)",0.20260881286908483
"('sourcebus.2',)",0.20104570226172228
"('800.2',)",0.16769247765702633
"('sourcebus.3',)",0.1663940024092472
"('800.1',)",0.12201365599205026
"('sourcebus.1',)",0.12107429731745976
