,autovalores
"('846.1',)",55477.42883539532
"('844.3',)",43098.5186365027
"('852r.2',)",39194.776750644225
"('852r.3',)",31872.28742487329
"('890.1',)",17576.19157198925
"('890.3',)",17219.737054714882
"('838.2',)",15390.898649554987
"('890.2',)",13877.282858542168
"('888.1',)",11585.837611853682
"('846.3',)",7994.264748035563
"('848.3',)",7421.1377022541965
"('852r.1',)",5081.228425719536
"('852.3',)",4501.193298272136
"('864.1',)",4377.125651675873
"('856.2',)",3831.295496999358
"('852.2',)",3485.1882209900887
"('888.2',)",3321.628822830294
"('848.2',)",2837.779962060237
"('848.1',)",2758.657460652795
"('888.3',)",2503.7159850125554
"('846.2',)",2411.3365254965674
"('852.1',)",2251.937184244228
"('844.2',)",2162.232477197007
"('862.3',)",1835.3178955141302
"('844.1',)",1772.1690469002697
"('862.2',)",1721.081971146402
"('862.1',)",1667.8553503065064
"('840.3',)",1310.0991370668585
"('840.2',)",1284.1698859560784
"('840.1',)",1271.453666765817
"('836.3',)",1134.3189570764216
"('836.2',)",971.2541354711043
"('836.1',)",878.4915751025765
"('842.3',)",761.7303007807201
"('842.1',)",538.5796768468725
"('842.2',)",536.8562851370964
"('834.3',)",522.6646050590891
"('860.3',)",486.5232245080596
"('834.2',)",446.0894118132992
"('860.1',)",431.2563305048465
"('834.1',)",418.437280438431
"('860.2',)",415.9634138366579
"('858.3',)",374.9489344167003
"('858.1',)",369.3553568505434
"('858.2',)",350.0729665732011
"('832.3',)",330.1012030995645
"('832.2',)",325.816795006502
"('854.1',)",254.8154184361986
"('830.3',)",249.3335706432379
"('830.2',)",231.5873032199749
"('832.1',)",226.70159310871213
"('854.3',)",213.50104772955015
"('854.2',)",211.88436964711246
"('830.1',)",208.41825603523546
"('828.3',)",162.27541245660575
"('820.1',)",156.326352658763
"('828.2',)",139.11083474543844
"('822.1',)",130.57915364047867
"('828.1',)",123.52439000699451
"('826.2',)",107.60240800156448
"('824.3',)",99.50186899756633
"('824.2',)",88.68753877172384
"('816.3',)",80.03252184203193
"('824.1',)",74.92862314322791
"('818.1',)",74.19917282213927
"('816.2',)",68.11687861753802
"('814r.2',)",65.10607892529622
"('816.1',)",64.56838900248431
"('850.3',)",58.446726101662094
"('814r.3',)",57.797531328811296
"('850.1',)",54.087254314472666
"('850.2',)",53.63980320428104
"('812.3',)",45.24421736636949
"('812.2',)",44.17549899798397
"('814.1',)",42.11703685166791
"('808.2',)",39.94479473420139
"('814.2',)",38.34921730898753
"('814.3',)",38.27936453508266
"('814r.1',)",37.92321838702709
"('806.3',)",27.46094881153915
"('810.2',)",26.701998487035638
"('812.1',)",25.778591301548364
"('808.1',)",25.002551699581126
"('808.3',)",24.750978289895446
"('802.3',)",19.35335654746805
"('806.2',)",18.865629717784184
"('806.1',)",18.269408489269566
"('802.2',)",12.310328657439674
"('802.1',)",11.939179740485002
"('800.3',)",1.0552828190486465
"('sourcebus.3',)",1.0471182522989078
"('800.2',)",0.7454394618726402
"('sourcebus.2',)",0.739706230808171
"('800.1',)",0.4861953799365417
"('sourcebus.1',)",0.4824486579313332
