,autovalores
"('sourcebus.1',)",0.4864101608282072
"('sourcebus.2',)",0.7524449530863633
"('sourcebus.3',)",1.0651594953355092
"('800.1',)",0.49018753732530507
"('800.2',)",0.7582769609756429
"('800.3',)",1.0734647397295838
"('802.1',)",12.037312529860131
"('802.2',)",12.411365860713495
"('802.3',)",19.513553142986424
"('806.1',)",18.582811999826966
"('806.2',)",19.190282920580312
"('806.3',)",25.207960468716433
"('808.1',)",27.914045188982723
"('808.2',)",40.4703572956562
"('808.3',)",44.940120074198234
"('810.2',)",24.954042313001157
"('812.1',)",46.02654554785077
"('812.2',)",26.22103420598284
"('812.3',)",27.161525919056277
"('814.1',)",42.840194172946156
"('814.2',)",38.938742484611296
"('814.3',)",38.670488864329855
"('814r.1',)",38.57528735064339
"('814r.2',)",65.73902743952793
"('814r.3',)",58.74870767486733
"('850.1',)",55.01685246020948
"('850.2',)",65.1237118446818
"('850.3',)",54.56164823892213
"('816.1',)",58.9303949035942
"('816.2',)",68.8491862187413
"('816.3',)",81.37153928976727
"('818.1',)",74.96209963178505
"('824.1',)",74.24505122850836
"('824.2',)",90.17844233797992
"('824.3',)",101.17483653248527
"('820.1',)",132.13063795349981
"('822.1',)",159.02510820669323
"('826.2',)",108.47576300851604
"('828.1',)",125.60344571147017
"('828.2',)",141.43771037436056
"('828.3',)",164.98333477183442
"('830.1',)",257.6487683128099
"('830.2',)",253.56935790129998
"('830.3',)",235.59366088841605
"('854.1',)",212.00996330336034
"('854.2',)",214.41100143290865
"('854.3',)",215.6830174435979
"('832.1',)",230.4390616715482
"('832.2',)",329.6171994472798
"('832.3',)",335.4999244178019
"('858.1',)",356.017060113475
"('858.2',)",375.02219444499997
"('858.3',)",379.5960349924749
"('834.1',)",527.5447137613028
"('834.2',)",453.57206237381956
"('834.3',)",425.6768725564585
"('860.1',)",437.2268903429499
"('860.2',)",419.2488093926794
"('860.3',)",493.7661876858242
"('842.1',)",773.9314994106574
"('842.2',)",543.9421622022727
"('842.3',)",545.4128171588842
"('836.1',)",892.5097575536131
"('836.2',)",979.398020990441
"('836.3',)",1145.0773255983793
"('840.1',)",1330.3087328806578
"('840.2',)",1283.790045634152
"('840.3',)",1298.4451703338964
"('862.1',)",1694.9450421023644
"('862.2',)",1749.277216275885
"('862.3',)",1802.0326305526582
"('844.1',)",1863.6343679871093
"('844.2',)",2182.904451922323
"('844.3',)",43845.0262805544
"('846.1',)",56006.580733219926
"('846.2',)",2445.112563192203
"('846.3',)",8124.18371823608
"('848.1',)",2794.3185182940765
"('848.2',)",7527.473419672559
"('848.3',)",2875.8460891867303
"('852r.1',)",2539.5440724244704
"('852r.2',)",39390.81793051546
"('852r.3',)",32046.398539573496
"('888.1',)",5153.46794981371
"('888.2',)",3367.021312839247
"('888.3',)",11747.949070197259
"('856.2',)",3881.670154677651
"('852.1',)",2290.1830633790128
"('852.2',)",3514.87390699367
"('852.3',)",4567.386602215106
"('864.1',)",4434.733370588129
"('838.2',)",15476.719213057724
"('890.1',)",17683.26951816952
"('890.2',)",14099.59953271874
"('890.3',)",17314.004310558903
