,autovalores
"('890.3',)",22341.287269489225
"('888.3',)",15073.294192351437
"('856.2',)",12988.060290500756
"('890.1',)",5066.863437720379
"('852r.3',)",2836.0163491435437
"('852r.2',)",2433.6840977217275
"('852r.1',)",2084.5313944294153
"('838.2',)",974.1175230468742
"('890.2',)",832.8812430852846
"('864.1',)",781.6479790990319
"('888.2',)",680.2618082749501
"('888.1',)",531.1364768481287
"('852.3',)",466.72096555870047
"('848.2',)",416.6188067068675
"('848.1',)",369.9033380061929
"('848.3',)",287.40311655484754
"('852.2',)",274.0275451960505
"('852.1',)",268.59683798164747
"('846.3',)",231.77153656183918
"('846.2',)",216.14223816221326
"('862.2',)",186.76255727772931
"('862.3',)",181.61800893690284
"('844.2',)",156.5121595214635
"('846.1',)",146.15608966004393
"('844.3',)",145.25321818408264
"('844.1',)",141.1106827242948
"('862.1',)",132.8936977904314
"('840.3',)",110.03513326335218
"('840.1',)",104.84319035644313
"('840.2',)",104.14464092787712
"('836.3',)",88.44621037933142
"('842.3',)",85.64734085206557
"('836.1',)",83.6404483679863
"('836.2',)",82.8317041681643
"('842.2',)",67.46317360573705
"('860.3',)",64.88597123620393
"('842.1',)",61.760349050745624
"('860.2',)",48.71684045313744
"('860.1',)",43.94588828006525
"('834.2',)",40.97377955255934
"('834.3',)",36.619907285541046
"('834.1',)",32.83181333177628
"('832.3',)",28.985487119213804
"('858.3',)",25.738369229794497
"('832.2',)",24.794330921956817
"('858.1',)",23.02993850260347
"('832.1',)",22.85073981549567
"('858.2',)",22.091184103051184
"('854.2',)",20.467166184053237
"('854.1',)",20.19513217950051
"('854.3',)",18.498957156744723
"('830.3',)",16.924399413558223
"('830.2',)",16.276115387782887
"('826.2',)",13.65006989927703
"('828.2',)",13.36118363814967
"('828.1',)",13.164287754939632
"('822.1',)",11.965097726625688
"('828.3',)",11.758268402484024
"('830.1',)",11.609552530520702
"('824.3',)",11.22455342148068
"('816.3',)",10.066241944912457
"('820.1',)",8.375944727695261
"('850.1',)",7.681872967463762
"('818.1',)",7.566296851439581
"('824.2',)",7.165825464642647
"('824.1',)",7.004867498013246
"('816.2',)",6.28613490436874
"('850.2',)",5.072196579822607
"('850.3',)",5.049651005122612
"('816.1',)",5.032770807272876
"('814r.3',)",4.526738118268439
"('814r.2',)",4.1472613683763475
"('814.1',)",3.7036711312666726
"('812.2',)",2.9819258487731632
"('812.3',)",2.6697145929294535
"('814r.1',)",2.642572552776303
"('808.2',)",2.5337663584847814
"('814.3',)",2.5020735112872847
"('814.2',)",2.4205021645945384
"('808.1',)",2.184767126567553
"('806.3',)",2.1369913682511816
"('810.2',)",2.099332092689478
"('808.3',)",1.9233980359966263
"('812.1',)",1.9040629541190182
"('802.3',)",1.4685340270639942
"('806.1',)",1.3137680455702316
"('806.2',)",1.2757798571186414
"('802.2',)",0.9465869259917594
"('802.1',)",0.9190924821639833
"('800.3',)",0.09870112865216221
"('800.1',)",0.09793700894439993
"('800.2',)",0.05186384557652699
"('sourcebus.2',)",0.051462254325136805
"('sourcebus.3',)",0.037376571020576635
"('sourcebus.1',)",0.03708887210900232
