,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94
0,-1.9451880318558365e-16,1.3226102824108398e-16,6.583391201411423e-17,2.759945421336801e-16,-6.18619515932472e-17,-1.8047079833580782e-16,1.123910018418306e-16,3.5666347017752366e-16,9.629591333118891e-13,1.1905766664630142e-16,1.9418965822109065e-16,-3.6463604384069515e-12,1.3798922595406752e-14,-0.02821160671097554,0.308267742042051,0.05796538149781946,-1.473132159821619e-16,-5.5031392758630476e-17,-7.007117753813579e-16,1.3062055582520256e-13,-2.1947693297785513e-09,-1.8622109453776892e-08,2.237313129429397e-16,-0.004203181737161204,1.9887684525229577e-11,6.756590351260702e-14,-3.010347858107748e-16,-3.935876381978366e-16,-1.2078805156886516e-11,6.028929909084905e-14,-9.969177802636782e-15,-1.61518997877618e-15,-0.2231510978859422,4.543073810479724e-15,7.157527310288432e-16,3.4178784114822395e-16,-5.145307475541666e-07,3.4068681621866357e-15,1.1030068058653172e-15,-7.002120002707351e-13,0.10616230765217512,-0.6985866249736493,0.11449765503602176,-2.1339350261432968e-13,-0.017333723184445197,-8.64484728871216e-05,-3.9123535379028775e-07,-1.4679860587020596e-07,0.00019051761285903275,-1.729850002719573e-07,-4.880190183554011e-07,-2.4357480775102274e-07,-5.717683745905447e-06,-6.638218292154782e-07,-0.005340837725461044,-6.824420744269244e-05,-5.536093285049926e-07,-0.0001570603285787471,-1.4714333923530599e-07,-8.649332257418474e-09,2.225774057924549e-07,4.01594454671759e-06,1.3897045880408489e-05,-0.005730027434832448,-0.036054655925835025,-0.056967959514611366,0.011646716268436658,0.0002779680547876309,0.010795257166454172,0.0017814681795157634,-2.0583286951958237e-05,-6.804725090403726e-05,-0.00014719230178105315,0.0030324382218715243,-0.0016216308348162485,-0.0066742530252860205,0.0012225450555339243,0.0014276159238047288,-0.0049389105707018785,-0.0018999331879910046,0.00019772477143237564,-0.5773502691896214,-0.001990343736208533,0.0009372027195060961,0.0021847398786726336,0.0007937560210491906,0.00048391853078946594,0.0007004967931716038,-0.001168660000272525,0.0006600459274538751,-0.0006085803631328129,0.0006447701715299504,0.00037528549034978134,4.298730521079936e-05,-7.046299492809505e-05
1,3.3857165671120417e-16,-1.702497848301271e-17,2.257452882534168e-16,-1.0626546450178459e-16,-9.510351804134194e-17,2.5302507620752625e-17,2.266379895506068e-16,6.373311228959217e-17,2.0190229618211054e-12,-4.357440160259209e-19,1.6100594974225616e-16,-2.6531461958946587e-12,2.101805196378592e-14,-0.038936104703040236,-0.11173114016604001,-0.3010043159812137,7.53258197789076e-16,6.789562128480637e-16,9.75634336017578e-16,1.648908134069316e-13,-7.707850626992834e-10,-2.5431179635516904e-08,2.3368230303981995e-16,-0.007848483233789906,-3.813955762153873e-11,-2.563127444362321e-13,4.53931586680242e-16,-5.864336860985673e-16,1.2066845384998423e-11,1.1290512378721765e-13,-1.6692515362133658e-14,-1.1105768993553574e-15,0.07036193364648122,1.0147999353686331e-14,-2.6464791094596635e-16,-3.5935848261101685e-16,-1.552280594864269e-07,5.3943688948679805e-15,-1.736126026890171e-15,-2.8680717524564175e-13,-0.49356648229251565,0.2199667912162149,-0.5118660827614997,3.2049906773205397e-14,0.015469187024768306,3.584753623309342e-05,9.31651482205269e-10,6.386209206569309e-08,-0.00022222299630379435,1.559850096986549e-07,5.00298323009665e-07,2.3756768936234747e-07,2.789399427400302e-05,8.870446964840142e-07,-0.013249552560942915,0.00010055552314603619,7.258635292798672e-07,-0.00030980631737057495,1.1098898636796011e-06,2.7487961059543533e-08,1.9498345973470434e-06,5.627823205503587e-07,-1.7234636902145375e-06,0.0018919287666980405,0.012196656571618553,0.017867812387822996,-0.0023284146149798496,-4.436202612846725e-05,-0.045824640180852166,0.002067654981206868,-2.0637601514808553e-05,2.8289875230390932e-05,0.00012919140016795188,-0.0023719487438265806,0.0006015712547774234,-0.00048236785288398933,0.00012130163783553638,-0.003287184032640459,-0.00037146213706959003,0.001781290183860806,-0.0007421361174961389,-0.5773502691896234,0.00010815797714183643,0.002338828720078093,-0.0037591743387156836,-5.245948434456598e-05,-0.000209494651423173,1.807055162217773e-05,0.000692785824002095,0.0009231588423870395,0.00019006281950282176,-0.0006159679590376349,0.003462991606754159,-2.3592617798151067e-05,0.00036538479510347694
2,-3.460067858296547e-16,1.2350075521315894e-17,-1.1390848774411766e-17,-2.1418688398677601e-16,1.673283766069685e-16,7.622424964359441e-17,-4.3610242893765446e-16,-2.7092459224810856e-16,-2.982221242221352e-12,8.738160009139827e-17,-4.205829104692212e-16,6.2992361928499255e-12,-3.721796166839918e-14,0.0671477114140157,-0.19653660187601177,0.24303893448339417,-4.574713938888365e-16,6.425036382776941e-17,-5.0069334032053076e-18,-2.9537977468088875e-13,2.965554735065852e-09,4.4053289050653e-08,-2.8117831359801483e-16,0.012051664970951722,1.825146238969526e-11,1.888218893336611e-13,-1.838288841177145e-16,4.772944807155488e-16,1.1159994990136968e-14,-1.7280056452522493e-13,2.6602081881734316e-14,2.0954562206404192e-15,0.15278916423945932,-1.462872301488084e-14,-1.8664546489012673e-16,-2.4930262607958075e-16,6.697588022805168e-07,-8.819665713192208e-15,6.179163792350163e-16,9.865229353995752e-13,0.38740417464033117,0.47861983375743705,0.3973684277254935,1.8079478970351425e-13,0.0018645361596700202,5.0600936653454806e-05,3.903037022261166e-07,8.29365135505927e-08,3.170538343588019e-05,1.699999018750199e-08,-1.2279305213855429e-08,6.007117705017175e-09,-2.21763105279219e-05,-2.2322286694759874e-07,0.018590390286404294,-3.231131569863782e-05,-1.722542011307222e-07,0.00046686664595077944,-9.627465247883284e-07,-1.883862850621864e-08,-2.1724120033716033e-06,-4.578726866018166e-06,-1.2173582189420354e-05,0.003838098668126345,0.02385799935426725,0.039100147126924514,-0.009318301653498985,-0.00023360602866072654,0.03502938301437323,-0.0038491231607287097,4.1220888467083855e-05,3.9757375673942e-05,1.800090161274044e-05,-0.0006604894780178966,0.0010200595800226515,0.007156620878086068,-0.0013438466933549111,0.0018595681088547067,0.005310372707596018,0.0001186430040637993,0.0005444113461170975,-0.5773502691896326,0.0018821857590166815,-0.0032760314395703437,0.001574434460127719,-0.0007412965365971272,-0.00027442387920664053,-0.0007185673447597857,0.0004758741762487665,-0.0015832047698268346,0.0004185175436155336,-2.8802212450605234e-05,-0.0038382770970977675,-1.939468741105134e-05,-0.0002949218001761973
3,1.9722762949465496e-17,1.530351928444179e-18,7.22686769838099e-17,2.942482348401412e-16,9.479550678814361e-17,-2.478285827489443e-16,2.334336321940985e-16,-7.596571807587111e-17,1.197397616596656e-10,-2.171176238563454e-18,-2.464415252826846e-16,-1.3161323955018547e-10,9.05730178755001e-13,-0.3820747241612261,-0.7650947563706374,0.3494460439912089,-4.689264706460174e-16,7.170008872541121e-16,7.736600694897187e-16,3.3357949566171035e-12,-1.5688688271537089e-09,-2.490877497126315e-07,1.823791518279385e-16,-0.18970831148248304,-1.3467647565861008e-09,-1.4049830369798728e-11,1.9192769998108404e-16,-1.04540661656523e-14,-3.753113193762521e-10,2.7750894564481715e-12,-3.845738675651974e-13,-1.99954753465765e-14,-0.023744604115393253,1.238603847586861e-13,3.204129185694092e-16,-1.9848994686585923e-16,-1.4019405696047512e-06,4.42056744224842e-14,-8.09668540895979e-15,-2.327508003197874e-12,-0.05991351562249989,-0.3013273962201306,-0.08440353915722981,-1.1603346627172636e-13,-0.00033665190127851367,-3.6602584092058065e-05,-1.8349279322334195e-07,-6.19411082207584e-08,0.00019637248792870007,-5.36892124843512e-08,-2.935593090549144e-07,-1.3485368832523673e-07,-6.398594066728199e-05,-1.041538863356677e-06,0.05824569258108886,-0.00025531176031546557,-2.0798200923481466e-06,0.0014206528241724897,-3.2429861632035306e-06,-6.759454517392934e-08,-7.05751772901952e-06,-9.885030844588886e-06,-1.8582480920392288e-05,-6.216426071792603e-05,-0.028694471861589584,-0.058549371878927524,0.017379812209136213,0.00044346995121960525,-0.01601813811616998,0.005073165633435198,-4.752097678384336e-05,-0.00010045509463673042,-0.0002573711079513176,0.0053120333049332365,-0.0024369286584413475,-0.010154805344527942,0.0014028692559161602,0.004819651801808148,-0.006262047895125365,-0.001277312257315794,0.00010347601822440272,6.383156875882908e-15,-0.002603524959480826,-0.000348547196843375,-0.00017215461535929045,0.0011077489890339636,-0.00021142460479078135,0.0006033363145178849,0.0001313018464981924,0.003469294708596179,-0.003544473851558112,0.0010009938688001476,0.0015097251434974509,-3.5566052448407255e-05,0.000945202407910902
4,-4.450612434399439e-17,-1.2122164152845723e-16,8.400470766693205e-17,5.452771131251906e-16,-1.492354340083479e-16,3.074010619144201e-16,-6.032388994365764e-16,-6.126732456766939e-17,1.2949665716907165e-10,8.09015159764451e-17,6.417580268148392e-16,-1.596873303338693e-10,1.0119597339623078e-12,-0.5065017218043866,0.5066788192310253,0.5801899898293025,-1.6342065391931091e-15,1.387408479632317e-15,-1.9885743268446375e-15,3.9948744016442865e-12,-1.0758667362234706e-08,-3.311866306335691e-07,-1.5583830850158324e-17,-0.19696425345432728,-1.294236996833507e-09,-1.3845827726070196e-11,3.2935048636016736e-16,-1.0769138383789278e-14,-3.9214177616525843e-10,2.8803146422806105e-12,-3.997455116534925e-13,-2.04739268937056e-14,0.022641443874098277,1.2719902802415992e-13,-2.2920536807742625e-17,-2.539423484542362e-16,-1.3872547281125283e-06,4.47045034730987e-14,-7.779314853271578e-15,-2.3200225934498366e-12,-0.1272913993541875,0.2306040456647784,-0.18114473487571506,-5.564160470571439e-14,0.01632029570867823,2.839251155027054e-05,1.234314246104816e-07,4.812653805247766e-08,-3.417861472498551e-05,1.3770799592840268e-07,2.752524128295408e-07,1.4589520719916427e-07,-5.669037966471924e-05,-2.108451793913816e-07,0.06605073571209094,-0.00016522574298713166,-1.3471693254333315e-06,0.0016513921853045744,-3.0384723065003766e-06,-5.586224113245889e-08,-7.37556247175772e-06,-1.6190725989058847e-05,-4.1040129789916065e-05,0.009524920918826351,0.032687061664340294,0.03889650305384669,-0.002697251780763554,-3.7919835477799974e-05,-0.03502293877115734,0.0019443277694099015,-1.1208193455541388e-05,2.0108400462962597e-05,6.930256007036602e-06,-0.00015217531951242902,0.0004952908924001832,0.0019879318832158373,-0.000812756468430323,0.0022100905391672157,0.0030263299132256383,0.0022928090536870065,-0.00027403771842018964,-1.399200924836157e-15,0.0011055163955387482,-0.0020692609044285683,-0.00430469212615801,-0.0004055913252251264,-0.0011347143892549564,-0.0007269713700045481,0.0022911713766745547,0.002244542328882197,-0.002413418828602364,-0.00022455568045642464,0.0008168976736699326,-0.00011700816596674871,0.001079129009605716
5,1.1998137305741065e-16,1.0958663764865128e-16,3.5845468301812626e-18,1.6503961502674957e-16,-1.2756439515343115e-16,1.6940501212348225e-16,-1.7285801314204112e-16,6.495207869644255e-17,1.499538119650136e-10,-5.549907341486647e-18,9.513177310800013e-17,-1.800814693546348e-10,1.1716719603792676e-12,-0.6782290061718629,0.045726561645683235,-0.6180238714287883,5.233463186650049e-16,7.381735253993376e-17,7.253235969420508e-16,4.824834191050235e-12,-1.398605398625767e-08,-4.433045092257584e-07,-1.3893163735784184e-16,-0.21051307015383097,-1.3949731715581184e-09,-1.4617729807044204e-11,6.937591170346829e-17,-1.1514702074940299e-14,-3.75325491113414e-10,3.078610912564504e-12,-4.271962328846957e-13,-2.1891909732526772e-14,0.008015425621530589,1.3490643971727335e-13,3.004076876531569e-16,-3.038368793646163e-16,-1.3828241828988516e-06,4.616041392804168e-14,-7.90611795776429e-15,-2.3168821502058005e-12,0.1859597515789942,0.06311264483406429,0.2513404271872809,-6.468740778586718e-14,0.0014550855574302281,1.4410343498741715e-06,1.227005438132229e-07,2.435889891775062e-10,0.0002347401275499464,-3.4879774287570206e-08,-3.078714821069954e-07,-1.2792977134824306e-07,-9.22821237806622e-05,-1.3208756034288187e-06,0.08541349011888734,-0.0002979644315856324,-2.3077826031612974e-06,0.002106532655158147,-4.581103172424349e-06,-9.314802270014126e-08,-1.0161715183840016e-05,-1.707438703122026e-05,-3.825500964766918e-05,0.006359476696040509,0.011922767427452909,0.008332926157361135,0.0013165601935472972,3.890707296489959e-05,0.04565028080058932,-0.0016871472517684964,2.520041096052922e-05,-3.001450954997705e-05,-0.00022504833840976247,0.004121884639687202,-0.0005924653074893881,0.0028655231375723216,-0.0010325921529866766,0.008218785154973653,0.003724921357778718,-0.0010543728824113714,0.0011429146280993435,2.6461490804184093e-17,0.0009039620595419299,-0.0063633741785201975,0.002805961694163659,-0.00030557437986848354,-0.0007350101842650524,-0.0007612890055817241,0.0010107930015493993,0.0005315691219551144,-0.0027666532076690677,0.000946247945271743,-0.005576250408652477,-7.231048958169154e-05,0.00038465464090758347
6,-1.8548883521080236e-16,2.9427549533257024e-16,-5.441045092392278e-16,-6.565738410874672e-17,2.736492642927401e-17,2.9081743734957405e-17,1.3855980808841962e-16,1.3027390732826316e-16,-6.695014992316992e-10,-5.85211178005737e-17,3.344864077249192e-16,3.9966554871151255e-10,-2.770947203751495e-12,0.16873727822362883,0.08975574841026783,-0.045159960978634194,6.616512633986178e-16,3.6691264586727375e-17,2.4721956266466577e-16,-3.1739775056931097e-12,6.468189089025266e-10,1.0959582173385378e-07,1.7812957317637489e-16,-0.3664170862604194,-1.6745018450878265e-09,-1.1805072343167005e-11,5.920922955905482e-16,-1.6771186123521016e-14,-9.478197657296478e-10,5.29951428319562e-12,-7.789504017491583e-13,-4.814737861382094e-14,0.6220904306775056,3.4112727469247665e-13,-1.9849736828203837e-16,-1.5962615141524914e-15,-3.015425479286248e-06,1.3513098482365639e-13,-3.112651401421771e-14,-5.5336367766173384e-12,0.17834271183339412,-0.12240555976639829,-0.15175387540572471,2.3202002155534434e-13,0.015562924360506113,-1.9759563968811384e-05,-3.038543276857444e-08,-3.5327175051693755e-08,0.0009221285880663758,-1.4330186143107057e-07,-1.2102267094807544e-06,-5.362692149756331e-07,-0.0003373035136048303,-5.163927074538643e-06,0.31262853928982104,-0.0013476138699630893,-1.1030260886406839e-05,0.007620514740169519,-1.727944756982503e-05,-3.5777756508585714e-07,-3.7799935285663155e-05,-5.176536043517712e-05,-9.227254849328489e-05,-0.006210460162422748,-0.20942294426272967,-0.4136622982096382,0.11991285682622603,0.0030669549167858753,-0.16822607066699627,0.0380360676056684,-0.00036861161688953406,-0.0006825149270340107,-0.0015847041829961624,0.03342169374090519,-0.01699150362228402,-0.07788722432148464,0.01153098222827682,0.024801641962468382,-0.052235743154878014,-0.008306897004596673,-0.0007823680427560015,3.402443589217286e-14,-0.020659197673683405,0.005705700264206391,-0.004817054113979034,0.008862155167919598,-0.0004861723860269192,0.005669864799160007,-0.00045051198276223353,0.024948590817161213,-0.02257274823129344,0.006287077550992166,0.01839406694215699,-0.00016035869279683974,0.006535578635289596
7,3.0408862201408685e-18,2.99680760948083e-17,9.099205240822262e-17,-2.0210910415714433e-16,2.7849891897247434e-16,1.9391098162484166e-16,7.414400410556717e-17,8.600201499213258e-17,-7.232498951723059e-10,4.980630959007525e-17,-8.456877989666719e-17,5.717536035275359e-10,-3.189571648300113e-12,0.19157238515131716,-0.034079358898948614,-0.060323974074962844,1.865096096451713e-16,-5.381874674312646e-16,3.7821552789422513e-16,-3.938947768668459e-12,1.5611970175704914e-09,1.2485133135742908e-07,2.2545081140085983e-16,-0.3975803798846707,-1.42707425909874e-09,-1.1168766674686607e-11,4.895662981118672e-16,-1.8757182391677145e-14,-1.0777905467180009e-09,5.743558279697259e-12,-8.513319356402164e-13,-5.4519598803532084e-14,-0.44975500050461314,3.6452881086531964e-13,1.2343961365326183e-15,-4.1813432723156874e-16,-5.799539619432832e-06,1.483385255407816e-13,-2.040113217568871e-14,-9.300613681231148e-12,0.3608124962553558,0.07940006124419922,-0.3006238817574987,-6.330946382245252e-13,0.05837844096599275,-3.550723092345313e-06,1.760579567016163e-07,-1.1000730703566156e-08,-0.00019553804195531957,5.976993733981166e-07,1.296270064130297e-06,6.668992975034861e-07,-0.00027498951896719025,-7.727562143253938e-07,0.333404605854701,-0.0007962884893016561,-6.587892418298427e-06,0.008368762503105214,-1.4749221716509495e-05,-2.6622490966256106e-07,-3.657057158930885e-05,-8.760817714638074e-05,-0.00023169827353145166,0.058712355681156805,0.22045391715149035,0.2733043730395975,-0.022314193965956994,-0.000351560511810246,-0.3537776702107172,0.017973256678679987,-0.00013308665674153795,0.0002135965602573933,0.000503552435944349,-0.00951633843658303,0.00515042967516724,0.010383040898883023,-0.004371920545253962,0.0005471589433690355,0.017115210590054563,0.02085101111381644,-0.004734743589574601,-2.7990943395063668e-14,0.007181678544011211,-0.0033989950897334764,-0.04091561348966987,-0.002769930924977342,-0.007653711472741953,-0.004340444668006196,0.0161474582241246,0.016564600930987546,-0.013276103301145956,-0.0039749995208854146,0.01785815693954183,-0.0007918843155268169,0.007861743931687962
8,-7.766135088426763e-17,-4.573387933202863e-16,-6.164073555356724e-18,3.2916796773547474e-16,-2.3276352235179263e-16,-1.355745233408103e-16,-2.102116087690122e-17,4.733386890463787e-16,-8.310851058944966e-10,5.380542796079072e-16,-2.8161817175049005e-16,6.070301094845508e-10,-3.59537388304194e-12,0.2249486490291621,0.011664759347608836,0.014660669924019876,-1.2176305890487723e-16,-3.053530315212843e-16,5.791565030780597e-16,-4.4078537019199744e-12,1.8122855671759474e-09,1.461832025020189e-07,2.3239566973946033e-18,-0.4592977881807593,-1.8222737723526506e-09,-1.4560313837914805e-11,3.16792801789972e-16,-2.1104878386892797e-14,-6.961988934559916e-10,6.637832097798608e-12,-9.803444049072338e-13,-6.235769112500112e-14,-0.10986245485396152,4.2728416440029524e-13,7.829241577816891e-16,-3.335888445016397e-16,-6.243045634699556e-06,1.7596788710570124e-13,-2.9278995254165386e-14,-1.0228178354426969e-11,-0.4644027390846018,0.020410107061424917,0.3728581415973976,-4.780951147328639e-13,0.006232980729203874,-5.1594154155051796e-06,1.3578278653035227e-07,-1.1174142786550201e-08,0.0011179962885104386,-2.0611271235550193e-07,-1.5431927749957577e-06,-6.456620780036568e-07,-0.00040425993882173104,-6.194418812649798e-06,0.39102156853998626,-0.0013243031752483178,-1.0130394686076276e-05,0.009654176807213434,-2.0935036077616086e-05,-4.2506456383543326e-07,-4.64872040391282e-05,-7.822484758508042e-05,-0.00017344560220309833,0.02813021540688452,0.061373759238228125,0.0620660688053161,-0.008045098415807372,-0.0002310394291946119,0.44392952588642554,-0.02394147770269148,0.00028278764924090523,-0.00013110492769702442,-0.0013926180721203771,0.02475348766538717,-0.0021488488618296026,0.03317526577251345,-0.008380080920420436,0.05285983142571754,0.032957316931670935,-0.011814293758830105,0.00985540181571069,2.0627658412680767e-14,0.008749608196650136,-0.04533403307999827,0.03309521278213943,-0.0033159405293611494,-0.0030239574568336584,-0.005475185385507116,0.002720078201111071,-0.0061049853992879155,-0.011291525716463123,0.006671309579906609,-0.04854414054199217,-0.00026107249703372673,-0.0008756072555567514
9,-2.1787095419284923e-15,-1.1740594073414249e-15,1.3794009407932538e-15,2.7491445933064575e-16,-7.678041441113435e-17,-3.623982320239507e-17,5.879648971452027e-17,-6.270090414696782e-16,3.6968498718043677e-09,-6.538292832610329e-17,5.1750742245428075e-16,-9.628523458182595e-10,9.609067448165563e-12,-0.06245330660687247,-0.016481628430911405,0.011822514819997024,-2.424118752334174e-16,6.446207160546084e-16,-2.8136345388768726e-16,4.07222908116838e-12,2.9370465766248545e-09,-3.927155652858754e-08,-4.810657097025006e-16,0.31837461133288775,3.4461553137506263e-09,2.6238927864275125e-11,-6.776347231225199e-16,1.964167628189713e-14,1.1936139451504874e-09,-4.719841181131964e-12,6.015664961241937e-13,1.817198456954243e-14,-0.4550758763630878,-6.21717197549728e-14,9.589086413993271e-17,6.228442921299164e-16,-3.1822613752993793e-06,2.6209004178983766e-14,5.844505183364116e-15,-4.702464343588601e-12,-0.12660115783415557,0.19628421120139902,0.1246775601359693,-4.621618883507705e-13,0.017404645258043173,1.738209269281876e-05,2.037013147625611e-07,2.7174579817851876e-08,0.0008926131146269007,-6.111603138160413e-08,-1.0243844792836065e-06,-4.235754337464651e-07,-0.0003774196072904454,-5.3525481155596196e-06,0.3963960523625371,-0.0014542210599556749,-1.177568177025185e-05,0.009733410271063317,-2.0749652037863234e-05,-4.1679433253320026e-07,-4.6782937821655945e-05,-7.218339193953884e-05,-0.0001367377560536395,-0.003950741934625166,-0.2639862203708184,-0.5342263795803202,0.15896094997606278,0.0041016832704204274,-0.21840191075556661,0.05152442857302127,-0.0005008941684836903,-0.0009546804226809917,-0.002295790691130373,0.048512427864811435,-0.024522156231811313,-0.11278582161054518,0.016478282715494872,0.03724357564907065,-0.08048929101026281,-0.012720888885111702,-0.001377904286128544,4.966184488792565e-14,-0.03127164713527263,0.00786528287680953,-0.007666085027699098,0.013982918462773922,-0.0006643452673613089,0.008941732203547093,-0.0006128744653720624,0.037518435390707275,-0.03408048671270579,0.009745498655856815,0.02709615425966515,-0.0002427913292540662,0.01018166802257838
