,autovalores
"('890.3',)",17563.11841151016
"('852.2',)",9794.296268111513
"('852.1',)",8497.183356599706
"('890.2',)",3015.596166560314
"('888.1',)",1230.838500831091
"('852r.3',)",1115.124099570484
"('848.1',)",826.8119753942428
"('852r.2',)",522.2150931633863
"('890.1',)",430.67266400029314
"('888.2',)",361.37222434780415
"('856.2',)",333.02243557258276
"('838.2',)",251.2681166594701
"('852r.1',)",240.2522342144784
"('848.2',)",174.36283858564704
"('848.3',)",167.3702319936691
"('864.1',)",151.0702163988168
"('888.3',)",143.75239660815373
"('846.3',)",127.22053554216924
"('844.3',)",112.2056168260216
"('846.1',)",99.95701709628675
"('852.3',)",93.60553608122466
"('846.2',)",91.53124048958018
"('844.2',)",81.32042405852657
"('844.1',)",77.12472056545785
"('862.1',)",64.22857655895261
"('862.2',)",59.80919009548704
"('862.3',)",59.36831226000335
"('840.3',)",55.84314060877075
"('840.2',)",48.82689454373928
"('840.1',)",47.047215527411495
"('836.3',)",44.759763507105646
"('836.2',)",43.70652047880522
"('836.1',)",35.67659953495115
"('842.3',)",35.29497794997411
"('842.2',)",33.011975241438925
"('842.1',)",32.68587301566849
"('860.1',)",26.4630149246643
"('860.3',)",23.64250412989208
"('860.2',)",23.218534548720445
"('834.3',)",18.42853028092633
"('834.2',)",17.50920540311706
"('834.1',)",14.352316298948955
"('858.2',)",13.980878427807458
"('858.3',)",12.307851284399836
"('832.3',)",11.07924015788595
"('858.1',)",10.87124734202203
"('832.1',)",10.655808506363854
"('832.2',)",9.708680225854684
"('854.1',)",8.245031828095774
"('828.2',)",8.065274276600526
"('828.3',)",7.767574818799895
"('854.3',)",7.48841493321744
"('854.2',)",7.437408752007271
"('830.1',)",6.841219682400037
"('830.3',)",6.609341961942234
"('830.2',)",6.512186763268663
"('826.2',)",6.02074770102504
"('818.1',)",4.847041045280133
"('828.1',)",4.833392765470563
"('816.3',)",4.4662900038449775
"('820.1',)",4.157071250237013
"('816.1',)",4.057241859983056
"('822.1',)",3.537901157423925
"('824.3',)",3.3634772567121436
"('850.2',)",3.128275715415455
"('824.1',)",2.9194286955411535
"('850.3',)",2.82194095241056
"('824.2',)",2.80126092016147
"('816.2',)",2.61516129381806
"('850.1',)",2.133786919129536
"('814r.2',)",2.0166727442822103
"('814r.3',)",1.913696152012518
"('814r.1',)",1.727540937475207
"('814.3',)",1.3925988181042555
"('814.2',)",1.3463312819470579
"('812.3',)",1.2631647074878363
"('812.2',)",1.1094153648907488
"('814.1',)",1.0980442524303191
"('808.1',)",1.0229679174090545
"('810.2',)",0.8715894836243698
"('808.2',)",0.8663920698731328
"('806.3',)",0.8483814673923098
"('808.3',)",0.8118288188998164
"('812.1',)",0.8035126564965022
"('802.3',)",0.6226240879444624
"('806.1',)",0.5458788122457991
"('806.2',)",0.5302014096135811
"('802.2',)",0.39944978096348377
"('802.1',)",0.3879819368400149
"('800.3',)",0.054900628179204616
"('800.1',)",0.05447423208883971
"('800.2',)",0.02154824111303823
"('sourcebus.2',)",0.021381347302216823
"('sourcebus.3',)",0.015771583825359488
"('sourcebus.1',)",0.01565018304731365
