,autovalores
"('890.3',)",16428.01733782744
"('838.2',)",8711.119514881733
"('890.1',)",7560.299959179526
"('864.1',)",2658.305816820769
"('852r.3',)",1020.3884006909605
"('852r.2',)",936.7585511860264
"('852r.1',)",671.2571233828611
"('890.2',)",453.55286242043417
"('852.1',)",370.8039444886547
"('856.2',)",310.2473331855809
"('852.2',)",279.1706316127929
"('852.3',)",216.83440459877016
"('848.3',)",200.47384609072134
"('848.2',)",144.64630542147876
"('888.2',)",140.66185309895855
"('888.3',)",131.4267133979392
"('848.1',)",123.71942673358366
"('888.1',)",107.97670960008752
"('846.1',)",95.20340490080383
"('846.2',)",86.24536690686352
"('846.3',)",84.20244347875364
"('844.3',)",78.9314805341108
"('844.2',)",67.84329630909306
"('844.1',)",63.77352514469325
"('862.3',)",53.66928865264075
"('862.2',)",51.973450582580064
"('862.1',)",49.44691411756419
"('840.3',)",46.1849145090794
"('840.1',)",42.22599345026366
"('836.3',)",39.02941281258519
"('840.2',)",38.57888560884152
"('836.2',)",36.46034382455314
"('842.2',)",29.72345945255134
"('842.1',)",28.903965715375065
"('836.1',)",28.304435183607296
"('842.3',)",28.05101865919093
"('834.3',)",21.701090573306914
"('860.3',)",19.99474740011327
"('860.2',)",19.67313475171277
"('860.1',)",15.488242235882277
"('834.2',)",14.49531821101798
"('858.3',)",11.974195454352124
"('858.1',)",11.879484649271122
"('834.1',)",10.726528891133825
"('832.3',)",9.433588154891199
"('858.2',)",9.016167833871181
"('832.1',)",8.856293307074717
"('832.2',)",8.034241755890337
"('830.2',)",6.820049367274778
"('830.3',)",6.721334589130702
"('830.1',)",6.557554484656508
"('854.3',)",6.48792780166483
"('854.2',)",6.089894300117156
"('854.1',)",5.670359977742099
"('828.3',)",5.585196148792214
"('828.2',)",5.402183803055096
"('826.2',)",5.030449514184145
"('828.1',)",3.9910333479868356
"('824.1',)",3.952175809123317
"('824.3',)",3.6302854501987367
"('822.1',)",3.6132730965793987
"('816.1',)",3.307462891013732
"('820.1',)",2.9386808258299832
"('824.2',)",2.844870199204866
"('850.1',)",2.5644659079667935
"('816.2',)",2.45900473110514
"('818.1',)",2.4411960829798325
"('816.3',)",2.4106264949877394
"('850.3',)",2.1595254518639284
"('850.2',)",1.772478147413865
"('814r.2',)",1.748475792594807
"('814r.3',)",1.5897940086745834
"('814r.1',)",1.4269893715140927
"('814.3',)",1.2135893563856595
"('814.2',)",1.1730765979001918
"('812.2',)",1.0497094709603136
"('812.3',)",0.9159442037472957
"('814.1',)",0.9065337866283321
"('808.2',)",0.8326507714732291
"('810.2',)",0.7194058446696723
"('808.1',)",0.7033122975510716
"('806.3',)",0.6889778894618764
"('808.3',)",0.6742716161546043
"('812.1',)",0.6673434365638653
"('802.3',)",0.5174376655380852
"('806.1',)",0.4506698269163129
"('806.2',)",0.43774441329026553
"('802.2',)",0.3317551738863394
"('802.1',)",0.32224625651613836
"('800.3',)",0.04783591340721834
"('800.1',)",0.047464087255890075
"('800.2',)",0.017789599336979024
"('sourcebus.2',)",0.017651801361083484
"('sourcebus.3',)",0.013098557248952376
"('sourcebus.1',)",0.012997730056825852
