,autovalores
"('888.3',)",35245.22616718994
"('852.3',)",31477.54064302117
"('856.2',)",24085.796842790143
"('888.2',)",18138.449678029716
"('890.2',)",13202.936835602848
"('890.1',)",12685.857364678563
"('852.2',)",11221.457732373598
"('890.3',)",6026.552733064322
"('852r.2',)",5529.28095779097
"('852.1',)",3575.3455223109
"('888.1',)",3486.522567313959
"('838.2',)",2811.7769524792843
"('852r.1',)",2559.3984006277774
"('848.2',)",2217.0825191347058
"('848.3',)",1959.218563359338
"('852r.3',)",1850.3339674859606
"('848.1',)",1676.3846556514611
"('846.3',)",1459.49627658431
"('864.1',)",1402.377372032974
"('846.1',)",1226.4074172211238
"('846.2',)",1161.5152781170623
"('844.2',)",1097.73349041409
"('844.3',)",970.2321168068033
"('862.3',)",837.52605473267
"('844.1',)",821.1504236326749
"('862.1',)",776.1645947175647
"('862.2',)",774.0711797079168
"('840.2',)",749.7019079063497
"('840.3',)",721.3067947423314
"('840.1',)",651.7668009664214
"('836.3',)",620.8578452803513
"('860.2',)",551.023548502513
"('836.1',)",401.35249378566897
"('836.2',)",343.9014579612697
"('860.3',)",329.31052546276965
"('842.3',)",317.6500920991888
"('842.2',)",275.6519741472285
"('842.1',)",269.63892291014645
"('860.1',)",235.87744322286866
"('834.3',)",209.47893006541864
"('834.2',)",195.59417044380118
"('858.1',)",193.04162726499885
"('858.3',)",176.28066715133102
"('834.1',)",169.9018996991373
"('858.2',)",166.86074533474056
"('832.3',)",149.40168948425426
"('854.2',)",144.31078534836558
"('832.2',)",140.64121127963406
"('854.3',)",119.51968469263174
"('854.1',)",115.574631350716
"('828.1',)",105.3278087710876
"('832.1',)",98.75339211717608
"('826.2',)",97.51415205200301
"('822.1',)",88.05239933589515
"('830.2',)",72.82593242031976
"('830.3',)",72.24757922638229
"('828.2',)",70.96165005679113
"('830.1',)",70.53468422337966
"('828.3',)",67.5628842282497
"('824.2',)",65.99527599382782
"('820.1',)",60.09992910613422
"('824.3',)",53.1135682465835
"('824.1',)",44.53586891797725
"('850.2',)",41.20097417047003
"('818.1',)",41.0377946866079
"('816.3',)",40.071382646438614
"('816.1',)",37.258456863168
"('816.2',)",36.1375215584287
"('850.3',)",34.52808474506855
"('814r.3',)",26.733923843090142
"('814r.1',)",23.32404555086288
"('814r.2',)",23.01119021480644
"('850.1',)",22.825386749939867
"('812.1',)",19.53285581801956
"('808.2',)",18.95374201194242
"('808.1',)",18.57398969446874
"('812.3',)",17.88402442327306
"('814.1',)",16.887027043625036
"('814.3',)",16.692297168293294
"('812.2',)",15.640927080493059
"('814.2',)",15.511707051215948
"('806.3',)",12.608499541344282
"('806.2',)",11.898668214382951
"('810.2',)",11.353729340401362
"('808.3',)",10.975490507926882
"('802.3',)",8.298868686912975
"('806.1',)",8.075701770593994
"('802.2',)",7.715001232505182
"('802.1',)",7.460873092993265
"('800.3',)",0.44840949212532394
"('sourcebus.3',)",0.4449413011338871
"('800.2',)",0.3277171417153615
"('sourcebus.2',)",0.32519830390052307
"('800.1',)",0.30469457523772064
"('sourcebus.1',)",0.3023414622757421
