,autovalores
"('852r.2',)",37502.03385067962
"('856.2',)",32609.153994493787
"('852.2',)",25131.840111679434
"('852r.1',)",20797.791304290404
"('890.2',)",13825.557151655003
"('890.1',)",13406.01115702739
"('852.1',)",11936.669344298745
"('890.3',)",6878.5482016569085
"('852r.3',)",6234.848518309726
"('888.3',)",4019.787806055201
"('888.2',)",3968.1364212825138
"('888.1',)",3014.0876380690543
"('838.2',)",2788.7755029216105
"('848.3',)",2477.5713468586277
"('848.2',)",2217.113223992698
"('864.1',)",2042.933265463872
"('848.1',)",1868.9111867170257
"('846.3',)",1653.3834410900454
"('846.2',)",1520.3434630328782
"('846.1',)",1395.4768031343667
"('852.3',)",1310.100154554028
"('844.2',)",1240.8143595250724
"('844.1',)",1106.6055461111935
"('844.3',)",939.5262235453764
"('862.3',)",894.994610840456
"('862.2',)",880.2714242432381
"('862.1',)",865.796317679408
"('840.3',)",853.2849128373173
"('840.2',)",792.7857154275376
"('840.1',)",723.2408377292412
"('836.3',)",672.4355767638311
"('836.2',)",629.98209501705
"('836.1',)",452.35502918351654
"('842.1',)",389.6680060595916
"('860.2',)",354.11711309668885
"('860.3',)",346.6738964748644
"('842.2',)",295.6747560023364
"('842.3',)",294.76612057093195
"('860.1',)",265.9221251759559
"('834.2',)",233.50665785637216
"('834.1',)",220.26962827762637
"('834.3',)",219.10429202667217
"('858.1',)",202.08956327447396
"('858.3',)",190.62450293102648
"('858.2',)",189.75245855894366
"('832.3',)",170.8027657039483
"('832.2',)",160.8418710574792
"('854.3',)",158.36228917638672
"('832.1',)",132.37264784365055
"('854.1',)",127.38591606796874
"('828.1',)",120.71478285272534
"('854.2',)",112.62433425920793
"('826.2',)",111.80425367269557
"('822.1',)",100.90024309001844
"('828.3',)",81.08396936546555
"('820.1',)",78.3124546981246
"('824.2',)",75.62655816904748
"('830.2',)",74.4123737138089
"('830.3',)",72.83525385175784
"('830.1',)",71.33572335577415
"('828.2',)",68.60134062918992
"('824.3',)",60.681617729036205
"('824.1',)",49.68863761496052
"('818.1',)",45.096394723525385
"('816.3',)",44.5357409778917
"('850.2',)",44.19487608841739
"('816.1',)",41.058410211212305
"('816.2',)",39.89328006633606
"('850.3',)",39.44685276277637
"('814r.3',)",29.63130879627964
"('814r.2',)",26.312654181770824
"('850.1',)",26.09757941853737
"('814r.1',)",25.791242311322677
"('812.2',)",22.117042388163828
"('812.1',)",21.659813869954625
"('810.2',)",21.287468489495485
"('814.1',)",20.46828719684549
"('812.3',)",18.848660207273465
"('814.3',)",18.643230860223397
"('808.3',)",17.222748236724875
"('814.2',)",17.071534455094852
"('806.3',)",13.734171833956623
"('806.2',)",13.385331480174395
"('808.1',)",12.982435035873268
"('808.2',)",12.549325405557116
"('806.1',)",9.269515010932661
"('802.3',)",9.00989904959328
"('802.2',)",8.490742997253749
"('802.1',)",8.217646872154901
"('800.3',)",0.5127719985411574
"('sourcebus.3',)",0.5088055533538117
"('800.2',)",0.3661047565226841
"('sourcebus.2',)",0.36329255759474693
"('800.1',)",0.3353068506555656
"('sourcebus.1',)",0.3327166125570187
