,autovalores
"('890.3',)",23663.51793713234
"('888.1',)",16686.226577399044
"('888.2',)",14301.83714146091
"('890.2',)",5831.875228127002
"('888.3',)",3610.8546398804115
"('856.2',)",3055.4075813318414
"('852r.1',)",2743.2727943046957
"('852r.3',)",1177.8757169097694
"('838.2',)",1016.2782510970578
"('890.1',)",995.1118270743407
"('852r.2',)",831.2437091642578
"('848.2',)",661.8234247495674
"('864.1',)",561.2006796418589
"('848.3',)",540.767099306333
"('846.3',)",466.1769785939638
"('846.2',)",368.37715740666505
"('852.2',)",329.83163754405575
"('852.3',)",323.52401715630435
"('848.1',)",298.59204724069275
"('844.2',)",262.06369365901156
"('852.1',)",238.27121743354346
"('844.3',)",230.43143180658515
"('846.1',)",188.4527620414771
"('844.1',)",187.33519890825073
"('862.3',)",182.9806407144983
"('862.2',)",170.9583346325852
"('862.1',)",168.94390423799803
"('840.3',)",141.88309688814698
"('840.2',)",134.85580908750967
"('840.1',)",126.16319050105083
"('836.2',)",109.31832390699837
"('836.3',)",109.05415937043627
"('836.1',)",105.12798271685453
"('842.3',)",98.15098277372101
"('860.3',)",84.95534162984985
"('842.2',)",83.21673320921904
"('842.1',)",74.57556252073087
"('860.2',)",61.0455199354376
"('834.3',)",52.37746560150275
"('860.1',)",50.03749745797594
"('834.2',)",42.963143171727765
"('834.1',)",42.080378292196265
"('832.2',)",35.93158523111741
"('858.3',)",33.42187982237681
"('832.3',)",32.02908489103463
"('858.2',)",29.875790104726526
"('832.1',)",28.39965007523598
"('854.3',)",26.83339160276933
"('854.2',)",26.441427479388945
"('858.1',)",26.071786940344047
"('854.1',)",24.160952528818296
"('830.3',)",22.158524904422315
"('830.2',)",21.273678102423702
"('826.2',)",16.570255344344854
"('828.1',)",16.5085859483386
"('828.3',)",15.77560785494515
"('822.1',)",15.226540831924474
"('830.1',)",15.152572460489967
"('824.3',)",14.756300586122858
"('828.2',)",13.883221128195412
"('818.1',)",13.132848626017337
"('820.1',)",10.904998388476617
"('816.1',)",10.0631224978053
"('824.2',)",9.177943632904766
"('816.2',)",8.964249718635848
"('824.1',)",8.917314767339333
"('816.3',)",8.199931992833267
"('850.2',)",6.572861699506523
"('814r.3',)",5.9888579308753584
"('850.3',)",5.94161988781892
"('850.1',)",5.8916886912495405
"('814r.2',)",5.408378774894105
"('814.1',)",4.39782889047888
"('812.2',)",3.877768537191748
"('812.3',)",3.4836998972311277
"('814r.1',)",3.448272874927092
"('808.2',)",3.3087976796333063
"('814.2',)",2.9539690089760344
"('808.1',)",2.8751852107263547
"('814.3',)",2.858018857648419
"('806.3',)",2.8118572734487817
"('808.3',)",2.740365088409796
"('810.2',)",2.5051710547387946
"('812.1',)",2.480179868335488
"('802.3',)",1.9090450306115496
"('806.1',)",1.7143571558938004
"('806.2',)",1.6647189767436479
"('802.2',)",1.2330130759546492
"('802.1',)",1.1970143260716495
"('800.3',)",0.11654607646455695
"('800.1',)",0.11564457591180977
"('800.2',)",0.06767951995890271
"('sourcebus.2',)",0.06715547418670104
"('sourcebus.3',)",0.04868713560497169
"('sourcebus.1',)",0.048312370427115836
