,autovalores
"('848.1',)",53513.09191858425
"('852r.1',)",40381.89648433965
"('852.1',)",38474.39637884475
"('888.1',)",31215.496205260286
"('890.1',)",17176.564675837835
"('890.2',)",16874.820408396838
"('856.2',)",15078.925786840231
"('890.3',)",13052.76999800053
"('852r.2',)",10986.674514016382
"('846.2',)",7519.051129755312
"('846.3',)",7029.500379594003
"('848.3',)",4816.177932496923
"('838.2',)",4266.919798929697
"('864.1',)",4164.665105962698
"('852r.3',)",3641.0935605246723
"('852.3',)",3384.89466421558
"('848.2',)",3144.2442268107484
"('852.2',)",2710.6584412792927
"('888.3',)",2614.620201245499
"('846.1',)",2372.5362250306957
"('844.3',)",2286.57277105443
"('888.2',)",2113.4586049933596
"('844.2',)",2083.2517978018627
"('862.3',)",1731.337993882039
"('844.1',)",1663.4806640201507
"('862.2',)",1618.0761009265323
"('862.1',)",1569.0978440347071
"('840.3',)",1244.761865318445
"('840.2',)",1237.6047870416219
"('840.1',)",1211.013180114914
"('836.3',)",1094.033640107959
"('836.2',)",940.9019169843498
"('836.1',)",827.2988888856829
"('842.3',)",717.209323447346
"('842.1',)",518.6399574613682
"('842.2',)",505.7259806783745
"('834.3',)",504.6045127005574
"('860.3',)",460.34390521014853
"('834.2',)",418.80707816743325
"('860.1',)",409.2631730869701
"('860.2',)",403.69846545862157
"('834.1',)",392.0900802207401
"('858.3',)",357.76673567243273
"('858.2',)",348.5570796928776
"('858.1',)",328.4119906463603
"('832.3',)",313.5297071935562
"('832.2',)",308.47136719463697
"('830.2',)",244.46813558810635
"('830.3',)",233.76018740863555
"('854.1',)",217.0041036915279
"('832.1',)",213.05581390739943
"('854.3',)",205.34951901787923
"('854.2',)",202.5644587325627
"('828.2',)",195.34337851189517
"('830.1',)",152.39981017664917
"('820.1',)",146.50376300034185
"('828.3',)",130.6238465088196
"('822.1',)",124.85009284636601
"('828.1',)",115.94661860429208
"('826.2',)",104.34008379245508
"('824.3',)",93.40600692840653
"('818.1',)",83.25639559245174
"('816.1',)",75.14961669818648
"('824.2',)",74.79642334707917
"('824.1',)",74.01801391326248
"('816.3',)",65.42873898615589
"('814r.2',)",62.781308490915144
"('816.2',)",62.46756585206113
"('850.3',)",56.64049830218814
"('814r.3',)",54.329867906656325
"('850.1',)",50.70390880319232
"('850.2',)",50.28464261666214
"('812.3',)",42.39760834546033
"('808.3',)",41.39317328083125
"('814.3',)",39.48464958231287
"('808.2',)",37.99087635803136
"('814.2',)",37.14076556770792
"('814.1',)",35.887649477080885
"('814r.1',)",35.55053115835657
"('806.3',)",25.8071692142824
"('810.2',)",25.029676505552647
"('808.1',)",24.235786880578633
"('812.2',)",24.168121422498345
"('812.1',)",23.99297791948898
"('802.3',)",18.755861703211696
"('806.2',)",17.684382549312776
"('806.1',)",17.128959935089576
"('802.2',)",11.933185026003976
"('802.1',)",11.57285062611326
"('800.3',)",0.9891207652474237
"('sourcebus.3',)",0.9814681164135298
"('800.2',)",0.6987329578185365
"('sourcebus.2',)",0.6933591180051574
"('800.1',)",0.4712938651399496
"('sourcebus.1',)",0.4676615576004877
