,autovalores
"('890.1',)",25792.986469310035
"('856.2',)",19404.758781686418
"('888.3',)",16397.982169147745
"('890.2',)",7267.409428430505
"('852.2',)",5296.397989027323
"('838.2',)",4402.872747809272
"('852.1',)",4327.1085047975375
"('888.1',)",1644.0205203965727
"('888.2',)",1537.1561497822222
"('890.3',)",1358.4294201348396
"('852r.2',)",1155.9882560121898
"('864.1',)",942.6668641604343
"('852r.1',)",845.8007220190017
"('848.3',)",752.5740051538879
"('848.2',)",671.698372642565
"('848.1',)",557.306226537261
"('852r.3',)",470.1954365188176
"('852.3',)",465.4936331194385
"('846.3',)",418.1392832878447
"('846.2',)",376.3969241044548
"('846.1',)",357.18611347051404
"('862.3',)",319.4875622111841
"('844.1',)",287.66537017900964
"('844.3',)",281.2850950828903
"('844.2',)",266.2459738886497
"('862.2',)",247.92284326585013
"('862.1',)",229.69477491472966
"('840.3',)",215.6235854855532
"('840.2',)",208.2102734435832
"('840.1',)",185.82868932731492
"('836.3',)",168.47324629958055
"('842.3',)",150.51193448341087
"('836.2',)",140.9428391227077
"('842.2',)",132.9220492700024
"('836.1',)",128.49550867200148
"('842.1',)",117.16799307146152
"('860.3',)",102.50102936892357
"('860.2',)",90.29500394662504
"('834.1',)",76.700986170163
"('860.1',)",63.357675090382
"('834.3',)",58.62241462450636
"('834.2',)",52.82686932039523
"('858.3',)",51.61096187350816
"('832.3',)",51.05712554697409
"('858.1',)",49.16170866067044
"('858.2',)",46.04798454234697
"('832.1',)",42.30617467504943
"('832.2',)",41.989135761323645
"('854.3',)",39.718777624365615
"('854.2',)",37.534433681202025
"('854.1',)",34.65099620057153
"('830.3',)",34.07395045376948
"('830.2',)",33.128350213200385
"('822.1',)",25.369060945276487
"('828.2',)",23.85971569312474
"('830.1',)",23.56924944102036
"('820.1',)",23.288103093922114
"('824.3',)",21.602157648734455
"('828.3',)",20.634441383986765
"('824.1',)",19.215059312493807
"('828.1',)",18.17780474177628
"('826.2',)",16.970267778746436
"('850.3',)",15.766797303291812
"('824.2',)",14.263584400681768
"('816.3',)",12.873173723844051
"('818.1',)",12.770912445091442
"('816.2',)",11.77736445281852
"('816.1',)",10.222184137696509
"('850.2',)",9.163927269250863
"('814r.2',)",8.424197334057927
"('814r.3',)",7.834821337264502
"('850.1',)",7.77233841214415
"('814.2',)",6.021152028717986
"('814.1',)",5.798832921269825
"('814.3',)",5.427505238687683
"('814r.1',)",5.371738259034068
"('808.2',)",5.135077072481045
"('808.1',)",4.534935458061329
"('806.3',)",4.434388215128411
"('810.2',)",4.273633996453535
"('808.3',)",3.902725898184204
"('812.3',)",3.8644014416125425
"('812.2',)",3.864290715894226
"('812.1',)",3.7388297277131013
"('802.3',)",2.9625536946736237
"('806.1',)",2.670745925635126
"('806.2',)",2.593585798657069
"('802.2',)",1.9212323417063777
"('802.1',)",1.8645242989751203
"('800.3',)",0.15249904188930724
"('sourcebus.3',)",0.15132102184567456
"('800.2',)",0.10544075610956957
"('sourcebus.2',)",0.10462430457885068
"('800.1',)",0.07586498230007077
"('sourcebus.1',)",0.07528098790698154
