,autovalores
"('890.3',)",18986.54739112056
"('838.2',)",11254.86876854168
"('864.1',)",9756.960547811002
"('890.1',)",3525.310624930437
"('852r.2',)",1565.7404122576406
"('852r.1',)",1395.5619045544054
"('846.2',)",1078.5787821835852
"('852r.3',)",624.5725988204998
"('890.2',)",521.2546471762798
"('852.3',)",442.68901815429484
"('888.1',)",414.87448731060255
"('852.2',)",305.6308792907161
"('852.1',)",299.015606051498
"('846.3',)",222.83779130546355
"('848.1',)",209.8448250962795
"('856.2',)",179.8381699940647
"('848.3',)",173.22042309062974
"('848.2',)",158.37241301549295
"('844.3',)",137.00382839525463
"('844.2',)",125.77174170202375
"('888.3',)",107.62128798418047
"('888.2',)",106.37515984155515
"('846.1',)",102.40862842585062
"('844.1',)",98.07227130150363
"('862.3',)",81.00025554306536
"('840.3',)",76.09752502672926
"('840.2',)",72.77812184832243
"('840.1',)",69.14242987839569
"('862.1',)",59.90716537395878
"('862.2',)",58.942789673860865
"('836.3',)",55.068138811421846
"('836.2',)",53.7677785412924
"('842.3',)",45.63763597320555
"('836.1',)",45.29519820359608
"('842.2',)",40.538331700996594
"('842.1',)",39.30571661784564
"('860.1',)",34.16531442735974
"('860.3',)",28.942681428883542
"('860.2',)",28.701234345292903
"('834.3',)",22.84048877020176
"('834.2',)",22.34314472636168
"('858.2',)",18.15188953900646
"('858.1',)",17.235027718635838
"('834.1',)",14.625169733304224
"('858.3',)",13.867229645838828
"('832.3',)",13.626582850641826
"('832.2',)",13.535971339391756
"('832.1',)",12.40291748209824
"('828.3',)",10.703800501787356
"('830.1',)",10.503085261504193
"('854.3',)",9.710213210954059
"('830.2',)",9.145449125561383
"('854.2',)",8.928622311561995
"('854.1',)",8.803754272403252
"('830.3',)",8.544690962704927
"('828.2',)",7.749705895437949
"('828.1',)",7.559534089965751
"('824.2',)",6.293002594374539
"('826.2',)",6.195239233238161
"('824.1',)",5.8193881978890385
"('818.1',)",5.268101921510442
"('820.1',)",4.958496756715664
"('822.1',)",4.507345411723861
"('824.3',)",4.173882261724004
"('850.2',)",4.040458545350951
"('816.3',)",3.741943234174798
"('850.3',)",3.3541360150599635
"('816.2',)",3.3518143241316607
"('816.1',)",3.3291434053965334
"('850.1',)",2.7182517300358624
"('814r.3',)",2.4375655765501043
"('814r.2',)",2.4124163492311923
"('814r.1',)",2.2133090720245248
"('814.2',)",1.655045191883473
"('814.1',)",1.6081887509306503
"('814.3',)",1.6003855122859627
"('812.2',)",1.4223266250248472
"('812.3',)",1.4077909766013874
"('808.2',)",1.3291680143733857
"('808.1',)",1.1303232599455189
"('810.2',)",1.1177352792424178
"('806.3',)",1.1063538067627863
"('808.3',)",1.03442734102071
"('812.1',)",1.0238783000752711
"('802.3',)",0.7925617893157965
"('806.2',)",0.6998704598243559
"('806.1',)",0.679731945494188
"('802.2',)",0.5090022465498665
"('802.1',)",0.49435156673739844
"('800.3',)",0.06525965828234817
"('800.2',)",0.06475330464333637
"('800.1',)",0.027627547335495505
"('sourcebus.2',)",0.02741359158476349
"('sourcebus.3',)",0.020097451702025135
"('sourcebus.1',)",0.01994275516514609
