,autovalores
"('848.1',)",41913.73797205789
"('852r.2',)",34348.07515657153
"('864.1',)",26965.703595829975
"('852r.3',)",25868.68165247142
"('890.3',)",14805.410797661394
"('890.2',)",14586.278313767656
"('838.2',)",13021.085148314387
"('890.1',)",8496.092834739897
"('888.1',)",7539.3299364831355
"('848.3',)",4922.858302552025
"('852r.1',)",4812.516126373743
"('888.2',)",3416.1012217237158
"('856.2',)",3203.4450891663882
"('852.3',)",2913.6240172863154
"('888.3',)",2670.1164491520553
"('852.2',)",2454.829490922702
"('852.1',)",2178.5639011706953
"('846.3',)",2003.3519497966083
"('846.2',)",1731.9376869445705
"('846.1',)",1710.9182585142087
"('848.2',)",1584.7032668980812
"('844.3',)",1503.8807259089901
"('844.1',)",1366.7580189200607
"('862.3',)",1151.3914031791498
"('844.2',)",1082.926565776477
"('862.1',)",1057.6966069551734
"('862.2',)",1040.6240143210237
"('840.3',)",1000.09686453793
"('840.2',)",915.3365511886338
"('840.1',)",845.7064884738753
"('836.3',)",783.5013818159996
"('836.2',)",751.3272090637746
"('836.1',)",549.996010122496
"('842.3',)",475.827074501633
"('842.1',)",397.6775838969514
"('842.2',)",397.2648353085013
"('860.3',)",345.3919816131167
"('860.2',)",327.56153062607706
"('860.1',)",320.86166793088654
"('834.3',)",280.98053801836284
"('834.1',)",271.98085333994226
"('834.2',)",258.66659831831697
"('858.3',)",251.29667178116895
"('832.3',)",232.46995371590106
"('858.2',)",227.49051387538506
"('858.1',)",211.58578394392632
"('832.2',)",199.2857949278833
"('854.1',)",183.21056991537975
"('854.3',)",154.41585793785208
"('830.2',)",150.03445882381814
"('854.2',)",148.57392925390118
"('828.3',)",139.05039138211663
"('832.1',)",138.95655906966823
"('824.3',)",125.38437324665246
"('830.3',)",99.22850575447283
"('824.2',)",93.98877081976798
"('820.1',)",91.4780631591599
"('828.2',)",84.80347730765098
"('830.1',)",83.89848007048255
"('826.2',)",75.07584371783344
"('828.1',)",73.62482158190815
"('822.1',)",72.41418367894325
"('824.1',)",60.75688173847149
"('818.1',)",54.246026155599736
"('816.3',)",50.9893598895411
"('850.1',)",49.46882861287389
"('816.1',)",48.77982419157407
"('816.2',)",47.72187721125825
"('850.3',)",45.26605865422713
"('814r.3',)",35.78492161867119
"('814r.2',)",32.6230580942516
"('850.2',)",32.35453064411635
"('814.3',)",29.473029765672436
"('812.2',)",27.23666060019643
"('812.1',)",26.59068887461721
"('810.2',)",26.288495009254916
"('814.2',)",25.396909594759244
"('814.1',)",23.147395753321916
"('814r.1',)",22.915543217431615
"('808.3',)",19.437223519300204
"('812.3',)",19.251821107208002
"('806.3',)",16.840067324143565
"('808.2',)",16.09752518806947
"('808.1',)",15.556952979241435
"('802.3',)",15.055687182959131
"('806.1',)",11.39570802147712
"('806.2',)",11.05644084448196
"('802.2',)",9.57470217317978
"('802.1',)",9.279035409893497
"('800.3',)",0.6358966607030087
"('sourcebus.3',)",0.6309772766971034
"('800.2',)",0.4501438824710181
"('sourcebus.2',)",0.4466837091122322
"('800.1',)",0.37811349767891034
"('sourcebus.1',)",0.3751958605689694
