,autovalores
"('846.2',)",58090.607209564325
"('844.3',)",46847.698657543275
"('848.3',)",40171.254001116096
"('852r.2',)",32721.03720904547
"('838.2',)",18104.779058730725
"('890.3',)",17694.104964254446
"('890.1',)",15840.748310305715
"('890.2',)",14956.221432458755
"('852.1',)",12388.961932639935
"('888.1',)",8643.76509352097
"('888.2',)",7949.617992950968
"('852r.3',)",5441.132959127028
"('856.2',)",4836.485566004413
"('852.3',)",4668.0642563531665
"('852.2',)",4075.6969079473824
"('864.1',)",3660.692701966604
"('852r.1',)",3519.9697089827832
"('846.3',)",3037.9889781536954
"('848.1',)",2925.2712776522303
"('888.3',)",2682.3419985492483
"('846.1',)",2578.036809116174
"('848.2',)",2444.1651247144837
"('844.2',)",2263.0799544808706
"('844.1',)",1976.3969981313048
"('862.3',)",1922.1261368455162
"('862.2',)",1862.2092639323994
"('862.1',)",1803.6548831067244
"('840.3',)",1415.0405220883117
"('840.2',)",1357.2609176748342
"('840.1',)",1326.3106427123294
"('836.3',)",1187.1924804882667
"('836.1',)",1011.394191936705
"('836.2',)",948.6540642839266
"('842.3',)",822.8677343891386
"('842.2',)",579.8108414988704
"('860.3',)",565.0538912536916
"('834.1',)",546.841982254723
"('842.1',)",523.0786679062011
"('834.2',)",483.594820645657
"('860.2',)",460.9994748486948
"('834.3',)",454.79459134990344
"('860.1',)",432.1239286081643
"('858.3',)",398.0227503601917
"('858.2',)",397.5871195156951
"('858.1',)",379.8371663728996
"('832.3',)",357.8105794030862
"('832.2',)",343.8385332825284
"('830.2',)",271.4054347997524
"('830.3',)",268.031017492877
"('830.1',)",251.70118636819848
"('832.1',)",245.41870682599722
"('854.1',)",226.4516231993539
"('854.2',)",224.45304016867854
"('854.3',)",224.20872347676115
"('828.3',)",175.84949495742921
"('826.2',)",169.87845439903046
"('828.2',)",150.77394955896636
"('824.3',)",138.27839716573934
"('828.1',)",133.95136972296078
"('822.1',)",111.89703654582357
"('820.1',)",107.89392970404741
"('824.2',)",96.16779651392189
"('816.2',)",86.74564224821805
"('818.1',)",75.08604043169011
"('824.1',)",74.41492095962805
"('816.3',)",71.75910796195404
"('814r.1',)",68.26262067044185
"('850.1',)",67.2785900365751
"('814r.3',)",62.56644358281595
"('850.3',)",60.82531585991754
"('850.2',)",58.755408107999195
"('816.1',)",58.26897277002465
"('812.3',)",49.173614320179105
"('812.2',)",48.01582776801729
"('814.2',)",45.747992682063696
"('808.3',)",42.53631372691788
"('814.3',)",41.58390032230828
"('814r.2',)",41.19826368857708
"('814.1',)",39.93538695002432
"('808.1',)",29.730735441958466
"('812.1',)",29.00979386034869
"('810.2',)",28.00020939850907
"('806.3',)",26.01299336067276
"('808.2',)",25.749891994324386
"('806.2',)",20.496299983107903
"('802.3',)",20.14185420885633
"('806.1',)",19.843404967796463
"('802.1',)",12.807361322114119
"('802.2',)",12.421901858244064
"('800.3',)",1.14660150319128
"('sourcebus.3',)",1.1377303911234988
"('800.2',)",0.8099228613454852
"('sourcebus.2',)",0.8036934820130951
"('800.1',)",0.5058341028576646
"('sourcebus.1',)",0.5019365728305475
