,autovalores
"('856.2',)",33172.130658773785
"('852.2',)",29976.737834425152
"('888.3',)",22952.749881952863
"('888.2',)",15433.211281101912
"('890.1',)",12458.14337862785
"('838.2',)",11845.14730367567
"('852.1',)",10353.574892611196
"('864.1',)",5157.081568942577
"('888.1',)",4796.125840674514
"('890.2',)",3130.6174809893914
"('852r.3',)",2987.4441997337353
"('890.3',)",2591.400735494102
"('852r.1',)",2312.457372060761
"('848.3',)",1931.3516907902656
"('852.3',)",1694.3825763545938
"('852r.2',)",1665.2739102925343
"('848.2',)",1454.8611957835608
"('848.1',)",1286.0446017305212
"('846.3',)",1243.344100613124
"('846.1',)",1054.9491328473575
"('846.2',)",1008.4185133351473
"('844.2',)",948.9010433743568
"('844.3',)",831.586573354648
"('844.1',)",764.0206131139188
"('862.3',)",706.8904301347491
"('862.2',)",693.1790615854887
"('862.1',)",666.3390248883894
"('840.3',)",647.5680034275027
"('840.2',)",633.3355649263339
"('840.1',)",582.6543891764378
"('836.3',)",553.3209904594283
"('860.2',)",469.97723521731217
"('842.2',)",349.8695759351632
"('842.3',)",302.2209575917343
"('836.2',)",296.7870768165474
"('836.1',)",285.9537677556881
"('842.1',)",254.34518508474957
"('860.3',)",242.12638905701544
"('860.1',)",205.10081140425672
"('834.3',)",185.24929756730236
"('834.2',)",169.6301147726444
"('858.1',)",165.24599408714914
"('858.3',)",150.02418456676588
"('834.1',)",147.86911803135044
"('858.2',)",143.2104479732579
"('854.3',)",129.12384028640844
"('832.3',)",127.62913130495377
"('832.2',)",120.05948063476256
"('832.1',)",105.33690997110664
"('830.3',)",102.9406158248643
"('828.3',)",89.66803615318382
"('854.2',)",84.64865129877347
"('822.1',)",82.97655872863128
"('820.1',)",74.97829091234475
"('854.1',)",71.44610244660603
"('830.2',)",69.4449458229008
"('830.1',)",65.87427126250873
"('826.2',)",63.092601533869896
"('828.2',)",58.55733343322733
"('816.3',)",56.198334739497795
"('828.1',)",51.4719861919019
"('824.3',)",45.4191696638957
"('824.2',)",40.103479005447504
"('850.3',)",37.931126561751434
"('824.1',)",36.12390981659881
"('818.1',)",35.821052052199384
"('816.2',)",33.10268383339728
"('816.1',)",31.41635378302309
"('850.2',)",29.511783683688066
"('814r.3',)",24.061868310815267
"('814.3',)",20.346770707864568
"('814r.1',)",19.670335107828222
"('850.1',)",19.514472342130627
"('812.1',)",16.880458529007253
"('808.2',)",16.14945144816021
"('808.1',)",15.807333783160882
"('814.1',)",15.258649862252597
"('814.2',)",15.246148642589318
"('814r.2',)",15.073189639541017
"('812.2',)",13.550923748860326
"('812.3',)",13.433714792313312
"('806.3',)",11.563045265749931
"('802.3',)",10.187503307745592
"('808.3',)",9.706019201815952
"('810.2',)",9.38195297520084
"('806.1',)",7.494225153611154
"('806.2',)",7.2896907001880535
"('802.2',)",6.680692454794159
"('802.1',)",6.466530698346216
"('800.3',)",0.3833040478194674
"('sourcebus.3',)",0.38034004972136987
"('800.2',)",0.29590853411575424
"('sourcebus.2',)",0.29362934003628627
"('800.1',)",0.2638525917340424
"('sourcebus.1',)",0.2618182395137695
