,autovalores
"('838.2',)",29854.463419703367
"('852.1',)",25489.019178953975
"('856.2',)",20326.22348866453
"('890.2',)",10453.78619677533
"('852.3',)",9914.365888615128
"('890.1',)",9491.426978894
"('852.2',)",7990.437516455355
"('888.3',)",3373.03518476384
"('888.1',)",3252.33770050464
"('890.3',)",2263.864385255995
"('888.2',)",2049.861106215907
"('852r.2',)",1923.596530765538
"('848.3',)",1716.8816926722213
"('852r.1',)",1310.1564619069406
"('864.1',)",1281.35243486377
"('848.1',)",1135.2739778873063
"('848.2',)",973.0424771676368
"('852r.3',)",953.1694856087892
"('846.3',)",821.498396554605
"('844.2',)",711.6179033234995
"('844.3',)",700.5657719332311
"('844.1',)",632.0467370472423
"('846.2',)",576.7503972946014
"('846.1',)",549.2319736229994
"('862.3',)",528.9306945731236
"('862.2',)",463.82839273894155
"('840.3',)",449.3873711409478
"('862.1',)",446.6881502235386
"('840.2',)",444.0876667449747
"('840.1',)",413.49404957494863
"('836.3',)",371.9374266972932
"('836.2',)",303.59367650869757
"('836.1',)",246.9956941127467
"('860.3',)",238.3892368069389
"('842.1',)",212.22973787704592
"('842.3',)",202.6658831469882
"('842.2',)",198.4776262910192
"('860.2',)",178.60990939311915
"('860.1',)",143.68157131921697
"('834.3',)",130.4433139494235
"('834.2',)",112.88753798500512
"('858.3',)",108.10743928890851
"('834.1',)",99.74756709885588
"('858.1',)",96.45579832866842
"('832.3',)",94.5165796583642
"('832.2',)",93.68317336047568
"('858.2',)",83.18022054125339
"('832.1',)",77.91513942439836
"('830.3',)",74.56736334497033
"('854.2',)",72.29246971491536
"('854.3',)",68.50050093530015
"('854.1',)",65.47532288518663
"('828.3',)",57.701572753765184
"('830.2',)",57.00875213509204
"('828.1',)",53.31653974698598
"('830.1',)",50.077990110640805
"('822.1',)",48.30182288181246
"('826.2',)",45.4109644545915
"('828.2',)",38.19351042995138
"('816.1',)",36.24574805638734
"('820.1',)",34.61474836996034
"('824.2',)",30.353376615000276
"('824.3',)",30.278063732620662
"('850.3',)",30.158300239938605
"('824.1',)",27.464317225561405
"('818.1',)",24.613412512916785
"('816.3',)",22.784287948724938
"('816.2',)",20.58139198697416
"('850.2',)",19.51702164515736
"('850.1',)",18.3322640427803
"('814.2',)",13.440204319180632
"('814r.1',)",13.158773183584733
"('814r.3',)",13.066372595233103
"('814.3',)",11.579820912120606
"('814r.2',)",11.445105710564851
"('808.2',)",11.245700017366522
"('806.2',)",10.385974645927734
"('806.1',)",10.157278336679989
"('812.2',)",10.002811986833937
"('812.1',)",8.981884070926503
"('812.3',)",8.812186169763804
"('814.1',)",8.72977622337606
"('802.3',)",6.629539769559365
"('810.2',)",6.497662255467799
"('808.3',)",6.274058723448932
"('806.3',)",5.690586699784304
"('808.1',)",5.537609693472303
"('802.2',)",4.340632335994054
"('802.1',)",4.208043782104457
"('800.3',)",0.25654088182342655
"('sourcebus.2',)",0.25456064524746175
"('800.2',)",0.2246739969107246
"('sourcebus.3',)",0.22293683802307898
"('800.1',)",0.17141884156573425
"('sourcebus.1',)",0.17009882650650082
