,autovalores
"('848.2',)",53890.63710561004
"('852r.1',)",40897.45592480897
"('852.1',)",38611.96859295987
"('888.3',)",31343.03368630121
"('852.3',)",17253.721063291236
"('890.3',)",16940.642179193608
"('852.2',)",15138.547825874173
"('890.2',)",13210.671707363887
"('852r.3',)",11101.495492036503
"('846.3',)",7609.525352369591
"('848.1',)",7104.38902955169
"('888.1',)",4866.721139932937
"('890.1',)",4310.244619665845
"('838.2',)",4205.6762986076255
"('856.2',)",3677.9678675124173
"('864.1',)",3403.63162838165
"('888.2',)",3178.8530158221233
"('852r.2',)",2733.6056152685196
"('848.3',)",2643.490384956875
"('846.1',)",2397.505129322836
"('844.3',)",2310.4376995363623
"('846.2',)",2139.527733077141
"('844.2',)",2098.8684925581956
"('862.3',)",1751.1832164651537
"('844.1',)",1684.1084721657219
"('862.2',)",1637.6728393928263
"('862.1',)",1587.8590668384534
"('840.3',)",1255.5371289852658
"('840.2',)",1246.7181458510108
"('840.1',)",1224.0696034004789
"('836.3',)",1101.8277703302822
"('836.2',)",946.7527692134557
"('836.1',)",837.035000287652
"('842.3',)",725.6730515678138
"('860.3',)",522.4776131408022
"('842.1',)",511.6313349123446
"('834.3',)",508.0696554012687
"('860.2',)",465.2894263821578
"('834.2',)",423.9905735377185
"('860.1',)",413.4725621736463
"('842.2',)",406.06516461552945
"('834.1',)",397.09042079941423
"('858.3',)",361.0609212530944
"('858.1',)",352.5255654800632
"('858.2',)",332.5241945525634
"('832.3',)",316.3082212655413
"('832.2',)",312.18606883484455
"('830.2',)",246.44814912596559
"('830.3',)",236.7237671600956
"('854.1',)",219.7720570146556
"('854.3',)",215.65088324005373
"('832.1',)",206.9230717655635
"('854.2',)",204.34874925993753
"('830.1',)",197.82523280485938
"('828.3',)",154.27651870868996
"('820.1',)",148.3680734293706
"('828.2',)",132.23681713041097
"('822.1',)",125.94769559057806
"('828.1',)",117.38611700360103
"('826.2',)",104.96981370404757
"('824.3',)",94.56377495341889
"('824.2',)",84.28774525075424
"('816.1',)",76.07751898767968
"('824.1',)",74.82285320266452
"('818.1',)",74.05422963504385
"('816.3',)",65.94115335080697
"('814r.2',)",63.22525477528348
"('816.2',)",62.87689237138564
"('850.3',)",56.989082295196944
"('814r.3',)",54.988669474660114
"('850.1',)",51.346049365922276
"('850.2',)",50.92143728623956
"('812.3',)",42.93778487627307
"('812.2',)",41.92117137067563
"('814.3',)",39.98430508255301
"('808.2',)",38.36674500500234
"('814.2',)",37.37388538714852
"('814.1',)",36.34173595653842
"('814r.1',)",36.000778431957926
"('806.3',)",26.121619146241816
"('810.2',)",25.347054035213382
"('812.1',)",24.473799803669955
"('808.1',)",24.383721341963803
"('808.3',)",24.139219560655384
"('802.3',)",18.871072114483766
"('806.2',)",17.908530635018668
"('806.1',)",17.345381767529776
"('802.2',)",12.005946454902306
"('802.1',)",11.643529339942353
"('800.3',)",1.001676447640642
"('sourcebus.3',)",0.9939266504165764
"('800.2',)",0.7075954589410604
"('sourcebus.2',)",0.7021534233823163
"('800.1',)",0.47416876704814565
"('sourcebus.1',)",0.47051438715960975
