,autovalores
"('890.3',)",23536.749232561324
"('856.2',)",16529.40134532879
"('888.3',)",14176.000245341684
"('890.2',)",5754.317887267066
"('888.2',)",3528.0789438315715
"('888.1',)",2989.2085705928566
"('848.3',)",2671.06577297754
"('852r.3',)",1156.0417903897858
"('838.2',)",995.0977025973904
"('890.1',)",973.7672065892091
"('852r.2',)",815.2185827667313
"('848.2',)",648.0458891720875
"('864.1',)",550.8639069230876
"('852r.1',)",527.5771203949654
"('846.3',)",455.95686813892695
"('846.2',)",359.5351468097935
"('852.3',)",323.68558789654134
"('852.2',)",317.74922892817557
"('848.1',)",291.50723496724424
"('844.3',)",257.03689696517955
"('852.1',)",232.67050031258583
"('844.2',)",225.43263847560652
"('846.1',)",184.91643227604158
"('844.1',)",182.77265454030027
"('862.3',)",178.44296560040817
"('862.2',)",167.98336260031675
"('862.1',)",165.33401992741773
"('840.3',)",138.42747254761161
"('840.2',)",131.4929793058464
"('840.1',)",123.75691564296176
"('836.2',)",106.89762258588665
"('836.3',)",106.40377765631119
"('836.1',)",103.26862660320336
"('842.3',)",96.57105691188335
"('860.3',)",82.75785417206042
"('842.2',)",81.54567140571424
"('842.1',)",73.21779647265295
"('860.2',)",59.70551424966426
"('834.3',)",51.16438149144977
"('860.1',)",49.46951418830112
"('834.2',)",42.34963840624461
"('834.1',)",41.079292794466426
"('832.2',)",35.19261423519231
"('858.3',)",32.583112435170094
"('832.3',)",31.239917169499623
"('858.2',)",29.1286164296395
"('832.1',)",27.802076021461033
"('854.3',)",26.13604553942387
"('854.1',)",25.76462308097522
"('858.1',)",25.65972230013028
"('854.2',)",23.543508726612064
"('830.3',)",21.58595263986692
"('830.2',)",20.727705681115843
"('828.1',)",16.217475749619307
"('828.2',)",16.151798060854173
"('828.3',)",15.525571083175706
"('822.1',)",14.909097557840115
"('830.1',)",14.76627472505941
"('824.3',)",14.370603604488652
"('826.2',)",13.661918437833561
"('816.3',)",12.802553834634363
"('820.1',)",10.627948329702704
"('850.1',)",9.802269557817205
"('824.2',)",8.946574457128607
"('818.1',)",8.81935387933242
"('824.1',)",8.723887961030155
"('816.2',)",7.990464572106037
"('850.2',)",6.406039231945022
"('814r.3',)",5.893898916491915
"('816.1',)",5.84746853481847
"('850.3',)",5.742186913875157
"('814r.2',)",5.270336536623978
"('814.1',)",4.325818133398824
"('812.2',)",3.779709543699111
"('812.3',)",3.394603906477433
"('814r.1',)",3.360087989169245
"('808.2',)",3.224321668338089
"('814.2',)",2.907154487290715
"('814.3',)",2.812698233920997
"('808.1',)",2.799508847937962
"('806.3',)",2.737883788805073
"('808.3',)",2.6701757110570346
"('810.2',)",2.4414148648955023
"('812.1',)",2.4170402977479264
"('802.3',)",1.860832094695331
"('806.1',)",1.6705115033424796
"('806.2',)",1.6221469137274214
"('802.2',)",1.2016218262358103
"('802.1',)",1.166558561229716
"('800.3',)",0.11469732138220093
"('800.1',)",0.11381004913173125
"('800.2',)",0.06594842281433681
"('sourcebus.2',)",0.06543778066390948
"('sourcebus.3',)",0.04744752705076612
"('sourcebus.1',)",0.047082304331885434
