,autovalores
"('852r.3',)",37058.12297149264
"('888.2',)",32408.401026833715
"('852.2',)",24934.78611615029
"('852r.2',)",20284.661323771725
"('890.2',)",13712.523997826589
"('890.1',)",13273.553375409165
"('852.3',)",11807.899853745974
"('890.3',)",6714.3531424953535
"('852r.1',)",6099.8678991637635
"('856.2',)",3932.868481177932
"('888.3',)",3876.755474834809
"('888.1',)",2975.3911699216983
"('852.1',)",2745.1694524196287
"('848.3',)",2429.150629869649
"('848.2',)",2167.98865707046
"('838.2',)",2004.1531181713328
"('848.1',)",1834.057399788792
"('846.2',)",1616.1333438822107
"('846.3',)",1498.4762696723212
"('846.1',)",1362.8539984256413
"('864.1',)",1281.629344923985
"('844.3',)",1213.4508701950658
"('844.2',)",1080.2873676085035
"('844.1',)",918.0340324018111
"('862.3',)",883.1164412752807
"('862.2',)",859.8009485562998
"('862.1',)",847.8427279899272
"('840.3',)",833.4470667825999
"('840.2',)",779.6557072416983
"('840.1',)",709.6947327142702
"('836.3',)",663.0394665935681
"('860.3',)",614.8436576704485
"('842.3',)",442.49408086726856
"('842.2',)",380.87346612471043
"('860.1',)",349.4523937465438
"('842.1',)",341.22113109221914
"('836.2',)",291.271795518723
"('836.1',)",290.6190612919724
"('860.2',)",260.1639514308331
"('834.3',)",228.8111810816697
"('834.1',)",215.0224340865297
"('834.2',)",214.74327376933996
"('858.3',)",197.109805476684
"('858.2',)",186.69841168703874
"('858.1',)",185.36253205131078
"('832.3',)",166.67369102258976
"('832.2',)",156.94631301786058
"('854.2',)",155.71176314164055
"('854.3',)",129.96939886180004
"('854.1',)",125.14877134019733
"('828.1',)",117.74637231555174
"('832.1',)",109.95000436511903
"('826.2',)",109.04699262377919
"('822.1',)",98.42158514426195
"('828.3',)",79.36623660056408
"('820.1',)",76.92070098998742
"('824.2',)",73.76820535871627
"('830.2',)",73.25255757950765
"('830.3',)",72.73367954783087
"('830.1',)",71.19716152401413
"('828.2',)",66.96105563552226
"('824.3',)",59.22193644296079
"('824.1',)",48.633255524912265
"('818.1',)",44.39106328273424
"('850.1',)",43.63156594514803
"('816.3',)",43.62610878892362
"('816.1',)",40.3420344109987
"('816.2',)",39.24027659346269
"('850.3',)",38.49897583056511
"('814r.3',)",29.048584072599787
"('814r.2',)",25.675127699515567
"('850.2',)",25.465432447178582
"('814.3',)",25.351217876961382
"('812.1',)",21.616440986390682
"('808.2',)",21.144753899856212
"('808.1',)",20.764818123620287
"('812.2',)",19.969543607104843
"('812.3',)",18.441472311567125
"('814r.1',)",18.237656137355344
"('814.1',)",16.954187728565557
"('814.2',)",16.80762185959652
"('806.2',)",13.471761693011139
"('806.3',)",13.15021351217459
"('810.2',)",12.667768506271212
"('808.3',)",12.245342132767236
"('802.3',)",9.067660040074514
"('806.1',)",8.816266653565014
"('802.2',)",8.359558877861822
"('802.1',)",8.088808329371714
"('800.3',)",0.5003364864751898
"('sourcebus.3',)",0.49646630054071894
"('800.2',)",0.35812354055187945
"('sourcebus.2',)",0.3553727798736132
"('800.1',)",0.3301292699416074
"('sourcebus.1',)",0.32757876789559764
