,autovalores
"('848.3',)",49535.85439695052
"('852.2',)",37047.87790334052
"('888.1',)",35131.7266731163
"('888.2',)",29832.67477837777
"('890.1',)",16348.731623571213
"('890.3',)",16183.754677544119
"('856.2',)",14439.872058288109
"('890.2',)",11422.678629898774
"('852r.3',)",9787.713713112484
"('848.1',)",6590.315610677584
"('848.2',)",6251.824850700257
"('852r.2',)",4297.1795553134025
"('838.2',)",3866.722920262737
"('852.1',)",3715.9563204178794
"('852.3',)",3260.0992973434386
"('864.1',)",3167.464971699761
"('852r.1',)",2783.118863117616
"('846.3',)",2484.7037232380403
"('846.2',)",2301.094573838646
"('888.3',)",2119.3197320222594
"('846.1',)",2041.1309884709835
"('844.2',)",1913.9839961459224
"('844.3',)",1841.8987126262273
"('844.1',)",1526.2836454160422
"('862.3',)",1453.415134473132
"('862.2',)",1417.2280945869109
"('862.1',)",1377.7050766604311
"('840.3',)",1161.0760337214788
"('840.2',)",1125.3882175262465
"('840.1',)",1065.5573074475858
"('836.3',)",1009.0389578533217
"('836.2',)",878.5612486223474
"('836.1',)",727.6424530588284
"('842.3',)",630.6169672245683
"('860.2',)",477.9585994754004
"('860.1',)",468.1954369319137
"('860.3',)",445.8472341944229
"('842.1',)",410.570277473969
"('842.2',)",378.4768917686749
"('834.2',)",365.88610061195067
"('834.3',)",365.1340701884584
"('834.1',)",341.1648854072575
"('858.3',)",323.34110508145403
"('832.3',)",307.55823750745157
"('858.2',)",287.26106443676167
"('858.1',)",284.21603973702986
"('832.2',)",269.2544532249211
"('830.2',)",223.6556854245277
"('830.3',)",203.515820277296
"('854.1',)",188.8104363803291
"('854.3',)",188.54315384883517
"('832.1',)",186.4746263172503
"('854.2',)",183.93743859544946
"('828.2',)",170.05627134710423
"('830.1',)",133.22517245526097
"('820.1',)",127.51383485755036
"('828.3',)",114.13723009229092
"('822.1',)",113.3700960209067
"('828.1',)",101.26376220304938
"('826.2',)",97.59486191013033
"('818.1',)",81.59569915417006
"('824.2',)",74.4834548171801
"('824.3',)",73.58926308848422
"('824.1',)",72.74143347951147
"('816.1',)",65.66682229147298
"('816.3',)",60.208605014448416
"('814r.2',)",58.172230287591965
"('816.2',)",57.91903706066146
"('850.3',)",52.91527838970438
"('814r.3',)",47.60653470412368
"('850.1',)",44.163568337084115
"('850.2',)",43.798704550810626
"('810.2',)",36.89898421733793
"('808.3',)",36.01778205862265
"('814.2',)",34.65248237692587
"('814.3',)",34.386291350057576
"('808.2',)",34.02298930255695
"('814.1',)",31.26552174054809
"('814r.1',)",30.967487961223952
"('808.1',)",22.656644992226138
"('806.3',)",22.588826940142145
"('812.3',)",22.432004778723996
"('812.2',)",21.797676117700945
"('812.1',)",21.05417317134789
"('802.3',)",17.528566676379967
"('806.2',)",15.403010414749955
"('806.1',)",14.925878781675772
"('802.2',)",11.156573853309927
"('802.1',)",10.818310223631887
"('800.3',)",0.8612797328619274
"('sourcebus.3',)",0.8546162676195226
"('800.2',)",0.6085389372687288
"('sourcebus.2',)",0.6038591899192359
"('800.1',)",0.44060935810123036
"('sourcebus.1',)",0.43721258403678587
