,autovalores
"('848.3',)",51058.33715517401
"('838.2',)",37589.455456669864
"('888.1',)",37103.43901834996
"('888.2',)",30370.640887436697
"('864.1',)",16669.20018161595
"('890.3',)",16449.029898641944
"('856.2',)",14688.415310414206
"('890.1',)",12038.58869057225
"('852r.2',)",10244.33157900951
"('846.3',)",6940.652532735787
"('848.1',)",6547.095508626704
"('852r.1',)",4492.711047989435
"('890.2',)",4009.245069480947
"('852.2',)",3890.350724377394
"('852.1',)",3401.1267838807457
"('852.3',)",3259.2246741009253
"('852r.3',)",2919.6433989461557
"('888.3',)",2569.7223696933083
"('848.2',)",2421.540689063251
"('846.2',)",2213.7403489348844
"('846.1',)",2133.597001061825
"('844.2',)",1982.9486946487123
"('844.3',)",1942.6346794571484
"('862.3',)",1603.9232232292268
"('844.1',)",1532.304490182928
"('862.2',)",1492.9305625468974
"('862.1',)",1449.6361803588095
"('840.3',)",1191.915436035605
"('840.2',)",1168.248397674261
"('840.1',)",1121.172499065698
"('836.3',)",1042.4272302382647
"('836.2',)",902.6007770949702
"('836.1',)",765.1731079944419
"('842.3',)",663.2246155241264
"('834.3',)",493.5968692693112
"('860.1',)",482.12170975622007
"('842.1',)",468.25339809279745
"('842.2',)",429.15056440506345
"('860.3',)",388.21067987491983
"('834.2',)",385.7878309187075
"('860.2',)",381.99297549377025
"('834.1',)",360.2908930267375
"('858.3',)",336.45389341726604
"('858.1',)",323.08224321016587
"('858.2',)",302.3474357741932
"('832.3',)",295.8710055021686
"('832.2',)",284.08006348144653
"('830.3',)",231.62206639019263
"('854.1',)",214.88330947812474
"('830.2',)",199.39976829625917
"('832.1',)",196.49938883665237
"('854.3',)",195.02204427484583
"('854.2',)",191.03510045240566
"('828.2',)",179.5557083171879
"('830.1',)",140.43921586558128
"('820.1',)",134.64656660595455
"('828.3',)",120.34175612973954
"('822.1',)",117.7490090522342
"('828.1',)",106.7798413109538
"('826.2',)",100.20634570269935
"('818.1',)",86.03492698611934
"('824.1',)",76.69237888450981
"('824.2',)",74.61129835286593
"('824.3',)",73.76437930647224
"('816.1',)",69.2353578086917
"('816.3',)",62.162730640062364
"('814r.2',)",59.92370004475696
"('816.2',)",59.7195035622051
"('850.3',)",54.35417130232279
"('814r.3',)",50.13399470380175
"('850.1',)",46.620023438088914
"('850.2',)",46.23473175980706
"('812.1',)",38.963409251263684
"('810.2',)",38.036117970966345
"('814.3',)",36.30735012142961
"('814.2',)",35.60901290068078
"('808.3',)",35.54369024012343
"('814.1',)",33.00078373204851
"('814r.1',)",32.688100541142276
"('806.3',)",23.80095832024689
"('808.1',)",23.266146674219502
"('812.3',)",23.034469887965997
"('812.2',)",23.01144558799036
"('808.2',)",22.22384466877507
"('802.3',)",18.001650028530598
"('806.2',)",16.25946016614805
"('806.1',)",15.753002102163938
"('802.2',)",11.456301541770863
"('802.1',)",11.10956052940944
"('800.3',)",0.9092860136655321
"('sourcebus.3',)",0.9022510889040372
"('800.2',)",0.6423969220523446
"('sourcebus.2',)",0.6374566036194521
"('800.1',)",0.45245172336979916
"('sourcebus.1',)",0.44896405993993227
