,autovalores
"('852r.1',)",42533.540825341326
"('852r.2',)",34572.98273445801
"('838.2',)",27210.75445917278
"('888.1',)",26590.531612516235
"('890.3',)",14929.270822931288
"('890.2',)",14738.059436425845
"('864.1',)",13152.745452518691
"('890.1',)",8725.584051804444
"('852r.3',)",7720.73012663026
"('848.2',)",5053.725867475542
"('848.3',)",4927.927797254129
"('888.2',)",3478.800228707172
"('888.3',)",3258.906794045622
"('852.3',)",2972.5505983513344
"('856.2',)",2727.01641815276
"('852.2',)",2515.2634577693543
"('852.1',)",2221.5884964039806
"('848.1',)",2048.8602550495416
"('846.2',)",1770.5588070157978
"('846.3',)",1746.5345056823537
"('846.1',)",1622.5698346416689
"('844.2',)",1539.959457266566
"('844.3',)",1403.7971841410933
"('844.1',)",1181.2043784855032
"('862.3',)",1111.784269973119
"('862.1',)",1085.8576269484781
"('862.2',)",1066.7521763462728
"('840.3',)",1013.8926842922609
"('840.2',)",932.2396377772624
"('840.1',)",861.5580308611336
"('836.3',)",804.0791393814044
"('836.2',)",762.5481217557295
"('836.1',)",563.8955649858442
"('842.3',)",487.9972039425143
"('860.2',)",404.1235094367152
"('860.1',)",403.4651525920124
"('842.1',)",352.7389593145135
"('842.2',)",331.89696535501037
"('860.3',)",328.2930915211516
"('834.3',)",287.7661779902832
"('834.1',)",279.32302083088086
"('834.2',)",263.9425974362964
"('858.3',)",258.3007683502286
"('832.3',)",238.45467039995623
"('858.1',)",232.44653801391183
"('858.2',)",217.38580040422553
"('832.2',)",204.7507678391902
"('854.1',)",186.57052914964737
"('854.3',)",157.3302033493944
"('830.1',)",154.20589579077313
"('854.2',)",151.46957613558303
"('828.3',)",142.92863136724003
"('832.1',)",142.68817869625266
"('828.1',)",128.86809620814455
"('830.3',)",101.87244915395549
"('824.2',)",96.60218379612117
"('820.1',)",93.27481508614291
"('828.2',)",87.0929816267848
"('830.2',)",85.09884333300442
"('826.2',)",77.11911854470571
"('822.1',)",73.71299819977963
"('824.3',)",72.53475991196606
"('824.1',)",62.37176002128365
"('818.1',)",55.6731623243362
"('816.3',)",51.74482659994003
"('814r.2',)",50.18353668043987
"('816.1',)",50.10324289524182
"('816.2',)",48.61071673889068
"('850.3',)",45.933268525944
"('814r.3',)",36.694215503826804
"('850.1',)",33.52213224961989
"('850.2',)",33.24605129449257
"('814.3',)",29.928712618472726
"('810.2',)",27.984015268738307
"('808.2',)",27.31130440483969
"('808.1',)",26.941415698109235
"('814.1',)",26.09832402103157
"('814.2',)",23.77533076703313
"('814r.1',)",23.53869816780682
"('808.3',)",19.715665391061876
"('812.3',)",19.52659598112356
"('806.3',)",17.290789942508876
"('812.2',)",16.541458334085128
"('812.1',)",15.985351127782291
"('802.3',)",15.266662943112792
"('806.2',)",11.705815445975281
"('806.1',)",11.355662337064564
"('802.2',)",9.711352522009832
"('802.1',)",9.412275741173662
"('800.3',)",0.6534458228274982
"('sourcebus.3',)",0.6483906278704437
"('800.2',)",0.46240017521292054
"('sourcebus.2',)",0.4588455710006107
"('800.1',)",0.3835116665393829
"('sourcebus.1',)",0.3805526985194492
