,autovalores
"('852r.2',)",44180.44985358941
"('852r.3',)",35161.25041331589
"('888.3',)",28531.109493604592
"('838.2',)",27850.666499048828
"('890.3',)",15249.852948254775
"('890.2',)",15127.67992071142
"('864.1',)",13485.074837790306
"('890.1',)",9341.50647589833
"('888.2',)",8203.161285462444
"('848.2',)",5405.124712586849
"('848.3',)",5235.247608093116
"('852r.1',)",3654.7587280357766
"('888.1',)",3402.904879856267
"('852.2',)",3133.427245692169
"('852.1',)",2866.703117303923
"('852.3',)",2677.295777282944
"('856.2',)",2340.7064516603427
"('848.1',)",2163.593778139897
"('846.2',)",1889.445960607733
"('846.3',)",1827.7794179831149
"('846.1',)",1722.42188843723
"('844.3',)",1634.5025661559916
"('844.1',)",1503.3724108680697
"('844.2',)",1260.8547947037105
"('862.3',)",1189.379066148104
"('862.1',)",1161.5430661498315
"('862.2',)",1137.1538962426139
"('840.3',)",1049.7517480362815
"('840.2',)",977.2592448824139
"('840.1',)",903.0707579903465
"('836.3',)",859.1368905936987
"('836.2',)",791.1060613368633
"('836.1',)",601.2311928740022
"('842.3',)",520.6154321654147
"('860.3',)",421.8719967972535
"('860.1',)",418.9095225471728
"('842.1',)",372.9723013960294
"('860.2',)",347.74967942509295
"('842.2',)",343.2059570039448
"('834.3',)",305.882053190352
"('858.3',)",299.0400262889572
"('834.2',)",277.8705084883058
"('834.1',)",277.12904033682634
"('858.2',)",254.42893082090984
"('858.1',)",245.40696380542948
"('832.3',)",232.96488952707344
"('832.2',)",219.43309338490366
"('830.3',)",195.41127217450233
"('854.1',)",165.41721564299453
"('832.1',)",164.9262635394684
"('854.2',)",159.1245003854129
"('830.2',)",153.354256839021
"('854.3',)",152.6970338596858
"('828.1',)",138.2314399307889
"('830.1',)",108.99569050375052
"('824.2',)",103.62723454421949
"('824.3',)",98.02138823292718
"('828.2',)",93.25814302761012
"('828.3',)",88.1879407610131
"('826.2',)",82.60247024340877
"('822.1',)",73.92814633901179
"('820.1',)",72.82906341280408
"('824.1',)",66.72798630471739
"('818.1',)",59.5309724284974
"('816.3',)",53.72024380643787
"('816.2',)",53.65470000383143
"('814r.2',)",52.06909402561619
"('816.1',)",50.92716207498014
"('850.3',)",47.65307775931958
"('814r.3',)",39.15625772367492
"('850.1',)",35.93956396943851
"('850.2',)",35.6432311521108
"('814.3',)",31.098708269327222
"('810.2',)",30.001387330474945
"('808.2',)",29.274616460082164
"('808.1',)",28.636264108920216
"('814.2',)",27.983585140981052
"('814.1',)",25.46986731840506
"('814r.1',)",25.219867268912328
"('808.3',)",20.43621022189031
"('812.3',)",20.23800894592715
"('806.3',)",18.500781692631115
"('812.2',)",17.735234340638378
"('812.1',)",17.137110970349706
"('802.3',)",15.816092699762548
"('806.1',)",12.5424448608019
"('806.2',)",12.163268320528047
"('802.2',)",10.065181037849024
"('802.1',)",9.756932487357453
"('800.3',)",0.700640337385562
"('sourcebus.3',)",0.6952199202065248
"('800.2',)",0.49546676808183715
"('sourcebus.2',)",0.49165747300184043
"('800.1',)",0.3974898406640769
"('sourcebus.1',)",0.3944237855103817
