,autovalores
"('890.2',)",26473.039593381236
"('888.2',)",20320.726725781442
"('888.1',)",17060.20130774671
"('890.1',)",7774.791339222077
"('852.2',)",5949.17288016223
"('852.1',)",5010.519602429995
"('852.3',)",4929.865371244839
"('852r.2',)",1842.8590756621734
"('852r.3',)",1763.0615225194915
"('890.3',)",1490.7242676122537
"('852r.1',)",1282.6465243056796
"('856.2',)",1057.1444802359356
"('848.3',)",972.2042817487016
"('848.2',)",829.7342755889705
"('888.3',)",752.0302469509455
"('848.1',)",635.0823493486943
"('846.3',)",538.051085422203
"('864.1',)",525.2160968476765
"('846.1',)",459.4443566988987
"('838.2',)",426.60521977226296
"('844.3',)",404.39605338848304
"('844.2',)",350.6151851731734
"('844.1',)",330.7708995677523
"('846.2',)",322.26467701130656
"('862.3',)",300.43993559193285
"('862.2',)",277.92158762879603
"('862.1',)",255.8056369921556
"('840.3',)",246.3173414605439
"('840.2',)",239.56486941769953
"('840.1',)",213.45883762672503
"('836.3',)",193.95265213461934
"('836.1',)",164.64249679950726
"('836.2',)",154.91451795066092
"('842.3',)",153.2086426475477
"('842.2',)",139.71056806605392
"('842.1',)",130.53340045244244
"('860.3',)",113.87107211780452
"('860.2',)",102.79163252749265
"('860.1',)",86.05709062932935
"('858.3',)",72.1781166477468
"('834.3',)",60.8887331536963
"('834.2',)",59.33898817336722
"('832.3',)",57.067876405955154
"('858.1',)",56.47263743719595
"('834.1',)",55.61646132369416
"('858.2',)",52.89841152657748
"('832.2',)",48.88139937599362
"('832.1',)",48.397647943127275
"('854.2',)",44.56711912427917
"('854.3',)",43.21960432359267
"('854.1',)",40.00416489886705
"('830.2',)",38.16423225448156
"('830.3',)",37.091466027404856
"('820.1',)",29.307468883177354
"('830.1',)",27.155184965332698
"('828.1',)",26.960294560866107
"('828.2',)",26.80485055372863
"('824.3',)",24.744437398225955
"('828.3',)",22.469147696348482
"('824.1',)",21.064467432758367
"('822.1',)",19.80651976945797
"('826.2',)",19.566830102741722
"('816.2',)",18.20534854950726
"('824.2',)",16.435341037750426
"('818.1',)",14.729853881842681
"('816.3',)",14.455749814537853
"('850.3',)",12.8328284415422
"('816.1',)",11.790080655338949
"('850.2',)",10.571663469803404
"('814r.3',)",9.717652086709014
"('814r.2',)",8.53174869347581
"('850.1',)",8.463968803756817
"('814.2',)",6.940767949254301
"('812.1',)",6.3278390702363065
"('814.3',)",6.257580781537651
"('814r.1',)",6.192698596809089
"('808.2',)",5.908648371680085
"('808.1',)",5.250985143757968
"('806.3',)",5.134466993415909
"('810.2',)",4.929777093954341
"('808.3',)",4.5051722734174255
"('814.1',)",4.4612021026498
"('812.3',)",4.208227159662727
"('812.2',)",4.071198745524446
"('802.3',)",3.4149716737938838
"('806.1',)",3.0789651024715874
"('806.2',)",2.9903389502012496
"('802.2',)",2.217968972951459
"('802.1',)",2.1522179021427834
"('800.3',)",0.16608416001105952
"('sourcebus.3',)",0.16480173184441751
"('800.2',)",0.12155929685950444
"('sourcebus.2',)",0.12061801758853238
"('800.1',)",0.0875835929931412
"('sourcebus.1',)",0.08690937240442898
