,autovalores
"('852r.2',)",49364.72976929537
"('852.2',)",36987.29031728903
"('852r.3',)",34912.93644827382
"('888.3',)",29771.52443061223
"('890.1',)",16312.43624313862
"('890.3',)",16153.70449574875
"('852.1',)",14411.483672869872
"('890.2',)",11354.128871922087
"('888.2',)",9736.57376409467
"('848.1',)",6551.3294165221705
"('848.2',)",6218.822342273905
"('852r.1',)",4275.480327901749
"('838.2',)",3851.248379095277
"('856.2',)",3696.3843987458613
"('852.3',)",3245.3853654003024
"('864.1',)",3155.6433390480224
"('888.1',)",2767.981125905475
"('846.3',)",2475.1187357646636
"('846.2',)",2287.615980888087
"('848.3',)",2108.9625148926625
"('844.3',)",2030.8574340667064
"('844.2',)",1905.9719826757575
"('846.1',)",1830.6927863024318
"('844.1',)",1517.6216881447524
"('862.3',)",1444.661486517584
"('862.2',)",1408.8077351121408
"('862.1',)",1369.7216789075248
"('840.3',)",1157.6005891312595
"('840.2',)",1120.6021834428238
"('840.1',)",1059.4237340256263
"('836.3',)",1005.1723382966009
"('836.2',)",875.8425687157858
"('836.1',)",723.470611680547
"('842.3',)",626.9919413686526
"('860.1',)",476.1944993353502
"('860.2',)",466.629820606353
"('842.2',)",443.3708347995628
"('842.1',)",408.5135486969907
"('860.3',)",377.3763734662928
"('834.2',)",363.6761546966058
"('834.3',)",363.23908549025964
"('834.1',)",339.04250778007315
"('858.3',)",321.8728717303525
"('832.3',)",305.82603385320937
"('858.2',)",285.7096662195801
"('858.1',)",282.77270866496116
"('832.2',)",267.6069172487803
"('830.2',)",222.75954187187588
"('830.3',)",202.2539771793414
"('854.3',)",187.80747578249338
"('854.1',)",187.63532777930138
"('832.1',)",185.36236428234352
"('854.2',)",183.14171737626802
"('826.2',)",169.00196456316687
"('830.1',)",132.42378887710987
"('818.1',)",126.72227930376059
"('828.3',)",113.44780013888783
"('822.1',)",112.87883694056599
"('828.1',)",100.65273809537176
"('828.2',)",97.29756258602444
"('824.1',)",81.10288541560625
"('824.3',)",74.46838574584302
"('820.1',)",73.56862418589773
"('824.2',)",72.30295234973576
"('816.1',)",65.27029418298044
"('816.3',)",59.99282063371288
"('814r.2',)",57.97615373951358
"('816.2',)",57.71129854516057
"('850.3',)",52.75235513553947
"('814r.3',)",47.32597503612134
"('850.1',)",43.8909764016825
"('850.2',)",43.52837974523026
"('812.1',)",36.6699681886402
"('810.2',)",35.793864051163084
"('814.2',)",34.54143687732645
"('814.3',)",34.17569072946971
"('808.3',)",33.85190550998331
"('814.1',)",31.073033163387052
"('814r.1',)",30.776620703159317
"('808.1',)",22.587671957784465
"('806.3',)",22.454068937891403
"('812.3',)",22.363835981814873
"('812.2',)",21.66299386540594
"('808.2',)",20.924366146739683
"('802.3',)",17.475094023339956
"('806.2',)",15.308007906126138
"('806.1',)",14.834125906431556
"('802.2',)",11.12266049601562
"('802.1',)",10.785351905902406
"('800.3',)",0.8559531663529001
"('sourcebus.3',)",0.8493309171005277
"('800.2',)",0.6047833353955119
"('sourcebus.2',)",0.6001324925985396
"('800.1',)",0.4392694373574176
"('sourcebus.1',)",0.4358829459047356
