,autovalores
"('888.2',)",34301.20896953252
"('852.2',)",30878.250082703387
"('888.1',)",23600.563722790637
"('852r.1',)",16957.758823992524
"('890.3',)",12893.52401854683
"('890.2',)",12335.026744392337
"('852.1',)",10861.998162677593
"('890.1',)",5647.434981094269
"('852r.2',)",5211.218083426741
"('838.2',)",3380.604687486828
"('852r.3',)",3269.126383032914
"('864.1',)",2718.4725501946614
"('848.3',)",2453.8829136100844
"('848.1',)",2094.565593321417
"('888.3',)",1842.944134920264
"('848.2',)",1769.971387700706
"('846.3',)",1582.1564673619703
"('846.2',)",1376.3610412181729
"('852.3',)",1342.474588914055
"('844.3',)",1151.455536648694
"('846.1',)",1094.8582880619067
"('844.2',)",1033.2009242398447
"('856.2',)",909.707878050469
"('862.3',)",805.5660661963096
"('844.1',)",772.4277321142976
"('862.1',)",738.952181455268
"('862.2',)",727.0641199933629
"('840.3',)",704.0358278360051
"('840.2',)",685.5699047064263
"('840.1',)",620.4267635372123
"('836.3',)",594.050698032874
"('836.2',)",515.7102366977266
"('842.3',)",378.8187541498974
"('836.1',)",323.41616541496893
"('842.2',)",317.745049730808
"('842.1',)",304.1103432110838
"('860.3',)",266.60415388829256
"('860.2',)",257.81549565868494
"('860.1',)",222.44126497026815
"('834.3',)",198.9540188934158
"('834.2',)",184.47588358895155
"('834.1',)",180.92375568341086
"('858.2',)",164.82138819140192
"('858.3',)",160.40451748227443
"('858.1',)",156.58447908043877
"('832.3',)",139.89924151760945
"('854.3',)",137.80322223744827
"('832.2',)",131.66278819445645
"('832.1',)",113.47670482525787
"('854.2',)",110.1445768008246
"('828.2',)",98.49403711204916
"('854.1',)",92.59219275725386
"('828.1',)",91.16937971234107
"('826.2',)",82.34675448416525
"('830.1',)",71.92864333800114
"('830.2',)",70.10063674454759
"('830.3',)",69.69377401806881
"('822.1',)",67.58017145509535
"('828.3',)",63.81486249161545
"('816.3',)",61.71922781807802
"('820.1',)",56.32893287193187
"('824.3',)",49.75316122624271
"('824.2',)",42.53112188911399
"('850.2',)",39.80554419666788
"('818.1',)",38.87194791368961
"('824.1',)",38.295183140486024
"('816.2',)",35.48960523055539
"('816.1',)",34.16785189121453
"('850.3',)",32.33980319537485
"('814r.3',)",25.542488036743155
"('814r.1',)",22.07647372285634
"('814r.2',)",21.550049189972064
"('850.1',)",21.377115199927687
"('812.1',)",18.381679341760716
"('808.2',)",17.733240976645355
"('808.1',)",17.366925148452438
"('812.3',)",16.737461796283533
"('814.1',)",16.1444726292941
"('814.3',)",15.958852501623076
"('812.2',)",14.773331009121826
"('814.2',)",14.649693534407843
"('806.3',)",12.161105581213164
"('802.3',)",11.156745767016506
"('810.2',)",10.63294947801007
"('808.3',)",10.278606795067896
"('806.1',)",7.9343412218924945
"('806.2',)",7.720227302922319
"('802.2',)",7.2859232889684495
"('802.1',)",7.047977844584835
"('800.3',)",0.4199286116217762
"('sourcebus.3',)",0.4166809505747156
"('800.2',)",0.313302696695421
"('sourcebus.2',)",0.3108923490933064
"('800.1',)",0.2877556553694249
"('sourcebus.1',)",0.2855350654542732
