,autovalores
"('848.2',)",42472.359985644456
"('852r.3',)",34550.888310222894
"('838.2',)",27186.67318793059
"('888.2',)",26519.089470532595
"('890.2',)",14917.142178940121
"('890.1',)",14723.201364925053
"('852.2',)",13139.922476306516
"('890.3',)",8702.880075577987
"('852r.2',)",7702.824017473928
"('848.3',)",5040.775265620791
"('852r.1',)",4916.533652965522
"('852.1',)",3472.5235512564036
"('888.1',)",3253.466229209517
"('864.1',)",2966.7089944084223
"('856.2',)",2721.4995127643174
"('852.3',)",2509.2813532181463
"('888.3',)",2217.30628218585
"('848.1',)",2044.421382608925
"('846.1',)",1766.4588586028108
"('846.2',)",1743.2861757047851
"('846.3',)",1618.8385155734093
"('844.3',)",1536.4083300744692
"('844.2',)",1400.1313570345324
"('862.3',)",1178.2581948203192
"('844.1',)",1108.9280413985284
"('862.1',)",1083.0700006472748
"('862.2',)",1064.1647881739123
"('840.3',)",1012.5391036632917
"('840.2',)",930.5705606039008
"('840.1',)",860.002433409383
"('836.3',)",802.0385314063593
"('836.2',)",761.456489585149
"('836.1',)",562.5201352100113
"('842.3',)",486.79364056384503
"('860.2',)",403.4610401422874
"('860.1',)",402.8835125104433
"('842.1',)",352.00756502716973
"('842.2',)",331.4711081414121
"('860.3',)",327.56246705225
"('834.3',)",287.0954530405777
"('858.3',)",278.5965547733665
"('834.2',)",263.4230214762686
"('834.1',)",257.60757367904165
"('858.2',)",237.86339782172323
"('858.1',)",231.95931950794758
"('832.3',)",216.8118636807818
"('832.2',)",204.20997819937355
"('854.1',)",186.23977329704945
"('832.1',)",157.0439937963148
"('830.3',)",153.79307083166836
"('854.2',)",151.18419634549423
"('830.1',)",142.54480195871608
"('854.3',)",142.31906044535276
"('828.1',)",128.5233276489086
"('830.2',)",101.61057831017631
"('824.2',)",96.34353800724631
"('824.3',)",93.09776633485527
"('828.2',)",86.8660214857518
"('828.3',)",84.9816569316487
"('820.1',)",76.91697126325884
"('826.2',)",73.7044830207475
"('822.1',)",72.52311483155037
"('824.1',)",62.21176301178333
"('818.1',)",55.53167958697031
"('816.3',)",51.67063846104234
"('814r.2',)",50.113141006127435
"('816.1',)",49.97232017889688
"('816.2',)",48.52339869092011
"('850.3',)",45.867961181491985
"('814r.3',)",36.60402913374327
"('850.1',)",33.43314550039689
"('850.2',)",33.15781157913872
"('814.3',)",29.884154900383837
"('808.3',)",27.909954505934245
"('808.2',)",27.23963850105965
"('808.1',)",26.877472525760446
"('814.1',)",26.02890755235552
"('814.2',)",23.713112335972333
"('814r.1',)",23.47695848545516
"('810.2',)",19.688380934468736
"('812.3',)",19.49966686769476
"('806.3',)",17.24619275709406
"('812.2',)",16.497518433428958
"('812.1',)",15.942951084239027
"('802.3',)",15.245952260138074
"('806.2',)",11.675091204538043
"('806.1',)",11.326012722361197
"('802.2',)",9.697959881291682
"('802.1',)",9.399221076226945
"('800.3',)",0.6517088014299431
"('sourcebus.3',)",0.646667048977348
"('800.2',)",0.46118586451773125
"('sourcebus.2',)",0.4576406153944231
"('800.1',)",0.3829826022454556
"('sourcebus.1',)",0.3800276856528235
