,autovalores
"('890.2',)",22223.08289932908
"('856.2',)",14931.60671867112
"('852.1',)",12870.791258739744
"('852.3',)",5003.129711455794
"('888.3',)",2775.7296154982982
"('888.2',)",2385.0572191184556
"('848.2',)",2034.8142312184145
"('838.2',)",958.2063365368339
"('890.1',)",818.8390726097858
"('852.2',)",764.864966982476
"('888.1',)",668.3809180634739
"('852r.3',)",520.7655974932165
"('864.1',)",459.3289361951466
"('848.3',)",407.09129056865373
"('848.1',)",362.3602127329622
"('852r.1',)",281.30891556027206
"('890.3',)",269.78726847116684
"('852r.2',)",264.1169234941984
"('846.3',)",226.60247951293502
"('846.2',)",212.60872255742524
"('846.1',)",182.8049312554496
"('844.3',)",177.7087035603349
"('844.2',)",154.11595736765847
"('844.1',)",143.98890253893978
"('862.3',)",142.37180356687213
"('862.2',)",137.93193663822214
"('862.1',)",130.02773449048095
"('840.3',)",107.60161663862473
"('840.1',)",103.24443113868107
"('840.2',)",101.82716123808254
"('836.3',)",87.04790193152212
"('842.3',)",83.74366447641592
"('836.1',)",81.77517454493825
"('836.2',)",81.57349981286546
"('842.2',)",66.22332323409721
"('860.3',)",63.36969034701522
"('842.1',)",60.74781352923519
"('860.2',)",47.7719983909938
"('860.1',)",43.39008493812045
"('834.2',)",40.08429142327482
"('834.3',)",36.06608550101391
"('834.1',)",32.12291170806434
"('858.1',)",28.44091601186999
"('858.3',)",25.155586859246228
"('832.1',)",24.24473356227865
"('832.3',)",22.51395143671255
"('832.2',)",22.41681950243692
"('858.2',)",21.767531775746807
"('854.3',)",19.986163315127396
"('854.2',)",19.719031378639297
"('854.1',)",18.068856247350293
"('830.3',)",16.52837296618498
"('830.2',)",15.897432544683584
"('826.2',)",13.444519226113567
"('830.1',)",13.16511870346752
"('828.1',)",12.90301350112947
"('820.1',)",11.694147698585944
"('828.3',)",11.581350228649665
"('828.2',)",11.345921592541462
"('824.3',)",10.957525135784202
"('816.3',)",9.831315130934488
"('822.1',)",8.184930943755724
"('814r.3',)",7.502031794921076
"('818.1',)",7.452960975344557
"('824.2',)",7.023633843232414
"('824.1',)",6.846057137630345
"('816.2',)",6.14144302047508
"('850.2',)",4.997803701255058
"('816.1',)",4.959012795896481
"('850.3',)",4.934573360215156
"('850.1',)",4.423624057359416
"('814r.2',)",4.051918158536493
"('814.1',)",3.647451077252242
"('812.2',)",2.9141982760532
"('812.3',)",2.608181134138104
"('814r.1',)",2.5816625186442512
"('808.2',)",2.4748599236899604
"('814.3',)",2.4653999580960257
"('814.2',)",2.384992763906239
"('806.3',)",2.132656850666652
"('808.1',)",2.086056311620937
"('810.2',)",2.0508913902504413
"('808.3',)",1.8794782880349028
"('812.1',)",1.8605729905143162
"('802.3',)",1.435223965337902
"('806.1',)",1.2834845397754324
"('806.2',)",1.2463777940900038
"('802.2',)",0.9249654586599828
"('802.1',)",0.8981100341920162
"('800.3',)",0.09725301702492063
"('800.1',)",0.0965000502134206
"('800.2',)",0.05066824250208897
"('sourcebus.2',)",0.050275907987168814
"('sourcebus.3',)",0.036522780060407385
"('sourcebus.1',)",0.036241653264958706
