,autovalores
"('848.2',)",54214.34638550444
"('848.3',)",41341.96700936424
"('856.2',)",38730.2542060185
"('888.3',)",31451.886336792606
"('890.1',)",17319.725229271815
"('890.2',)",16997.225393164288
"('852.2',)",15189.713030517723
"('890.3',)",13346.353798685646
"('888.2',)",11200.075006370667
"('846.3',)",7687.423932330289
"('848.1',)",7168.745243949178
"('888.1',)",4910.212798377027
"('838.2',)",4348.107968652064
"('864.1',)",4240.689983709906
"('852.1',)",3709.4842508564116
"('852.3',)",3419.7831351960244
"('852r.3',)",3208.424760210865
"('852r.1',)",2753.7544489603856
"('852r.2',)",2667.8798689728883
"('846.2',)",2419.0112428472753
"('844.3',)",2330.9516488864474
"('846.1',)",2162.140789500501
"('844.2',)",2112.027827261848
"('862.3',)",1768.251613778619
"('844.1',)",1701.8933172156972
"('862.2',)",1654.5508054328943
"('862.1',)",1604.0281441228922
"('840.2',)",1265.6832253363305
"('840.3',)",1254.0895750958325
"('840.1',)",1234.867339383095
"('836.3',)",1108.4887961004072
"('836.2',)",951.7622706824778
"('836.1',)",845.4217385956047
"('842.2',)",732.9648991169937
"('860.2',)",525.7657665038959
"('842.1',)",516.7242644061009
"('834.3',)",511.04275667183475
"('860.3',)",469.5622018105245
"('834.2',)",428.45761957269417
"('860.1',)",417.08778104328275
"('842.3',)",408.09052415337385
"('834.1',)",401.4016066280687
"('858.3',)",363.88851817807745
"('858.2',)",355.93907201045624
"('858.1',)",336.0697164779204
"('832.3',)",318.77570879579986
"('832.2',)",315.29487594179966
"('854.1',)",248.1478607566391
"('830.3',)",239.27702552002447
"('830.2',)",222.15844261937943
"('832.1',)",217.88631396045074
"('854.3',)",208.26953831746684
"('854.2',)",205.88118353713423
"('830.1',)",199.96487655466552
"('828.3',)",155.8936618670551
"('820.1',)",149.97539765434985
"('828.2',)",133.62663867143132
"('822.1',)",126.89007359847913
"('828.1',)",118.62672855927337
"('826.2',)",105.50866165585664
"('824.3',)",95.5616642182785
"('824.2',)",85.17674033477788
"('816.3',)",76.87708484799622
"('818.1',)",74.84511519078033
"('824.1',)",74.08473518699934
"('816.2',)",66.38224266889851
"('814r.2',)",63.606946270199195
"('816.1',)",63.225565633084194
"('850.3',)",57.28739177736194
"('814r.3',)",55.55642609649001
"('850.1',)",51.89967911752142
"('850.2',)",51.47045683583271
"('812.3',)",43.40354193341711
"('808.3',)",42.37641968714334
"('814.3',)",40.41507535718572
"('808.2',)",38.688899256983476
"('814.1',)",37.57333480868206
"('814.2',)",36.733256774740354
"('814r.1',)",36.38899523579453
"('806.3',)",26.392510188894722
"('812.1',)",25.620692772477593
"('812.2',)",24.737336811037714
"('808.1',)",24.51033751656709
"('810.2',)",24.26438767019331
"('802.3',)",18.969706347452036
"('806.2',)",18.101801047116425
"('806.1',)",17.531984574454547
"('802.2',)",12.068223374195155
"('802.1',)",11.704022144711047
"('800.3',)",1.0125020631456354
"('sourcebus.3',)",1.0046685040952763
"('800.2',)",0.715237217438471
"('sourcebus.2',)",0.709736380261666
"('800.1',)",0.4766294166550163
"('sourcebus.1',)",0.4729561443727259
