,autovalores
"('846.1',)",55607.01205752744
"('844.3',)",43280.74415362788
"('852r.1',)",39242.705980399754
"('852r.2',)",31915.033526036113
"('890.1',)",17602.428070104896
"('890.3',)",17242.75607765493
"('838.2',)",15411.794817956517
"('890.2',)",13931.76976698188
"('888.1',)",11625.510500261042
"('846.3',)",8026.005352004153
"('848.3',)",7447.145658812421
"('852r.3',)",5098.8875270338895
"('852.3',)",4517.305737993614
"('864.1',)",4391.191549161441
"('856.2',)",3843.670545944533
"('852.2',)",3492.2815574701485
"('888.2',)",3332.9020632420543
"('848.2',)",2846.94658900794
"('848.1',)",2767.5185335888527
"('888.3',)",2512.4722265041983
"('846.2',)",2419.604690688029
"('852.1',)",2261.2706466258683
"('844.2',)",2167.310565316909
"('862.3',)",1842.2403207441687
"('844.1',)",1779.4590363479306
"('862.2',)",1727.9689143021506
"('862.1',)",1674.4701478376364
"('840.3',)",1314.9787737363233
"('840.2',)",1287.586260777349
"('840.1',)",1274.6080245922105
"('836.3',)",1136.9565731460589
"('836.2',)",973.2495339379803
"('836.1',)",881.9155077064709
"('842.3',)",764.7099569362362
"('842.1',)",539.893185796169
"('842.2',)",538.944951347359
"('834.3',)",523.859026367044
"('860.3',)",488.2894365666596
"('834.2',)",447.916569171278
"('860.1',)",432.71635105266733
"('834.1',)",420.2045113888429
"('860.2',)",416.7686334701786
"('858.3',)",376.0861788744562
"('858.1',)",370.74056718178184
"('858.2',)",351.52445825850583
"('832.3',)",331.4040657983486
"('832.2',)",326.7640220935216
"('854.1',)",255.505499690298
"('830.3',)",250.371156280061
"('830.2',)",232.56531923953557
"('832.1',)",227.61441370819088
"('854.3',)",214.03588432306788
"('854.2',)",212.50246452866162
"('830.1',)",209.2950533344025
"('828.3',)",162.93666134261525
"('820.1',)",156.9851464736657
"('828.2',)",139.67904523181377
"('822.1',)",130.95875652951773
"('828.1',)",124.03202811784797
"('826.2',)",107.81647741647275
"('824.3',)",99.9103349781821
"('824.2',)",89.05153898685181
"('816.3',)",80.35949051531037
"('824.1',)",74.93690073950123
"('818.1',)",74.21051684207146
"('816.2',)",68.29593217517917
"('814r.2',)",65.26080362414386
"('816.1',)",64.7047396027667
"('850.3',)",58.565275287101244
"('814r.3',)",58.02978874858811
"('850.1',)",54.31417790912352
"('850.2',)",53.86483460095562
"('812.1',)",45.43518338839303
"('810.2',)",44.36214412304956
"('814.3',)",42.29357096558904
"('808.3',)",40.073532461520465
"('814.2',)",38.44617270029657
"('814.1',)",38.42211927761971
"('814r.1',)",38.082388876567855
"('806.3',)",27.571604817784646
"('812.2',)",26.81417165625097
"('812.3',)",25.88659752879081
"('808.1',)",25.052895202322492
"('808.2',)",24.8007470293113
"('802.3',)",19.3926141994428
"('806.2',)",18.944877017824396
"('806.1',)",18.345911260006414
"('802.2',)",12.335091657938097
"('802.1',)",11.963231153636116
"('800.3',)",1.0597210603701137
"('sourcebus.3',)",1.0515221538650037
"('800.2',)",0.7485730453197132
"('sourcebus.2',)",0.7428157030899625
"('800.1',)",0.4871738086738848
"('sourcebus.1',)",0.4834195737200012
