,autovalores
"('890.3',)",23165.02612992814
"('856.2',)",16072.216917894286
"('888.3',)",13806.663753656445
"('890.2',)",5532.086619250355
"('890.1',)",3296.0944284030124
"('888.2',)",2803.453856100189
"('852r.2',)",2471.1078677441487
"('888.1',)",1095.0332419253828
"('838.2',)",939.4040564991044
"('864.1',)",910.4984026468493
"('852r.3',)",770.2032432741423
"('852r.1',)",609.2388660531218
"('852.3',)",522.548385618442
"('848.3',)",490.2241746456251
"('848.1',)",427.22864851955967
"('848.2',)",334.98130384296
"('852.2',)",306.7109550502458
"('852.1',)",301.6023877128149
"('846.2',)",271.490455863327
"('846.1',)",243.15801502330993
"('846.3',)",217.12893224691555
"('844.3',)",211.08358371751356
"('844.2',)",175.18796689235813
"('844.1',)",170.1353258265223
"('862.3',)",165.81408077285934
"('862.2',)",160.27331883544142
"('862.1',)",154.63108870172007
"('840.2',)",128.8131181652147
"('840.3',)",122.17450661565748
"('840.1',)",117.22381923084897
"('836.2',)",99.95766013219539
"('836.3',)",99.45699675233341
"('836.1',)",97.58595411428666
"('842.3',)",92.07781047396666
"('842.2',)",76.85431410772048
"('842.1',)",76.66511470634529
"('860.3',)",69.4027746364596
"('860.2',)",55.98415800205393
"('860.1',)",47.79867584626939
"('834.3',)",47.73737024187688
"('834.2',)",40.55209703081679
"('834.1',)",38.29096838046978
"('832.2',)",33.1188789042988
"('858.3',)",30.255954780224492
"('832.3',)",29.049874474123623
"('858.2',)",27.055013384988076
"('832.1',)",26.13717873476314
"('858.1',)",24.48983037758917
"('854.2',)",24.204388026874597
"('854.1',)",23.878106156735747
"('854.3',)",21.829677866458987
"('830.3',)",19.998902900990174
"('830.2',)",19.213415849325997
"('826.2',)",15.291313525464874
"('828.1',)",15.151811275224132
"('828.3',)",14.815798415684045
"('822.1',)",13.973958293814261
"('830.1',)",13.695829947223652
"('824.3',)",13.299548465060521
"('828.2',)",13.033353649274192
"('816.3',)",11.878799347609075
"('820.1',)",9.860514330575107
"('814r.3',)",9.079680124873436
"('818.1',)",8.408143932720932
"('824.2',)",8.31242420128785
"('824.1',)",8.17502994363758
"('816.2',)",7.409994498718354
"('850.3',)",5.943883629289155
"('850.2',)",5.624366140433043
"('816.1',)",5.5802319091098616
"('850.1',)",5.328034716370536
"('814r.2',)",4.887818697058182
"('814.3',)",4.121534345637771
"('812.2',)",3.5079855713375654
"('812.3',)",3.1477054328963767
"('814r.1',)",3.11570821335937
"('808.2',)",2.989787076748533
"('814.1',)",2.774278460557346
"('814.2',)",2.6840558487901456
"('808.1',)",2.5899398644326017
"('806.3',)",2.5330329247053807
"('808.3',)",2.4757030027964633
"('810.2',)",2.2648411232345467
"('812.1',)",2.242178357028025
"('802.3',)",1.7272277501949298
"('806.2',)",1.5490063975743342
"('806.1',)",1.5041736753158783
"('802.2',)",1.1146857627011284
"('802.1',)",1.0822089060330602
"('800.3',)",0.10945001583316206
"('800.1',)",0.1086031331299614
"('800.2',)",0.061151237295460015
"('sourcebus.2',)",0.06067773847808225
"('sourcebus.3',)",0.04401452617254236
"('sourcebus.1',)",0.043675730273408514
