,autovalores
"('848.1',)",58792.10384174018
"('846.1',)",47881.34711368165
"('852r.1',)",40436.93312327733
"('852r.3',)",32944.30360390077
"('838.2',)",18247.34887946402
"('890.3',)",17826.296570699003
"('890.1',)",15984.33359840489
"('890.2',)",15225.26438957222
"('864.1',)",12605.527498233629
"('888.1',)",8821.493464435365
"('888.2',)",8092.882079216034
"('852r.2',)",5539.021963538321
"('856.2',)",4929.469710886501
"('852.3',)",4749.562670104137
"('852.1',)",4139.402195750047
"('852.2',)",3721.5142205984134
"('848.3',)",3561.3836366321366
"('846.2',)",3094.8210090303114
"('846.3',)",2967.9161056389294
"('888.3',)",2730.9448886090686
"('844.3',)",2622.529956474003
"('848.2',)",2497.1949137253155
"('844.2',)",2289.77765636096
"('844.1',)",2014.7876247881488
"('862.3',)",1963.4521457493963
"('862.2',)",1900.9089206432823
"('862.1',)",1840.9720677995242
"('840.3',)",1444.7843883061191
"('840.2',)",1377.0700301414292
"('840.1',)",1340.0001117515417
"('836.3',)",1201.301553288796
"('836.1',)",1022.1577086250737
"('836.2',)",967.8777343924344
"('842.3',)",839.6620429471873
"('842.2',)",591.6400737076151
"('860.3',)",572.1656612790005
"('834.1',)",553.3687890989056
"('842.1',)",533.225231766874
"('860.1',)",493.89757454313644
"('860.2',)",469.1109752650866
"('834.3',)",464.81728010063193
"('834.2',)",436.43716936113225
"('858.2',)",405.3272173595613
"('858.3',)",404.2345749047865
"('858.1',)",387.9806621646064
"('832.3',)",365.5433755918681
"('832.2',)",348.5198300651772
"('854.2',)",277.2355077597617
"('854.3',)",271.8402394166371
"('830.1',)",257.24184712241436
"('832.1',)",250.55553733158771
"('828.3',)",231.42107284069766
"('830.3',)",227.847207607341
"('854.1',)",227.076210977052
"('830.2',)",179.5803924891759
"('824.2',)",173.61395643211733
"('828.2',)",153.97928386510753
"('820.1',)",140.36198459177015
"('828.1',)",136.81960425469572
"('826.2',)",113.0431586375739
"('822.1',)",110.20284229120583
"('824.3',)",98.22661532503147
"('816.3',)",88.59132271540525
"('824.1',)",75.12513070135365
"('818.1',)",74.46850083306325
"('816.2',)",72.74645919204457
"('814r.2',)",69.12385509473083
"('850.3',)",67.99454935424968
"('814r.3',)",63.877494901315124
"('850.2',)",61.46000975536294
"('850.1',)",60.0421636109442
"('816.1',)",59.54495757976796
"('812.3',)",50.25706226237946
"('812.2',)",49.07466956117772
"('814.3',)",46.748623264911814
"('812.1',)",43.23010432505728
"('814.2',)",42.49459328409039
"('814r.1',)",42.10123457754966
"('814.1',)",40.35872144632034
"('808.1',)",30.353992576336587
"('810.2',)",29.64600976918308
"('808.3',)",28.612504416813014
"('806.3',)",26.282720965615322
"('808.2',)",26.016543652211915
"('806.1',)",20.94593372640073
"('802.3',)",20.35251520376782
"('806.2',)",20.27733591142433
"('802.2',)",12.940044121830436
"('802.1',)",12.550756058832487
"('800.3',)",1.1717794947742655
"('sourcebus.3',)",1.162713580535923
"('800.2',)",0.8277046009015515
"('sourcebus.2',)",0.8213384102805488
"('800.1',)",0.5110766925771933
"('sourcebus.1',)",0.5071389008183559
