,autovalores
"('848.2',)",53308.19849890873
"('852r.3',)",40103.39093411186
"('852.1',)",38399.90749143946
"('888.2',)",31146.017739426454
"('890.1',)",17134.606872215718
"('890.3',)",16839.164960259204
"('852.3',)",15046.567905344944
"('890.2',)",12967.254624814068
"('888.1',)",10924.431435396657
"('848.1',)",7470.12149412859
"('846.3',)",6988.935515053156
"('852r.2',)",4788.831749783517
"('838.2',)",4243.807483561087
"('864.1',)",4142.301606105731
"('856.2',)",3621.039285414436
"('852.2',)",3374.7371355423315
"('852r.1',)",3125.4320739476884
"('888.3',)",2698.417475420898
"('848.3',)",2598.7958433111016
"('846.2',)",2359.0392422691098
"('844.3',)",2273.651796525454
"('846.1',)",2099.5148896441406
"('844.2',)",2074.5842551715914
"('862.3',)",1720.5958669539973
"('844.1',)",1652.3373905744322
"('862.2',)",1607.4805090436664
"('862.1',)",1558.9597309516748
"('840.3',)",1239.5030495653923
"('840.2',)",1232.2675712175699
"('840.1',)",1203.765870685025
"('836.3',)",1089.791342706971
"('836.2',)",937.7227505180155
"('836.1',)",822.0355200162138
"('842.3',)",712.634342990414
"('842.1',)",516.5559647113371
"('834.3',)",502.7252244475373
"('842.2',)",502.53656469993723
"('860.3',)",457.67693299779376
"('834.2',)",416.00587855412414
"('860.1',)",406.98184305806257
"('860.2',)",402.4117663619025
"('834.1',)",389.3888588661767
"('858.3',)",355.9806701901006
"('858.2',)",346.40909253396563
"('858.1',)",326.19082895043914
"('832.3',)",312.04582931338217
"('832.2',)",306.4357638180914
"('830.2',)",243.39441155090887
"('830.3',)",232.15846142465492
"('854.1',)",215.50879509175894
"('832.1',)",211.652915329547
"('854.3',)",204.49408350885054
"('854.2',)",201.5974472455412
"('830.1',)",194.00258083423964
"('828.3',)",151.38552782176023
"('820.1',)",145.49662568381083
"('828.2',)",129.75206938402178
"('822.1',)",124.25508302506313
"('828.1',)",115.16874125803933
"('826.2',)",103.99773440536238
"('824.3',)",92.78041310120746
"('818.1',)",82.69914703160858
"('824.1',)",74.78186518924397
"('816.1',)",74.64812197518133
"('824.2',)",73.99806597762361
"('816.3',)",65.15162467487426
"('814r.2',)",62.5409155582315
"('816.2',)",62.24414682028683
"('850.3',)",56.45101215855662
"('814r.3',)",53.97385413684021
"('850.1',)",50.35701465391388
"('850.2',)",49.94063584209751
"('812.3',)",42.10581645663191
"('812.2',)",41.107955502715605
"('814.3',)",39.21472198532492
"('808.2',)",37.78683284128936
"('814.2',)",37.01401480074557
"('814.1',)",35.64235986275262
"('814r.1',)",35.30731716052225
"('806.3',)",25.637186216161474
"('808.3',)",24.858228282382413
"('808.1',)",24.155381157728783
"('812.1',)",24.002985381413932
"('810.2',)",23.91349273606768
"('802.3',)",18.693256672471374
"('806.2',)",17.563304154347033
"('806.1',)",17.01205215598723
"('802.2',)",11.893638030123341
"('802.1',)",11.534434780787157
"('800.3',)",0.9823382911949949
"('sourcebus.3',)",0.9747381212815794
"('800.2',)",0.6939457484926614
"('sourcebus.2',)",0.6886087459735429
"('800.1',)",0.46973131274384633
"('sourcebus.1',)",0.4661110015784543
