,autovalores
"('852r.2',)",36153.37537076388
"('888.3',)",31970.637400538224
"('864.1',)",24521.491879335237
"('888.2',)",19226.939856049892
"('890.2',)",13469.240329481861
"('890.1',)",12991.16296278312
"('852.3',)",11528.988478963221
"('890.3',)",6375.595261981176
"('888.1',)",5819.88178616109
"('852.1',)",3755.8408447774564
"('856.2',)",3685.6097519122222
"('848.3',)",2895.3559865602347
"('848.2',)",2654.3965608230305
"('852.2',)",2326.490371106291
"('852r.1',)",2065.6706232113343
"('852r.3',)",1926.739012614448
"('838.2',)",1758.7516114812602
"('848.1',)",1538.9154096307716
"('846.3',)",1452.261706613133
"('846.1',)",1295.595160971373
"('846.2',)",1222.6273356687998
"('844.3',)",1156.675331946454
"('844.2',)",1026.0435490385325
"('844.1',)",874.6963447161884
"('862.3',)",856.8606643583984
"('862.2',)",817.6070715762322
"('862.1',)",811.7864454314616
"('840.3',)",792.2303625975362
"('840.2',)",751.7211135421181
"('840.1',)",681.2870449132249
"('836.3',)",642.9809571237173
"('836.2',)",583.4682150868122
"('836.1',)",422.1942478627804
"('842.3',)",362.69227903820416
"('860.2',)",339.65875690493556
"('860.3',)",329.7639944921965
"('842.2',)",283.68707368613815
"('842.1',)",280.35410925447525
"('860.1',)",248.2279442471681
"('834.3',)",219.22889506736195
"('834.2',)",205.48835435422436
"('858.1',)",204.1966546559559
"('858.3',)",186.84471608971108
"('834.1',)",178.49604364572957
"('858.2',)",176.27269705328368
"('832.3',)",158.16177795811026
"('832.1',)",150.15863883242358
"('832.2',)",148.91303271963056
"('854.3',)",124.90211795711437
"('854.1',)",120.47565167690323
"('830.3',)",111.62669409950082
"('854.2',)",104.43361181149186
"('822.1',)",103.36331150447239
"('820.1',)",93.31170956046255
"('828.2',)",75.996337255994
"('828.1',)",74.01264680205259
"('830.2',)",72.5074628984874
"('830.1',)",70.88873048512905
"('828.3',)",70.63629290500104
"('824.2',)",69.93747995390714
"('826.2',)",63.57939976624926
"('824.3',)",56.21196858890237
"('824.1',)",46.541341887780554
"('818.1',)",42.830619475757395
"('850.2',)",42.44949581144105
"('816.3',)",41.819022872719344
"('816.1',)",38.84076442993213
"('816.2',)",37.79054634851541
"('850.3',)",36.54321888920455
"('814r.3',)",27.88241334321271
"('814r.1',)",24.394421102592133
"('814r.2',)",24.358261717573328
"('850.1',)",24.16340414931077
"('812.2',)",20.58922084337316
"('810.2',)",20.070945067092214
"('808.3',)",19.685837840191187
"('814.1',)",18.941592294042763
"('812.3',)",17.641150550092398
"('814.3',)",17.440798583094217
"('812.1',)",16.34998391313441
"('814.2',)",16.2129325144477
"('806.3',)",13.022262363560472
"('806.2',)",12.564580266971209
"('808.2',)",12.019683718239028
"('808.1',)",11.619141543220788
"('802.3',)",8.671127769961824
"('806.1',)",8.43546127027496
"('802.2',)",8.06387742907465
"('802.1',)",7.799359235607258
"('800.3',)",0.47472539241719675
"('sourcebus.3',)",0.4710534654747058
"('800.2',)",0.34244149771478394
"('sourcebus.2',)",0.33981093329767775
"('800.1',)",0.3184616281697067
"('sourcebus.1',)",0.31600120492560724
