,autovalores
"('838.2',)",27872.4586608493
"('888.3',)",22327.482689395936
"('888.2',)",18419.06866337872
"('890.3',)",8873.210552645956
"('890.2',)",7414.912963051231
"('852r.3',)",6741.8969516026955
"('888.1',)",6142.492809225647
"('852.1',)",2352.411969398627
"('852r.2',)",2325.325078092857
"('890.1',)",1787.3730802474497
"('848.2',)",1577.2717976072302
"('846.3',)",1350.8455047895302
"('846.2',)",1271.7192082981603
"('846.1',)",1007.5765829419034
"('844.3',)",947.7759364174118
"('844.2',)",820.2894288285678
"('864.1',)",703.6942877088513
"('852.3',)",678.8451289235074
"('848.1',)",575.7666234835219
"('852.2',)",536.7259233050814
"('844.1',)",515.5062421225734
"('862.3',)",439.4191049230137
"('856.2',)",421.4895303872605
"('848.3',)",419.8771302682204
"('852r.1',)",387.7941175130641
"('840.2',)",345.72050979087595
"('862.2',)",323.04543765253453
"('862.1',)",321.96961919661464
"('840.3',)",317.3350163585635
"('840.1',)",284.17769538691556
"('836.3',)",257.8516296657211
"('836.1',)",208.0564461923705
"('842.2',)",192.37029621193784
"('836.2',)",188.3723208058646
"('842.3',)",164.80600054237797
"('842.1',)",161.83816881858542
"('860.3',)",142.4738947456861
"('860.2',)",132.93334933791795
"('860.1',)",107.7750322819527
"('834.3',)",93.71101451499132
"('834.2',)",78.60968040495469
"('858.1',)",74.84358349043812
"('854.3',)",71.26402653089241
"('858.3',)",69.90412617140821
"('832.2',)",65.66124695091507
"('834.1',)",64.75044914484715
"('832.1',)",64.55449175591824
"('858.2',)",60.53300467624291
"('832.3',)",57.45513362586963
"('830.3',)",55.91594202092028
"('854.2',)",53.47686011200045
"('830.2',)",50.65781968761956
"('854.1',)",44.09732866237511
"('826.2',)",39.322701372560815
"('822.1',)",36.26554191229478
"('830.1',)",36.02093064275953
"('828.1',)",33.81251790359794
"('820.1',)",32.99830391935845
"('828.2',)",26.736768144279964
"('828.3',)",26.184327709734415
"('818.1',)",25.360979282190037
"('816.3',)",23.965155215459998
"('824.3',)",23.501618150590648
"('824.2',)",21.808119204640853
"('824.1',)",19.606023475059956
"('816.2',)",18.238723823587122
"('816.1',)",15.737168570737984
"('850.2',)",15.242169847439348
"('850.3',)",14.125837473928613
"('814r.3',)",12.96309322240046
"('814r.1',)",10.151532037489105
"('850.1',)",10.073712439513859
"('814.2',)",9.257265011202852
"('814.3',)",8.314896069507538
"('814r.2',)",8.22525883642349
"('808.2',)",7.833690483850729
"('812.1',)",7.556034583076061
"('806.2',)",7.0646692404096845
"('806.1',)",6.907987200543087
"('812.2',)",6.55758217244378
"('812.3',)",6.02951880395799
"('814.1',)",5.971536271492215
"('810.2',)",5.008806758700718
"('808.3',)",4.842930595128972
"('802.3',)",4.55598710094483
"('808.1',)",4.089672168388043
"('806.3',)",3.9742628937146494
"('802.2',)",2.968964785781995
"('802.1',)",2.8800207836121445
"('800.3',)",0.19770939735275578
"('sourcebus.2',)",0.1961839587447504
"('800.2',)",0.16146808356329345
"('sourcebus.3',)",0.16021777720637984
"('800.1',)",0.1172428452141396
"('sourcebus.1',)",0.11634023050867706
