,autovalores
"('852r.2',)",48862.62886852553
"('852.3',)",36809.799535051214
"('852r.3',)",34274.192707791706
"('888.2',)",29591.295196596864
"('890.1',)",16205.676515212548
"('890.3',)",16065.09570893993
"('856.2',)",14327.575153358719
"('890.2',)",11153.795393228382
"('888.1',)",9586.734191131269
"('848.2',)",6437.387082011865
"('848.3',)",6122.201970060102
"('852r.1',)",4212.164504074255
"('864.1',)",3806.324361575816
"('852.1',)",3639.1241994419493
"('852.2',)",3204.159818738648
"('838.2',)",3118.5254101791834
"('888.3',)",2723.8469349244965
"('846.3',)",2446.892731420237
"('846.2',)",2248.164027641101
"('848.1',)",2078.918122790953
"('846.1',)",2000.8352399845055
"('844.3',)",1882.108375441838
"('844.2',)",1797.9643926928056
"('844.1',)",1492.280280314854
"('862.3',)",1419.1062056026112
"('862.2',)",1384.2023401920628
"('862.1',)",1346.4144581149199
"('840.3',)",1147.3833081274972
"('840.2',)",1106.5867231074974
"('840.1',)",1041.6298221712093
"('836.3',)",993.6378226725113
"('836.2',)",867.8439307603268
"('836.1',)",711.2831998232301
"('842.3',)",616.4010567546222
"('842.1',)",471.01007589975774
"('834.2',)",462.03488874376853
"('842.2',)",436.1555663108329
"('860.3',)",402.51137793054124
"('860.2',)",374.1390329222364
"('860.1',)",357.6819047216032
"('834.3',)",357.2191753014616
"('834.1',)",332.8462878679804
"('858.3',)",317.571626561157
"('832.3',)",300.7579034770934
"('858.2',)",281.4134720271624
"('858.1',)",278.2927919380507
"('832.2',)",262.7949884309657
"('854.1',)",220.1288416091234
"('830.3',)",198.56965090605394
"('854.3',)",185.64372487285615
"('830.2',)",184.20460458723983
"('832.1',)",182.11146696009186
"('854.2',)",180.8090084334668
"('828.3',)",165.9237511370874
"('830.1',)",130.08326315651206
"('818.1',)",124.41129962720173
"('828.1',)",111.43829474114969
"('828.2',)",111.43398126632712
"('826.2',)",98.87330161185679
"('822.1',)",96.41748787621415
"('824.2',)",79.66395463213101
"('824.3',)",74.42330081834233
"('820.1',)",73.50687792890461
"('824.1',)",71.02282747902069
"('816.2',)",64.1120254561153
"('816.3',)",59.36414882461764
"('814r.2',)",57.40161269701857
"('816.1',)",57.09528811079203
"('850.3',)",52.27277902045173
"('814r.3',)",46.5068507305557
"('850.1',)",43.09515058180443
"('850.2',)",42.739173458249574
"('812.3',)",36.00145708474426
"('812.2',)",35.14021754696122
"('814.3',)",34.21744623555597
"('814.2',)",33.55782515589677
"('812.1',)",33.34970914939462
"('814.1',)",30.511164907864543
"('814r.1',)",30.219479477400302
"('808.1',)",22.38471302993897
"('810.2',)",22.163239798019855
"('806.3',)",22.060346865637143
"('808.3',)",21.269803032300253
"('808.2',)",20.545387129177055
"('802.3',)",17.317817480065372
"('806.2',)",15.030699439139545
"('806.1',)",14.566300204272649
"('802.2',)",11.022866690108492
"('802.1',)",10.688362754061613
"('800.3',)",0.840403156432165
"('sourcebus.3',)",0.8339012308566832
"('800.2',)",0.593821030060517
"('sourcebus.2',)",0.5892545592499276
"('800.1',)",0.43532658548372427
"('sourcebus.1',)",0.431970350080711
