,autovalores
"('890.2',)",26956.148846805943
"('888.3',)",20992.685497697217
"('888.2',)",17529.53438403139
"('890.3',)",8147.034202055541
"('890.1',)",6440.5056608934665
"('888.1',)",5557.322966168503
"('856.2',)",5330.874728057585
"('852r.1',)",2002.1800245850704
"('852r.2',)",1942.843024765674
"('838.2',)",1589.5851681002684
"('852r.3',)",1379.3346212428676
"('848.3',)",1148.3436483640842
"('848.2',)",1070.8990838689526
"('848.1',)",888.5122601573092
"('864.1',)",814.438837414941
"('846.2',)",695.3950888381902
"('846.3',)",591.6048809301398
"('852.3',)",573.4388027791438
"('846.1',)",493.0773909685993
"('852.2',)",465.1400837393865
"('844.3',)",440.4994675400469
"('862.3',)",374.0005350173105
"('844.1',)",364.93772207774464
"('852.1',)",354.3805243447103
"('844.2',)",327.934258970246
"('862.2',)",300.52374228304956
"('862.1',)",276.8695058626397
"('840.3',)",270.4599963471697
"('840.2',)",264.4697753119667
"('840.1',)",235.7419403145002
"('836.3',)",214.23836312162527
"('842.3',)",176.06151259255947
"('836.1',)",168.46134147651506
"('836.2',)",165.7197219462092
"('842.2',)",148.0937919603342
"('842.1',)",140.7841699089449
"('860.3',)",122.85429098795593
"('860.2',)",112.62143733574192
"('860.1',)",93.18042238307652
"('858.1',)",79.09869570872877
"('834.1',)",65.47182488018163
"('834.3',)",62.343396330541275
"('834.2',)",62.297357789567556
"('832.3',)",61.6966947025716
"('858.2',)",58.323834560881764
"('858.3',)",57.44519154477538
"('832.1',)",54.17438579379316
"('854.3',)",53.51435706924305
"('854.2',)",48.271701931579095
"('832.2',)",47.738605940471295
"('854.1',)",44.272307482936526
"('830.2',)",42.15355369910082
"('830.3',)",39.382108889549556
"('820.1',)",32.46714348060842
"('830.1',)",29.995762400180677
"('822.1',)",29.89893893581368
"('826.2',)",29.082721508954776
"('824.3',)",27.328531360053283
"('828.2',)",23.863037940215328
"('816.3',)",22.40762629316732
"('828.3',)",21.67823586925974
"('828.1',)",21.002597915605367
"('816.2',)",20.129355506724902
"('824.2',)",18.156350011875308
"('824.1',)",16.284681180372743
"('818.1',)",15.683560327262855
"('850.3',)",13.628878631144643
"('816.1',)",13.040972365155184
"('850.2',)",11.69610034693637
"('814r.3',)",10.748351232836805
"('814r.2',)",9.061054440090206
"('850.1',)",8.98957209327405
"('814.2',)",7.674535229120594
"('814.3',)",6.915968897784321
"('814r.1',)",6.8435640368541
"('814.1',)",6.729038433444653
"('808.2',)",6.5218373646531935
"('808.1',)",5.823845331677653
"('806.3',)",5.694593376608957
"('810.2',)",5.450798246411019
"('808.3',)",4.9869074653614724
"('812.3',)",4.9384664793024315
"('812.1',)",4.469612514834033
"('812.2',)",4.323521517862876
"('802.3',)",3.776100980107979
"('806.1',)",3.402611337756825
"('806.2',)",3.3051051789766306
"('802.2',)",2.455276787027926
"('802.1',)",2.382244945472323
"('800.3',)",0.1764091129680858
"('sourcebus.3',)",0.1750473514636629
"('800.2',)",0.134338716245659
"('sourcebus.2',)",0.13329846761145792
"('800.1',)",0.09695545857965651
"('sourcebus.1',)",0.09620907502551732
