,autovalores
"('890.2',)",21360.090470265623
"('852.3',)",13910.871246350822
"('852.2',)",12018.684463885105
"('890.1',)",4560.024137316501
"('888.2',)",2375.0988030586027
"('888.1',)",2060.5922950761706
"('852r.3',)",1709.6470310025363
"('852r.2',)",851.463290964564
"('890.3',)",724.0817884127481
"('838.2',)",654.6252675491655
"('852r.1',)",588.4930494115589
"('848.3',)",450.914004802614
"('852.1',)",409.30400233432545
"('848.2',)",344.59349571660465
"('848.1',)",312.0749616164983
"('856.2',)",242.79205960328454
"('864.1',)",240.81974712495136
"('888.3',)",232.82737548617467
"('846.3',)",192.65766946546347
"('846.2',)",188.76893981057586
"('844.3',)",156.55570259917303
"('844.2',)",151.73256803671435
"('844.1',)",138.40811470655544
"('846.1',)",131.2420386473432
"('862.3',)",121.82049606049372
"('862.2',)",117.03079891670512
"('862.1',)",110.93815343722983
"('840.1',)",92.57579358245738
"('840.2',)",91.566169519463
"('840.3',)",86.70567773922487
"('836.3',)",77.53888673473175
"('836.2',)",73.01364464782316
"('842.3',)",71.0447832000856
"('836.1',)",69.42770392961694
"('842.2',)",57.909022275012276
"('842.1',)",53.92304278252598
"('860.3',)",53.447376756318015
"('860.2',)",41.508253499073234
"('860.1',)",39.3392075688208
"('834.2',)",34.178482016738
"('834.3',)",32.14286295592228
"('834.1',)",27.44613162184329
"('832.1',)",24.797258167326746
"('858.1',)",21.333947580969824
"('832.2',)",20.635274991889517
"('858.3',)",19.56323554633746
"('858.2',)",19.55479480440533
"('832.3',)",19.085043682779663
"('854.2',)",16.837245041831267
"('854.1',)",16.595700407983905
"('854.3',)",15.245490106836511
"('830.3',)",13.934656273679726
"('830.2',)",13.415765828213742
"('826.2',)",12.082811872275279
"('830.1',)",11.822503167624705
"('828.1',)",11.158493582577732
"('828.2',)",10.391700365441709
"('824.1',)",9.886115602120384
"('828.3',)",9.599962213129173
"('818.1',)",9.210651550544869
"('816.3',)",8.287741572691809
"('822.1',)",6.935162510375595
"('824.2',)",6.67821881625897
"('850.1',)",6.325457689304132
"('820.1',)",6.085690687254856
"('824.3',)",5.796510759722776
"('816.2',)",5.194260565670513
"('850.2',)",4.488768873273937
"('816.1',)",4.4543016584932245
"('850.3',)",4.181548434652417
"('814r.3',)",3.748876736331517
"('814r.2',)",3.4277597049484467
"('814.1',)",3.263371062805672
"('812.3',)",2.470824004874293
"('814.3',)",2.2144569986461873
"('812.2',)",2.205419225163191
"('814r.1',)",2.1829748793107218
"('814.2',)",2.1420126178127554
"('808.2',)",2.088064848994086
"('806.3',)",1.7918294510507125
"('808.1',)",1.7529195966943814
"('810.2',)",1.7338809900846617
"('808.3',)",1.5921880220486313
"('812.1',)",1.5761044107315638
"('802.3',)",1.2171277899888806
"('806.1',)",1.085265393153244
"('806.2',)",1.0539276177943013
"('802.2',)",0.783540084960699
"('802.1',)",0.7608537089871088
"('800.3',)",0.08734458671726898
"('800.1',)",0.08666795150678851
"('800.2',)",0.04284255767149065
"('sourcebus.2',)",0.04251081089333596
"('sourcebus.3',)",0.03093819414415393
"('sourcebus.1',)",0.030700054479768455
