,autovalores
"('888.3',)",34089.44070277773
"('852.3',)",30727.20886960805
"('856.2',)",23485.630651693744
"('888.2',)",16682.948188853377
"('890.3',)",12818.166920565538
"('890.2',)",12250.037331795027
"('852.2',)",10774.185249676531
"('890.1',)",5559.115329262815
"('888.1',)",5136.7613971136525
"('838.2',)",3335.4089171257256
"('852r.3',)",3218.398308764946
"('864.1',)",2696.2053980341416
"('852r.2',)",2428.8681768404826
"('848.2',)",2065.53444875456
"('852.1',)",1815.855685109694
"('852r.1',)",1751.4197896767878
"('846.3',)",1559.6175819341606
"('848.1',)",1358.3922857515054
"('848.3',)",1326.7081788727028
"('846.1',)",1134.032429746637
"('846.2',)",1079.3002436511767
"('844.1',)",1018.0886662919362
"('844.3',)",895.623217644797
"('862.3',)",798.2286545574373
"('844.2',)",760.7188028293389
"('862.1',)",730.5376874164834
"('862.2',)",716.1140809573338
"('840.3',)",693.5868561131828
"('840.2',)",676.7162534990465
"('840.1',)",613.3752452170769
"('836.3',)",587.241185960392
"('836.2',)",507.47667927585246
"('836.1',)",373.58707900005766
"('842.3',)",318.63152822836133
"('860.2',)",314.9981976854848
"('842.2',)",300.8955912038967
"('842.1',)",264.4445559977177
"('860.3',)",255.0263386335396
"('860.1',)",219.31246178986842
"('834.3',)",196.49992139073123
"('834.2',)",181.83708292914784
"('834.1',)",178.10039796996455
"('858.2',)",162.15413498574046
"('858.3',)",158.16770605225432
"('832.3',)",154.18251012533386
"('858.1',)",137.68748244150797
"('832.1',)",136.26254871972458
"('832.2',)",129.5720828536671
"('854.3',)",112.03820211814829
"('830.1',)",108.86263506372393
"('828.2',)",96.90325216347806
"('854.2',)",91.15882660062327
"('828.1',)",89.69258460207683
"('822.1',)",81.01862534645835
"('830.2',)",71.84805404127611
"('830.3',)",69.99104266003597
"('854.1',)",68.99502112013464
"('820.1',)",66.78171299063085
"('828.3',)",62.89453721747836
"('816.3',)",60.72399254582921
"('826.2',)",55.45210735730289
"('824.3',)",48.97131979066089
"('824.2',)",42.084401252359854
"('850.2',)",39.47403784293768
"('818.1',)",38.34021582100602
"('824.1',)",37.895254271577215
"('816.2',)",35.06865524032142
"('816.1',)",33.686833189009036
"('850.3',)",31.830176265510822
"('814r.3',)",25.27183023368247
"('814r.1',)",21.77379335161099
"('814r.2',)",21.210524851249982
"('850.1',)",21.040633094545015
"('812.1',)",18.112460936588604
"('808.2',)",17.44827751306036
"('808.1',)",17.085866173672446
"('812.3',)",16.470724485845558
"('814.1',)",15.979524862226459
"('814.3',)",15.796228712941708
"('812.2',)",14.559703494078516
"('814.2',)",14.437174434289295
"('806.3',)",12.055371534406712
"('806.2',)",10.982726508296818
"('810.2',)",10.465495480957882
"('808.3',)",10.116663357383318
"('802.3',)",7.853531361262951
"('806.1',)",7.641167112610332
"('802.2',)",7.18013505780751
"('802.1',)",6.946383197908107
"('800.3',)",0.41331205322316505
"('sourcebus.3',)",0.41011563109278887
"('800.2',)",0.3101082521133254
"('sourcebus.2',)",0.3077219362262659
"('800.1',)",0.28357825269685855
"('sourcebus.1',)",0.2813902934451482
