,autovalores
"('848.1',)",53858.27093716086
"('888.1',)",40853.136968459345
"('852.1',)",38600.158627597906
"('888.3',)",31332.124773024414
"('890.1',)",17247.114228227943
"('890.2',)",16934.992590021782
"('852.2',)",15133.435296850115
"('890.3',)",13197.119666243108
"('888.2',)",11091.645619105968
"('846.1',)",7601.753181543594
"('846.2',)",7097.961771787009
"('852r.3',)",4862.3804523976305
"('838.2',)",4306.494283082777
"('864.1',)",4202.168955093795
"('856.2',)",3674.8112837908407
"('852.3',)",3402.0224280260795
"('852r.2',)",3175.890144561019
"('852r.1',)",2731.616458859019
"('848.2',)",2641.0320038890154
"('846.3',)",2395.3597104511023
"('844.3',)",2308.3891309978835
"('848.3',)",2137.278441883105
"('844.2',)",2097.5427945976935
"('862.3',)",1749.479318182253
"('844.1',)",1682.335259755317
"('862.2',)",1635.989137691845
"('862.1',)",1586.246619663321
"('840.3',)",1254.5632455203909
"('840.2',)",1245.9659814765346
"('840.1',)",1222.9679894629933
"('836.3',)",1101.160699544374
"('836.2',)",946.2515423668624
"('836.1',)",836.198429136572
"('860.2',)",724.9457555218564
"('842.2',)",522.1487346252544
"('842.3',)",511.1236194309764
"('834.3',)",507.7724973682748
"('842.1',)",464.86386310359387
"('834.2',)",423.5450882715953
"('860.1',)",413.1114075358582
"('860.3',)",405.86246928596154
"('834.1',)",396.66058053283297
"('858.3',)",360.77836173872635
"('858.2',)",352.1848196263759
"('858.1',)",332.17068864412863
"('832.3',)",316.06678938798495
"('832.2',)",311.87042063677245
"('830.2',)",246.27831654231673
"('830.3',)",236.46909480616725
"('854.1',)",219.53412161897973
"('832.1',)",215.4279022440927
"('854.3',)",206.78830922029073
"('854.2',)",204.19566019033442
"('830.1',)",197.61189485616188
"('828.3',)",154.11523734549212
"('820.1',)",148.20781536486427
"('828.2',)",132.09820405874257
"('822.1',)",125.85353768896867
"('828.1',)",117.26239848222372
"('826.2',)",104.91588258129832
"('824.3',)",94.46426587787758
"('824.2',)",84.19909840479816
"('816.3',)",75.99777659977889
"('818.1',)",74.82060724532994
"('824.1',)",74.05115204931394
"('816.2',)",65.8971373459199
"('814r.2',)",63.1871450867049
"('816.1',)",62.841916881639825
"('850.3',)",56.959227282943324
"('814r.3',)",54.93204942284344
"('850.1',)",51.29085003517327
"('850.2',)",50.86669755173094
"('812.3',)",42.89134869318201
"('808.3',)",41.875782510167944
"('814.3',)",39.94135462618667
"('808.2',)",38.33452827649065
"('814.2',)",37.35392203411339
"('814.1',)",36.302700737463354
"('814r.1',)",35.96207301477737
"('806.3',)",26.094599161743805
"('812.1',)",25.319771430554674
"('812.2',)",24.447523617830505
"('808.1',)",24.371050386521283
"('810.2',)",24.126693558197818
"('802.3',)",18.86120273743973
"('806.2',)",17.889261635045187
"('806.1',)",17.326777234815726
"('802.2',)",11.99971421330359
"('802.1',)",11.637475565142285
"('800.3',)",1.0005971149943624
"('sourcebus.3',)",0.992855668986709
"('800.2',)",0.7068335839538071
"('sourcebus.2',)",0.7013974108861085
"('800.1',)",0.4739225225632201
"('sourcebus.1',)",0.47027003326698663
