,autovalores
"('848.2',)",42390.85710957034
"('852r.3',)",34521.42099567232
"('838.2',)",27154.556896877806
"('888.2',)",26423.98278661262
"('890.2',)",14900.953267639534
"('890.1',)",14703.365987486433
"('852.2',)",13122.782552042969
"('890.3',)",8672.652537436761
"('852r.2',)",7678.970591655383
"('848.3',)",5023.534108693272
"('852r.1',)",4901.355904975808
"('888.1',)",3464.19181992797
"('888.3',)",3246.207074693706
"('864.1',)",2958.9371305613045
"('852.1',)",2714.1153794930055
"('852.3',)",2501.317569657022
"('856.2',)",2211.6146773005153
"('848.1',)",2038.4895160564802
"('846.1',)",1761.0783655853566
"('846.2',)",1738.8850276116207
"('846.3',)",1613.8655446694893
"('844.3',)",1531.6740360944798
"('844.2',)",1395.2512669826745
"('862.3',)",1174.33459940158
"('844.1',)",1105.1257650217763
"('862.1',)",1079.3590818286548
"('862.2',)",1060.7208526778659
"('840.3',)",1010.7332264198274
"('840.2',)",928.3473233265788
"('840.1',)",857.9272915417139
"('836.3',)",799.3225712794728
"('836.2',)",759.997491515976
"('836.1',)",560.6890256973212
"('842.3',)",485.1910959905682
"('860.2',)",402.5801967691365
"('860.1',)",402.10561609542333
"('842.1',)",351.03537318987355
"('842.2',)",330.9031038931904
"('860.3',)",326.58817379895936
"('834.3',)",286.20223560671815
"('858.3',)",277.62938759838585
"('834.2',)",262.7304880983757
"('834.1',)",256.6847623030149
"('858.1',)",237.07591795390522
"('858.2',)",231.30959566741817
"('832.3',)",216.0477812636885
"('832.2',)",203.49002848775993
"('854.1',)",185.79885555325225
"('832.1',)",156.66222896811942
"('830.3',)",153.24349259673954
"('854.2',)",150.80388030533607
"('830.1',)",142.03383144155936
"('854.3',)",141.8276054863421
"('828.1',)",128.06435135685183
"('830.2',)",101.26202568503811
"('824.2',)",95.9992161372346
"('824.3',)",92.86180924217838
"('828.2',)",86.56393560260905
"('828.3',)",84.82518586042379
"('820.1',)",76.64783754135426
"('826.2',)",73.6930765880804
"('822.1',)",72.50751612724672
"('824.1',)",61.998822570437575
"('818.1',)",55.343407706769796
"('816.3',)",51.57168645257227
"('814r.2',)",50.01931337704317
"('816.1',)",49.79801104262588
"('816.2',)",48.40693513969811
"('850.3',)",45.78078037639667
"('814r.3',)",36.48403126956744
"('850.1',)",33.31468419080606
"('850.2',)",33.04034493143299
"('814.3',)",29.824658188423218
"('808.3',)",27.811391589926536
"('808.2',)",27.14433836180072
"('808.1',)",26.79213404332452
"('814.1',)",25.936496427088418
"('814.2',)",23.630307348155004
"('814r.1',)",23.394789011231484
"('810.2',)",19.651967966516025
"('812.3',)",19.463729414507824
"('806.3',)",17.18681881900486
"('812.2',)",16.43902497608499
"('812.1',)",15.8865067553735
"('802.3',)",15.218324606129096
"('806.2',)",11.634200267990186
"('806.1',)",11.286553249757425
"('802.2',)",9.680087233497654
"('802.1',)",9.381798240903551
"('800.3',)",0.6493964623278071
"('sourcebus.3',)",0.644372604697466
"('800.2',)",0.45956973849608584
"('sourcebus.2',)",0.45603694031896175
"('800.1',)",0.3822765618223365
"('sourcebus.1',)",0.3793270516719397
