,autovalores
"('888.3',)",35133.49766533948
"('852.3',)",31364.260319665584
"('856.2',)",24009.641724634712
"('888.2',)",18000.942242994126
"('890.2',)",13206.289541855132
"('890.1',)",12670.769124514283
"('852.1',)",11203.758233496616
"('890.3',)",5982.427526541034
"('852r.2',)",5493.670375733706
"('852.2',)",3550.1029793627617
"('888.1',)",3462.2745620695027
"('838.2',)",2800.3477538164125
"('848.3',)",2543.97109052106
"('848.2',)",2201.4504534705475
"('852r.1',)",1943.9904734784764
"('852r.3',)",1841.7484616332679
"('848.1',)",1666.2118764501909
"('846.3',)",1449.5939101877434
"('864.1',)",1395.6758596768775
"('846.1',)",1217.7361177240118
"('846.2',)",1153.5722576538014
"('844.2',)",1090.2715202554136
"('844.3',)",963.1746677765045
"('862.3',)",833.6121821610263
"('844.1',)",815.6696163207905
"('862.1',)",771.6094412084889
"('862.2',)",768.608966547782
"('840.3',)",744.2937110706205
"('840.2',)",717.1895599481746
"('840.1',)",648.111337189027
"('836.3',)",617.9921441352955
"('860.2',)",546.9191958038631
"('836.2',)",398.4546138705354
"('836.1',)",341.36097118190736
"('842.1',)",327.98268310239126
"('842.3',)",316.0864045154256
"('842.2',)",274.6166885172464
"('860.3',)",268.2125108505433
"('860.1',)",234.30213821416137
"('834.3',)",208.28887549786663
"('834.2',)",194.37883518060374
"('858.2',)",192.12525967325405
"('834.1',)",175.41599334823266
"('858.3',)",169.1846972996825
"('858.1',)",166.07781076128674
"('832.3',)",148.84361850218468
"('854.2',)",143.562060169409
"('832.2',)",140.12835678585537
"('854.3',)",119.10788676403006
"('854.1',)",114.94962898400857
"('828.1',)",104.53199468670283
"('832.1',)",98.03573057733827
"('826.2',)",96.77522586303859
"('822.1',)",87.38794351695954
"('830.3',)",72.44694719059608
"('830.2',)",72.2125504300879
"('828.2',)",70.65458308455673
"('830.1',)",70.48698808707165
"('828.3',)",67.14659502946272
"('824.2',)",65.49726485906282
"('820.1',)",59.660525276105325
"('824.3',)",52.72214418905662
"('824.1',)",44.293897219531445
"('850.2',)",41.04075444270857
"('818.1',)",40.79684123178331
"('816.3',)",39.85868259651087
"('816.1',)",37.055672025177785
"('816.2',)",35.9170612815057
"('850.3',)",34.27337953072242
"('814r.3',)",26.592473858487992
"('814r.1',)",23.183406812517507
"('814r.2',)",22.840855514183765
"('850.1',)",22.65652854472415
"('812.1',)",19.399166631266855
"('808.2',)",18.811980738902516
"('808.1',)",18.433457065265827
"('812.3',)",17.753385039647814
"('814.1',)",16.79695821074695
"('814.3',)",16.60315768433491
"('812.2',)",15.544763683371148
"('814.2',)",15.416320392731155
"('806.3',)",12.5582100104553
"('806.2',)",11.814480073007672
"('808.3',)",11.269688850705919
"('810.2',)",10.894250017465842
"('802.3',)",8.254554997781295
"('806.1',)",8.032642701499602
"('802.2',)",7.667527603274055
"('802.1',)",7.4150606595403
"('800.3',)",0.4450945127841742
"('sourcebus.3',)",0.4416512422398419
"('800.2',)",0.3259666983687958
"('sourcebus.2',)",0.32346268241335613
"('800.1',)",0.3028238543557112
"('sourcebus.1',)",0.30048468710690557
