,autovalores
"('838.2',)",30791.892767589223
"('852.1',)",26871.971987700814
"('856.2',)",21136.964917990477
"('852.3',)",11500.990138593219
"('890.2',)",11148.036736322845
"('890.1',)",10318.154542708715
"('852.2',)",8787.711618899539
"('864.1',)",3887.4991347447494
"('888.2',)",3702.9362584765704
"('890.3',)",2501.643649499715
"('852r.3',)",2281.4577046066124
"('852r.2',)",2180.622499654238
"('852r.1',)",1903.34947588749
"('848.3',)",1490.897415154791
"('888.3',)",1402.146358921392
"('848.2',)",1291.9109889083911
"('888.1',)",1111.5146593234485
"('848.1',)",1062.9825682965015
"('846.3',)",944.6453280410353
"('844.2',)",808.7224216829295
"('846.2',)",786.776262660252
"('862.3',)",725.5666000311641
"('846.1',)",639.2686952606522
"('844.3',)",630.2140773188778
"('862.2',)",578.0274798472996
"('844.1',)",534.2792629065403
"('862.1',)",510.3143030918483
"('840.3',)",506.6975479280047
"('840.2',)",489.42228241541767
"('840.1',)",476.92720020221236
"('836.3',)",426.95166984734743
"('836.2',)",351.5269251482618
"('836.1',)",276.04586274692895
"('860.3',)",258.2692979044285
"('842.1',)",234.92521234188607
"('842.2',)",226.94610597038772
"('842.3',)",218.9538841270888
"('860.2',)",198.25291815745223
"('860.1',)",161.08096523874696
"('834.3',)",147.36492170802725
"('834.2',)",129.62595624291583
"('858.3',)",124.89997272957044
"('834.1',)",114.23316709455902
"('858.1',)",112.15501889377168
"('832.3',)",108.43357268537119
"('832.1',)",105.01430569284884
"('858.2',)",96.33544965257799
"('832.2',)",90.38456886830029
"('854.1',)",83.16767892456627
"('854.2',)",82.67487660303075
"('854.3',)",69.62792211001918
"('830.3',)",66.98719950857479
"('828.3',)",66.89385025465505
"('830.2',)",64.53714282436412
"('828.1',)",61.84387504650231
"('822.1',)",55.96993259985384
"('830.1',)",55.35851180909939
"('826.2',)",50.83611888494559
"('828.2',)",44.14509860822218
"('816.2',)",41.969505037534994
"('820.1',)",39.201436649751
"('824.2',)",34.406029366832044
"('824.3',)",33.577403239424704
"('850.3',)",32.598274904866564
"('824.1',)",30.32467585575737
"('818.1',)",27.731034347998342
"('816.3',)",26.088504805371482
"('816.1',)",23.769644507411243
"('850.2',)",22.26003061472042
"('814r.2',)",20.193530161913746
"('814.3',)",15.490563755909202
"('814r.1',)",14.92875739829363
"('850.1',)",14.81932880392003
"('808.3',)",12.90190295299284
"('814.1',)",12.800599372531728
"('814r.3',)",12.6539758153519
"('808.1',)",12.045547512362447
"('806.2',)",11.78204750217548
"('812.2',)",11.477064329028325
"('812.3',)",10.195125094124567
"('814.2',)",10.10133518922071
"('808.2',)",9.828800771079992
"('802.3',)",7.659906856179044
"('810.2',)",7.369843229362791
"('812.1',)",7.118832301498567
"('806.3',)",6.291589525439024
"('806.1',)",6.1206640755857675
"('802.2',)",5.022804448207787
"('802.1',)",4.86769133418682
"('800.3',)",0.2910080287857056
"('sourcebus.3',)",0.2887592935816891
"('800.2',)",0.24840566315301976
"('sourcebus.2',)",0.24648814732300997
"('800.1',)",0.19836606669405332
"('sourcebus.1',)",0.19683836183109912
