,autovalores
"('848.3',)",55610.0434948118
"('848.2',)",43356.784915981676
"('852r.1',)",39212.74625194435
"('852r.2',)",31895.063475166484
"('890.1',)",17629.48612130424
"('890.3',)",17274.475478547287
"('838.2',)",15435.397020640015
"('890.2',)",13956.180485883042
"('852r.3',)",11650.868139079503
"('846.3',)",8045.893396806449
"('848.1',)",7453.588467830123
"('888.1',)",5102.910948820015
"('852.3',)",4521.1858579954505
"('864.1',)",4395.133520430337
"('856.2',)",3846.742388304381
"('852.2',)",3494.338515959139
"('888.2',)",3336.7269532418077
"('846.2',)",2852.8153361005902
"('846.1',)",2771.629934821696
"('888.3',)",2515.9558706142902
"('844.3',)",2422.5292058526707
"('852.1',)",2265.141603206656
"('844.2',)",2169.5644631547098
"('862.3',)",1844.977891595031
"('844.1',)",1782.48653514619
"('862.2',)",1730.8556294003174
"('862.1',)",1676.4617837373885
"('840.1',)",1316.9368492219821
"('840.3',)",1288.9151278707022
"('840.2',)",1275.7494444570304
"('836.3',)",1138.2821940079891
"('836.2',)",974.4726777533144
"('836.1',)",882.8753994473814
"('842.3',)",765.5126046897419
"('842.1',)",540.4298320876793
"('842.2',)",539.7875104772479
"('834.3',)",524.3580892591492
"('860.3',)",489.14813626813094
"('834.2',)",449.97780198365905
"('860.1',)",433.84626070652075
"('834.1',)",422.07848158604116
"('860.2',)",417.10411320326
"('858.3',)",376.9170023979758
"('858.1',)",372.1461383924685
"('858.2',)",353.36799670899063
"('832.3',)",333.31887235288707
"('832.2',)",327.57765758482134
"('854.1',)",255.7936743428592
"('830.3',)",250.80356944738358
"('830.2',)",232.97342607754777
"('832.1',)",227.99530393510463
"('854.3',)",214.44937784102683
"('854.2',)",212.76123379127867
"('830.1',)",209.66092250648302
"('828.3',)",163.2125490368916
"('820.1',)",157.26005090377348
"('828.2',)",139.91613499999633
"('822.1',)",131.22666845169704
"('828.1',)",124.24383531219829
"('826.2',)",107.90563710995643
"('824.3',)",100.0807806507033
"('824.2',)",89.20342057206582
"('816.3',)",80.49597300300344
"('824.1',)",74.94033444954364
"('818.1',)",74.21522259403108
"('816.2',)",68.3707522995947
"('814r.2',)",65.32532624329914
"('816.1',)",64.76152382710596
"('850.3',)",58.61465186718956
"('814r.3',)",58.12673104504559
"('850.1',)",54.40886987979451
"('850.2',)",53.95873679082654
"('812.3',)",45.51487214237873
"('812.2',)",44.44002952417455
"('814.3',)",42.37404415639925
"('812.1',)",40.12716800730469
"('814.2',)",38.510132965827665
"('814.1',)",38.45813839503635
"('814r.1',)",38.148809455916115
"('806.3',)",27.62089272289834
"('808.3',)",26.860980197102457
"('810.2',)",25.931666586255965
"('808.1',)",25.073864116064
"('808.2',)",24.821476552612456
"('802.3',)",19.41048411560566
"('806.2',)",18.97794643393561
"('806.1',)",18.377835114711264
"('802.2',)",12.345405886116412
"('802.1',)",11.97324894422762
"('800.3',)",1.0615863694219818
"('sourcebus.3',)",1.0533714885496142
"('800.2',)",0.7498869984634627
"('sourcebus.2',)",0.7441213337456885
"('800.1',)",0.4875840560324297
"('sourcebus.1',)",0.4838266312629187
