,autovalores
"('888.1',)",38749.04784143746
"('888.3',)",33112.129772478984
"('852.3',)",25653.30922658249
"('888.2',)",22255.57408312658
"('890.2',)",14165.534078101635
"('890.1',)",13792.964830716295
"('852.2',)",12303.619426084968
"('890.3',)",7344.514302299843
"('852r.3',)",6617.422666246336
"('848.3',)",4272.898131173532
"('852r.1',)",4218.894683528734
"('856.2',)",3123.6310881368217
"('852r.2',)",2907.9940363157502
"('852.1',)",2608.3713028411426
"('848.2',)",2352.222233216321
"('838.2',)",2157.6068799211507
"('848.1',)",1963.7723040686872
"('846.3',)",1757.8461439801695
"('846.2',)",1581.0007294784841
"('846.1',)",1488.3076452400646
"('864.1',)",1390.1348183786781
"('844.3',)",1317.8211114165101
"('844.2',)",1181.3740782867296
"('844.1',)",1000.7014163463465
"('862.3',)",938.5766295195727
"('862.2',)",927.1281900360515
"('862.1',)",918.5518194577577
"('840.3',)",908.29698594462
"('840.2',)",828.7951496029832
"('840.1',)",760.7980715367041
"('836.3',)",698.7126656911732
"('836.2',)",672.3944142961183
"('836.1',)",480.09953879022976
"('842.3',)",414.35756977127613
"('842.1',)",367.0850934086471
"('842.2',)",361.80142846387065
"('860.2',)",309.69565429653835
"('860.3',)",304.66744437046253
"('860.1',)",282.1208415291551
"('834.3',)",247.10668542194506
"('834.1',)",235.79044174100437
"('834.2',)",231.1274948850437
"('858.1',)",216.81797696807746
"('858.2',)",202.6498859783166
"('858.3',)",202.0689117141645
"('832.3',)",183.20519140856857
"('832.2',)",172.56821481394678
"('854.3',)",165.74667105767568
"('832.1',)",139.27871660226117
"('854.1',)",133.6425050155465
"('828.1',)",129.14642737867368
"('854.2',)",120.21360995021027
"('826.2',)",119.63734451335193
"('822.1',)",107.94096665445396
"('830.3',)",86.15291189490976
"('824.3',)",82.29116606547088
"('824.2',)",80.9058635280477
"('830.2',)",77.43186711728659
"('828.3',)",73.25905002182998
"('830.1',)",73.09860738958011
"('828.2',)",71.69517289865112
"('820.1',)",64.82593108641137
"('824.1',)",52.7845796396995
"('816.3',)",47.259691460744456
"('818.1',)",46.91520062492431
"('850.2',)",45.76231538579413
"('816.1',)",43.051216761491595
"('850.3',)",42.136369786373
"('816.2',)",41.60532487046509
"('814r.2',)",31.33855546501971
"('814r.3',)",28.125315949116622
"('850.1',)",27.89481567292409
"('814.3',)",26.959750321724496
"('812.1',)",23.55565045892601
"('810.2',)",23.096401313846073
"('808.3',)",22.767076274437194
"('814.1',)",21.888862513433224
"('812.3',)",20.04879823344793
"('814r.1',)",19.83766541556665
"('812.2',)",17.92406570348587
"('814.2',)",17.760896452251128
"('806.3',)",14.593605666028695
"('806.2',)",13.927310934131203
"('808.2',)",13.877107766417895
"('808.1',)",13.413435455085706
"('802.3',)",9.86398744643955
"('806.1',)",9.580781845418736
"('802.2',)",8.833402377968465
"('802.1',)",8.554130807412923
"('800.3',)",0.5481379765531841
"('sourcebus.3',)",0.5438969175900135
"('800.2',)",0.3896078696053601
"('sourcebus.2',)",0.3866160399322521
"('800.1',)",0.3488377559568204
"('sourcebus.1',)",0.3461434550809603
