,autovalores
"('890.2',)",25282.157684412417
"('888.3',)",18637.473716652807
"('888.2',)",15861.242665288677
"('890.1',)",6865.800732655121
"('852.2',)",4782.177303726573
"('852.3',)",3992.4610609072383
"('856.2',)",3805.634263667551
"('852r.3',)",1491.0534507816026
"('852.1',)",1364.1152335469806
"('890.3',)",1249.2915358784317
"('852r.2',)",1053.4239900579191
"('838.2',)",853.2986310368427
"('852r.1',)",748.2163330210136
"('848.3',)",690.5388160610856
"('848.2',)",607.3668447461354
"('848.1',)",496.01205729843815
"('864.1',)",420.63712682419936
"('888.1',)",417.9829460009436
"('846.3',)",384.86887017722376
"('846.2',)",338.0222719229778
"('846.1',)",319.23208627635694
"('844.1',)",293.6430446533159
"('844.2',)",254.71766587291256
"('844.3',)",249.46066028523845
"('862.3',)",240.30141173266125
"('862.2',)",223.62856623520406
"('862.1',)",209.94191708539032
"('840.3',)",191.7383192405701
"('840.2',)",184.14314905674635
"('840.1',)",165.13494789093676
"('836.3',)",148.894896798872
"('842.3',)",138.81425083455787
"('836.2',)",129.7323704299593
"('836.1',)",119.27627815403783
"('842.1',)",117.2000720011737
"('842.2',)",106.49479959148547
"('860.3',)",93.58572175929282
"('860.2',)",80.66678768754677
"('834.1',)",69.14170179558917
"('834.3',)",56.4653787374639
"('860.1',)",56.434767444205995
"('834.2',)",50.20643519871229
"('854.2',)",46.28116616924826
"('858.3',)",45.670759087444495
"('858.1',)",43.61802886505921
"('858.2',)",40.79595965237051
"('832.1',)",37.502339635729875
"('854.3',)",37.15027386892859
"('854.1',)",35.78815860374961
"('832.2',)",33.30359199976444
"('832.3',)",31.62234000661975
"('830.3',)",30.647853819540376
"('830.2',)",29.393408709373574
"('826.2',)",22.38248218628166
"('828.2',)",21.57688716603547
"('830.1',)",20.81210990209793
"('820.1',)",20.487677641079877
"('824.3',)",19.36373198007327
"('828.3',)",19.144967192083428
"('816.3',)",17.540744995706465
"('828.1',)",16.86278341478644
"('822.1',)",14.976055256827097
"('816.1',)",13.893986814686292
"('824.2',)",12.594713386559453
"('818.1',)",11.61893087824829
"('824.1',)",11.271848538846651
"('816.2',)",10.9165873512707
"('850.3',)",9.022879758264773
"('850.1',)",8.088036732295889
"('814r.2',)",7.433892708695981
"('814r.3',)",7.2689085466712795
"('850.2',)",7.210977938818443
"('814.2',)",5.372197787080107
"('814.3',)",5.3156317581460595
"('814.1',)",4.790076699550468
"('814r.1',)",4.741101979634043
"('808.2',)",4.539159103816791
"('808.1',)",3.988506755976858
"('806.3',)",3.900184073975371
"('810.2',)",3.770994980213534
"('812.2',)",3.5851466034962156
"('812.3',)",3.468861802448028
"('808.3',)",3.4427841180668617
"('812.1',)",3.4088100659170757
"('802.3',)",2.6168708576159108
"('806.1',)",2.357172051106293
"('806.2',)",2.2889609536472464
"('802.2',)",1.6947127328077582
"('802.1',)",1.6448621718056173
"('800.3',)",0.1414764161028615
"('sourcebus.3',)",0.1403832603404393
"('800.2',)",0.09306061577833157
"('sourcebus.2',)",0.09233996930738005
"('800.1',)",0.06692014606508895
"('sourcebus.1',)",0.06640510822073488
