,autovalores
"('848.1',)",42601.0898099381
"('852r.2',)",34575.59666273746
"('838.2',)",27220.22953711037
"('888.2',)",26709.815427997277
"('890.2',)",14978.813062845098
"('890.1',)",14789.26461555513
"('852.1',)",13195.448248291057
"('890.3',)",8763.519572164563
"('852r.3',)",7753.747747327918
"('848.2',)",5078.029851447926
"('848.3',)",4943.232668792007
"('888.1',)",3487.686866280272
"('852.2',)",3264.503341904231
"('864.1',)",2980.7597322238053
"('888.3',)",2733.794176741641
"('852.3',)",2525.5111020530107
"('856.2',)",2229.6479764975365
"('852r.1',)",2056.516847153935
"('846.2',)",1777.4876504730316
"('846.3',)",1752.1794063752486
"('846.1',)",1628.4597050996883
"('844.2',)",1545.8152080402942
"('844.3',)",1409.9071890167204
"('862.3',)",1186.0467762901408
"('844.1',)",1116.5466471297666
"('862.1',)",1090.5167118709066
"('862.2',)",1070.6663747286118
"('840.3',)",1016.0853866973403
"('840.2',)",934.6904543123047
"('840.1',)",864.4200430009895
"('836.3',)",807.4742565966675
"('836.2',)",764.5912589360107
"('836.1',)",565.8553077945777
"('842.3',)",489.7423676158049
"('860.2',)",405.2180480581409
"('860.1',)",404.4327600986116
"('842.1',)",353.89826608625646
"('842.2',)",332.60642520574277
"('860.3',)",329.51509729815984
"('834.3',)",289.04947093838433
"('858.3',)",281.3073906134985
"('834.1',)",264.9143937363539
"('834.2',)",260.1566755164854
"('858.2',)",240.0132183392535
"('858.1',)",233.80361246305128
"('832.3',)",219.15280571160912
"('832.2',)",206.45138062839288
"('854.1',)",187.12198148126103
"('832.1',)",158.0514973709443
"('830.3',)",154.89515879179044
"('854.2',)",151.94639657406586
"('830.1',)",143.56949278629463
"('854.3',)",143.30437978897837
"('828.1',)",129.4437320160741
"('830.2',)",102.30976575796255
"('824.2',)",97.03403034258716
"('824.3',)",93.6638905973987
"('828.2',)",87.471995883601
"('828.3',)",85.29386252357357
"('820.1',)",77.45659592481228
"('826.2',)",73.72711518030928
"('822.1',)",72.55406633792866
"('824.1',)",62.63898327021145
"('818.1',)",55.90949562112558
"('816.3',)",51.868443701713694
"('850.3',)",50.321851638679476
"('814r.2',)",50.30091070624836
"('816.2',)",48.75635709194596
"('816.1',)",46.041968387184156
"('814r.3',)",36.8449068007998
"('850.1',)",33.67071164804023
"('850.2',)",33.39338358504787
"('814.3',)",30.002868925323533
"('808.3',)",28.10771244939416
"('808.2',)",27.43110254303106
"('808.1',)",27.047881379919062
"('814.1',)",26.218493980747947
"('814.2',)",23.879245772770943
"('814r.1',)",23.641811275369584
"('810.2',)",19.76109228179602
"('812.3',)",19.571433020598207
"('806.3',)",17.36732141249402
"('812.2',)",16.614824445197254
"('812.1',)",16.056145074102673
"('802.3',)",15.3027247873735
"('806.2',)",11.757128864798442
"('806.1',)",11.40518271325559
"('802.2',)",9.733651449347219
"('802.1',)",9.434010234660994
"('800.3',)",0.6563544980746135
"('sourcebus.3',)",0.6512757818968976
"('800.2',)",0.4644319805281699
"('sourcebus.2',)",0.46086319554641475
"('800.1',)",0.3843953915659109
"('sourcebus.1',)",0.38142938882700855
