,autovalores
"('852r.2',)",51140.814688560036
"('864.1',)",37592.2518595314
"('888.1',)",37272.52943303068
"('888.2',)",30379.75570832024
"('890.2',)",16713.214756949976
"('890.3',)",16499.43289887661
"('838.2',)",14727.025717390077
"('890.1',)",12091.63316569741
"('852r.3',)",10289.542858785695
"('848.2',)",6975.721888243141
"('848.3',)",6567.792775766418
"('852r.1',)",4506.620998537479
"('852.3',)",4018.6753391256643
"('852.2',)",3902.721280967698
"('856.2',)",3412.9611127582057
"('852.1',)",3264.6801964441433
"('848.1',)",2930.9027215928086
"('888.3',)",2578.8181540133724
"('846.3',)",2432.1396679357035
"('846.2',)",2221.781275213031
"('846.1',)",2140.860031780074
"('844.3',)",1988.8075979544503
"('844.2',)",1951.224827487269
"('862.3',)",1610.4291781577554
"('844.1',)",1539.0594566714644
"('862.2',)",1499.4186120435534
"('862.1',)",1455.1532482979496
"('840.3',)",1194.4475697938979
"('840.2',)",1171.605528843271
"('840.1',)",1125.9795474650114
"('836.3',)",1045.4060482370314
"('836.2',)",904.9628880532276
"('836.1',)",767.9660917038866
"('842.3',)",665.6369994711863
"('860.2',)",494.9033147481318
"('834.3',)",483.3020395372105
"('842.1',)",470.1406897504109
"('860.3',)",430.81708965448
"('842.2',)",389.03117839282567
"('834.2',)",388.601688758782
"('860.1',)",383.7688671047364
"('834.1',)",362.90735192076573
"('858.3',)",337.8645605396979
"('832.3',)",325.14808260024046
"('858.2',)",304.6810753589953
"('858.1',)",297.488233151114
"('832.2',)",286.4069669690115
"('854.1',)",232.29643232660717
"('830.3',)",215.85777513964845
"('830.1',)",200.3078341042303
"('832.1',)",197.3559151372759
"('854.3',)",195.77568348804002
"('854.2',)",191.63871789960658
"('828.2',)",180.37020627751807
"('830.2',)",141.05718312256292
"('820.1',)",135.25819954661165
"('828.3',)",120.87314430664051
"('822.1',)",118.22500673608924
"('828.1',)",107.25304324744914
"('826.2',)",100.42545260222316
"('824.1',)",86.41544870275374
"('818.1',)",77.0311234182511
"('824.2',)",74.62163697001147
"('824.3',)",73.77854227583376
"('816.2',)",69.54103372725002
"('816.3',)",62.33107509233667
"('814r.2',)",60.07267029223706
"('816.1',)",59.8683111615461
"('850.3',)",54.47521425918901
"('814r.3',)",50.35066982604055
"('850.1',)",46.83067388577973
"('850.2',)",46.44363031692702
"('810.2',)",39.140490450788626
"('808.3',)",38.20923490353564
"('814.2',)",36.476985881166485
"('814.1',)",35.690370656847435
"('808.2',)",35.6723619704673
"('814.3',)",33.1496373531686
"('814r.1',)",32.835695318302456
"('806.3',)",23.907476192668167
"('808.1',)",23.317448983577535
"('812.3',)",23.11553836504865
"('812.2',)",23.085180684923003
"('812.1',)",22.324141711414185
"('802.3',)",18.04303941363204
"('806.2',)",16.332929283512158
"('806.1',)",15.823952384470301
"('802.2',)",11.481531058504801
"('802.1',)",11.134073792060047
"('800.3',)",0.9134147120274438
"('sourcebus.3',)",0.9063464940557889
"('800.2',)",0.6453068723247778
"('sourcebus.2',)",0.6403457864734166
"('800.1',)",0.4534513005205163
"('sourcebus.1',)",0.4499558865373576
