,autovalores
"('838.2',)",29373.04120260119
"('888.2',)",24561.38956505027
"('888.1',)",19825.335873728618
"('890.1',)",10071.887757186076
"('890.2',)",8991.17109532882
"('890.3',)",8981.288229044363
"('856.2',)",7516.182882689872
"('852r.3',)",3073.1215788998493
"('852r.2',)",2987.821099214829
"('864.1',)",2126.6696217508616
"('852.3',)",1917.9184298043544
"('852r.1',)",1757.779593723283
"('848.3',)",1596.3923291107546
"('852.2',)",1209.3643418686356
"('888.3',)",1201.4650922313153
"('848.2',)",1043.4607584299665
"('848.1',)",897.01305855029
"('852.1',)",878.0323381910529
"('846.3',)",749.3397216345221
"('846.1',)",656.589316537035
"('846.2',)",650.313173329723
"('844.2',)",577.0313989968798
"('844.3',)",535.7940426532379
"('844.1',)",502.19142951837637
"('862.3',)",499.0670269693328
"('840.2',)",423.4855250479858
"('840.3',)",418.7466693504878
"('862.2',)",411.4214419760883
"('862.1',)",409.5731605909762
"('840.1',)",376.01518972053043
"('836.3',)",339.11901683968057
"('842.3',)",275.690994450778
"('836.2',)",229.8620205610811
"('842.2',)",226.0397576358812
"('842.1',)",198.32011978841814
"('836.1',)",192.47023175351475
"('860.3',)",181.8065892300478
"('860.2',)",166.348421892273
"('860.1',)",133.49869881031603
"('834.3',)",120.10184064803332
"('834.2',)",103.06785426860336
"('858.3',)",98.68291713076421
"('834.1',)",91.35447874460156
"('832.2',)",88.04343046474865
"('832.3',)",87.70947599825216
"('832.1',)",85.51594602972077
"('858.2',)",76.01475323032633
"('854.3',)",71.07088446801889
"('854.2',)",69.36608811368698
"('858.1',)",67.66907670791517
"('854.1',)",66.44887438873
"('830.3',)",64.36721808051847
"('830.2',)",52.99476085207603
"('828.3',)",52.35260695751371
"('828.1',)",48.35471665441282
"('830.1',)",46.45833610690792
"('822.1',)",43.84222814724155
"('826.2',)",42.23736665633089
"('828.2',)",34.711855372622914
"('816.2',)",32.933383399932964
"('820.1',)",32.16658780950647
"('850.3',)",28.62199861728972
"('824.3',)",28.165743306810768
"('824.2',)",28.120201185183543
"('824.1',)",25.45450611401211
"('818.1',)",22.80326680869292
"('816.3',)",20.773758119288804
"('816.1',)",18.712050889030685
"('850.2',)",18.151198174137832
"('850.1',)",16.962609867583435
"('814.3',)",12.23385333441028
"('814r.1',)",12.217511898010063
"('814r.3',)",12.132499671049978
"('814.2',)",10.741334048272316
"('814r.2',)",10.617324797562874
"('808.2',)",10.267138809313714
"('806.3',)",9.419804669269686
"('808.1',)",9.211792764152722
"('812.3',)",9.205437676892712
"('808.3',)",8.401729339317377
"('812.2',)",8.004288342091991
"('814.1',)",7.928791286182112
"('810.2',)",6.0330034231647485
"('802.3',)",6.02911062738902
"('812.1',)",5.826165553559425
"('806.2',)",5.279052085496334
"('806.1',)",5.1363490760483925
"('802.2',)",3.9422795003155464
"('802.1',)",3.822562126328838
"('800.3',)",0.23818215688290165
"('sourcebus.2',)",0.23634423798204962
"('800.2',)",0.20842945697744233
"('sourcebus.3',)",0.20681697546075806
"('800.1',)",0.15568616197232404
"('sourcebus.1',)",0.15448754577676843
